"Relative Intensity Alessio_0.02_1.5_lampadina_old","Position (m) Alessio_0.02_1.5_lampadina_old","Relative Intensity Alessandra_0.02_1.5_lampadina_old","Position (m) Alessandra_0.02_1.5_lampadina_old","Relative Intensity Antonio_0.02_1.5_lampadina","Position (m) Antonio_0.02_1.5_lampadina","Relative Intensity Alessio_0.04_1.5_lampadina","Position (m) Alessio_0.04_1.5_lampadina","Relative Intensity Alessandra_0.04_1.5_lampadina","Position (m) Alessandra_0.04_1.5_lampadina","Relative Intensity Antonio_0.04_1.5_lampadina","Position (m) Antonio_0.04_1.5_lampadina","Relative Intensity Alessio_0.08_1.5_lampadina","Position (m) Alessio_0.08_1.5_lampadina","Relative Intensity Alessandra_0.08_1.5_lampadina","Position (m) Alessandra_0.08_1.5_lampadina","Relative Intensity Antonio_0.08_1.5_lampadina","Position (m) Antonio_0.08_1.5_lampadina","Relative Intensity Alessio_0.16_1.5_lampadina","Position (m) Alessio_0.16_1.5_lampadina","Relative Intensity Alessandra_0.16_1.5_lampadina","Position (m) Alessandra_0.16_1.5_lampadina","Relative Intensity Antonio_0.16_1.5_lampadina","Position (m) Antonio_0.16_1.5_lampadina","Relative Intensity Alessio_0.02_1.0_candela","Position (m) Alessio_0.02_1.0_candela","Relative Intensity Alessio_0.04_1.0_lampada","Position (m) Alessio_0.04_1.0_lampada","Relative Intensity Antonio_0.08_0.5_lampadina","Position (m) Antonio_0.08_0.5_lampadina","Relative Intensity Alessio_0.16_0.5_lampadina","Position (m) Alessio_0.16_0.5_lampadina","Time (s) rumore_di_fondo_candela","Relative Intensity rumore_di_fondo_candela","Time (s) rumore_ambientale_candela","Relative Intensity rumore_ambientale_candela","Time (s) laser_candela","Relative Intensity laser_candela","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_di_fondo_lampadina","Relative Intensity rumore_di_fondo_lampadina","Relative Intensity Alessio_doubleslit_0.08_0.5_1.5_lampadina","Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina","Relative Intensity Alessio_doubleslit_0.04_0.25_1.5_lampadina","Position (m) Alessio_doubleslit_0.04_0.25_1.5_lampadina","Time (s) intensità_laser_sole","Relative Intensity intensità_laser_sole","Time (s) rumore_abientale_1.5_candela","Relative Intensity rumore_abientale_1.5_candela","Relative Intensity Alessio_0.02_1.5_lampadina","Position (m) Alessio_0.02_1.5_lampadina","Relative Intensity Alessandra_0.02_1.5_lampadina","Position (m) Alessandra_0.02_1.5_lampadina","Relative Intensity Antonio_0.02_1.5_lampadina_2","Position (m) Antonio_0.02_1.5_lampadina_2"
,,,,,,,,,,,,,,0.0387268,-0.0277728,,,,,0.0383759,-0.0166282,,,,,,,,,0.0283356,-1.97250E-5,,,,,,,108.360,3522.00,108.360,0.0464478,,,,,108.360,2378.13,,,0.0459595,-0.0186007,,,,
,,,,,,,,,,,,,,0.0384827,-0.0276150,,,,,0.0381470,-0.0161548,,,,,,,,,0.0279388,-1.97250E-5,,,,,,,108.400,3521.83,108.400,0.0462341,,,,,108.400,2378.31,,,0.0460510,-0.0186007,,,,
,,,,,,,,,,,,,,0.0384064,-0.0273980,,,,,0.0360107,-0.0156617,,,,,,,,,0.0278473,-1.97250E-5,,,,,,,108.440,3521.47,108.440,0.0466003,,,,,108.440,2378.91,,,0.0462341,-0.0186007,,,,
,,,,,,,,,,,,,,0.0382385,-0.0271613,,,,,0.0345612,-0.0152277,,,,,,,,,0.0277557,-1.97250E-5,,,,,,,108.480,3521.74,108.480,0.0470123,,,,,108.480,2378.22,,,0.0461578,-0.0186007,,,,
,,,,,,,,,,,,,,0.0375519,-0.0269246,,,,,0.0337524,-0.0148727,,,,,,,,,0.0281219,-1.97250E-5,,,,,,,108.520,3522.22,108.520,0.0467834,,,,,108.520,2377.75,,,0.0453186,-0.0183442,,,,
,,,,,,,,,,,,,,0.0368805,-0.0267076,,,,,0.0337830,-0.0147149,,,,,,,,,0.0277863,-1.97250E-5,,,,,,,108.560,3522.07,108.560,0.0464478,,,,,108.560,2378.48,,,0.0446625,-0.0180286,,,,
,,,,,,,,,,,,,,0.0371552,-0.0264907,,,,,0.0336304,-0.0147149,,,,,,,,,0.0276947,-1.97250E-5,,,,,,,108.600,3521.70,108.600,0.0468292,,,,,108.600,2378.23,,,0.0443726,-0.0177919,,,,
,,,,,,,,,,,,,,0.0366974,-0.0262540,,,,,0.0338440,-0.0147149,,,,,,,,,0.0279846,-1.97250E-5,,,,,,,108.640,3522.11,108.640,0.0470123,,,,,108.640,2378.15,,,0.0439606,-0.0174566,,,,
,,,,,,,,,,,,,,0.0359650,-0.0260567,,,,,0.0340881,-0.0147149,,,,,,,,,0.0280609,-1.97250E-5,,,,,,,108.680,3521.59,108.680,0.0463409,,,,,108.680,2378.03,,,0.0437775,-0.0172002,,,,
,,,,,,,,,,,,,,0.0352631,-0.0258397,,,,,0.0341492,-0.0147149,,,,,,,,,0.0280304,-1.97250E-5,,,,,,,108.720,3521.99,108.720,0.0462036,,,,,108.720,2378.41,,,0.0440674,-0.0171213,,,,
,,,,,,,,,,,,,,0.0349274,-0.0256425,,,,,0.0338440,-0.0147149,,,,,,,,,0.0279083,-1.97250E-5,,,,,,,108.760,3522.18,108.760,0.0468903,,,,,108.760,2378.09,,,0.0440979,-0.0169635,,,,
,,,,,,,,,,,,,,0.0343475,-0.0254452,,,,,0.0339813,-0.0147149,,,,,,,,,0.0282745,-1.97250E-5,,,,,,,108.800,3522.36,108.800,0.0467987,,,,,108.800,2378.29,,,0.0444183,-0.0168846,,,,
,,,,,,,,,,,,,,0.0345154,-0.0252874,,,,,0.0337524,-0.0147149,,,,,,,,,0.0280457,-1.97250E-5,,,,,,,108.840,3521.90,108.840,0.0463715,,,,,108.840,2378.45,,,0.0450287,-0.0167071,,,,
,,,,,,,,,,,,,,0.0340271,-0.0251888,,,,,0.0336761,-0.0147149,,,,,,,,,0.0280151,-1.97250E-5,,,,,,,108.880,3521.99,108.880,0.0463867,,,,,108.880,2378.19,,,0.0454559,-0.0165295,,,,
,,,,,,,,,,,,,,0.0341797,-0.0251296,,,,,0.0337830,-0.0147149,,,,,,,,,0.0277863,-1.97250E-5,,,,,,,108.920,3521.82,108.920,0.0462494,,,,,108.920,2377.69,,,0.0460052,-0.0163520,,,,
,,,,,,,,,,,,,,0.0340881,-0.0251099,,,,,0.0340576,-0.0147149,,,,,,,,,0.0279388,-1.97250E-5,,,,,,,108.960,3522.44,108.960,0.0464630,,,,,108.960,2378.44,,,0.0465088,-0.0159970,,,,
,,,,,,,,,,,,,,0.0344086,-0.0250902,,,,,0.0338440,-0.0147149,,,,,,,,,0.0276184,-1.97250E-5,,,,,,,109.000,3522.11,109.000,0.0462494,,,,,109.000,2378.33,,,0.0468292,-0.0155630,,,,
,,,,,,,,,,,,,,0.0339661,-0.0250902,,,,,0.0336456,-0.0144190,,,,,,,,,0.0280914,-1.97250E-5,,,,,,,109.040,3521.61,109.040,0.0460815,,,,,109.040,2378.07,,,0.0460358,-0.0152277,,,,
,,,,,,,,,,,,,,0.0342102,-0.0250902,,,,,0.0343323,-0.0140245,,,,,,,,,0.0279541,-1.97250E-5,,,,,,,109.080,3522.18,109.080,0.0459442,,,,,109.080,2378.44,,,0.0457458,-0.0151093,,,,
,,,,,,,,,,,,,,0.0340424,-0.0250902,,,,,0.0366821,-0.0134722,,,,,,,,,0.0280609,-1.97250E-5,,,,,,,109.120,3522.26,109.120,0.0459290,,,,,109.120,2378.58,,,0.0450897,-0.0149515,,,,
,,,,,,,,,,,,,,0.0338440,-0.0250902,,,,,0.0388489,-0.0129396,,,,,,,,,0.0280457,-1.97250E-5,,,,,,,109.160,3521.91,109.160,0.0456390,,,,,109.160,2378.49,,,0.0445557,-0.0148924,,,,
,,,,,,,,,,,,,,0.0337524,-0.0251099,,,,,0.0382690,-0.0123676,,,,,,,,,0.0278931,-1.97250E-5,,,,,,,109.200,3521.70,109.200,0.0455475,,,,,109.200,2378.51,,,0.0435791,-0.0147740,,,,
,,,,,,,,,,,,,,0.0341187,-0.0251099,,,,,0.0367432,-0.0118350,,,,,,,,,0.0278473,-1.97250E-5,,,,,,,109.240,3522.15,109.240,0.0452881,,,,,109.240,2377.96,,,0.0432739,-0.0146754,,,,
,,,,,,,,,,,,,,0.0340424,-0.0251099,,,,,0.0346985,-0.0113024,,,,,,,,,0.0281067,-1.97250E-5,,,,,,,109.280,3521.87,109.280,0.0455017,,,,,109.280,2378.89,,,0.0431824,-0.0145570,,,,
,,,,,,,,,,,,,,0.0344391,-0.0251099,,,,,0.0336456,-0.0107501,,,,,,,,,0.0278625,-1.97250E-5,,,,,,,109.320,3521.49,109.320,0.0451965,,,,,109.320,2377.95,,,0.0426788,-0.0144387,,,,
,,,,,,,,,,,,,,0.0341644,-0.0251099,,,,,0.0343628,-0.0102373,,,,,,,,,0.0279999,-1.97250E-5,,,,,,,109.360,3521.67,109.360,0.0450287,,,,,109.360,2378.17,,,0.0432892,-0.0143598,,,,
,,,,,,,,,,,,,,0.0340424,-0.0251099,,,,,0.0358734,-0.00972443,,,,,,,,,0.0279541,-1.97250E-5,,,,,,,109.400,3521.58,109.400,0.0453491,,,,,109.400,2379.01,,,0.0428925,-0.0141823,,,,
,,,,,,,,,,,,,,0.0341644,-0.0251099,,,,,0.0366974,-0.00919185,,,,,,,,,0.0277863,-1.97250E-5,,,,,,,109.440,3522.14,109.440,0.0446625,,,,,109.440,2378.16,,,0.0426788,-0.0139653,,,,
,,,,,,,,,,,,,,0.0337067,-0.0251099,,,,,0.0370941,-0.00873818,,,,,,,,,0.0279083,-1.97250E-5,,,,,,,109.480,3522.19,109.480,0.0449219,,,,,109.480,2377.91,,,0.0434265,-0.0137483,,,,
,,,,,,,,,,,,,,0.0339661,-0.0251099,,,,,0.0370636,-0.00834368,,,,,,,,,0.0278931,-1.97250E-5,,,,,,,109.520,3521.80,109.520,0.0449829,,,,,109.520,2378.49,,,0.0442047,-0.0135313,,,,
,,,,,,,,,,,,,,0.0337219,-0.0251099,,,,,0.0367584,-0.00796890,,,,,,,,,0.0278931,-1.97250E-5,,,,,,,109.560,3521.93,109.560,0.0446930,,,,,109.560,2378.38,,,0.0444946,-0.0135116,,,,
,,,,,,,,,,,,,,0.0343018,-0.0251099,,,,,0.0359344,-0.00769275,,,,,,,,,0.0276337,-1.97250E-5,,,,,,,109.600,3522.07,109.600,0.0447540,,,,,109.600,2378.38,,,0.0449066,-0.0135116,,,,
,,,,,,,,,,,,,,0.0343475,-0.0251099,,,,,0.0357056,-0.00767303,,,,,,,,,0.0280762,-1.97250E-5,,,,,,,109.640,3522.22,109.640,0.0445099,,,,,109.640,2378.09,,,0.0446167,-0.0134722,,,,
,,,,,,,,,,,,,,0.0342865,-0.0251099,,,,,0.0360718,-0.00769275,,,,,,,,,0.0273590,-1.97250E-5,,,,,,,109.680,3521.78,109.680,0.0445099,,,,,109.680,2378.78,,,0.0455475,-0.0133538,,,,
,,,,,,,,,,,,,,0.0342255,-0.0251099,,,,,0.0362854,-0.00769275,,,,,,,,,0.0279999,-1.97250E-5,,,,,,,109.720,3521.76,109.720,0.0445862,,,,,109.720,2378.52,,,0.0454407,-0.0130777,,,,
,,,,,,,,,,,,,,0.0341187,-0.0251099,,,,,0.0363464,-0.00769275,,,,,,,,,0.0275116,-1.97250E-5,,,,,,,109.760,3521.95,109.760,0.0444489,,,,,109.760,2378.19,,,0.0461731,-0.0129790,,,,
,,,,,,,,,,,,,,0.0344238,-0.0251099,,,,,0.0364380,-0.00769275,,,,,,,,,0.0278931,-1.97250E-5,,,,,,,109.800,3522.29,109.800,0.0441284,,,,,109.800,2378.26,,,0.0456543,-0.0129001,,,,
,,,,,,,,,,,,,,0.0341492,-0.0251099,,,,,0.0360870,-0.00769275,,,,,,,,,0.0278625,-1.97250E-5,,,,,,,109.840,3521.88,109.840,0.0443878,,,,,109.840,2379.09,,,0.0463562,-0.0127621,,,,
,,,,,,,,,,,,,,0.0339508,-0.0251099,,,,,0.0359039,-0.00769275,,,,,,,,,0.0277100,-1.97250E-5,,,,,,,109.880,3521.81,109.880,0.0442200,,,,,109.880,2378.27,,,0.0454102,-0.0125648,,,,
,,,,,,,,,,,,,,0.0341034,-0.0251099,,,,,0.0362396,-0.00769275,,,,,,,,,0.0277100,-1.97250E-5,,,,,,,109.920,3521.66,109.920,0.0443268,,,,,109.920,2378.61,,,0.0443573,-0.0121703,,,,
,,,,,,,,,,,,,,0.0341492,-0.0251099,,,,,0.0363617,-0.00769275,,,,,,,,,0.0280457,-1.97250E-5,,,,,,,109.960,3522.04,109.960,0.0444489,,,,,109.960,2378.41,,,0.0435028,-0.0119731,,,,
,,,,,,,,,,,,,,0.0340118,-0.0251099,,,,,0.0359802,-0.00769275,,,,,,,,,0.0278931,-1.97250E-5,,,,,,,110.000,3521.67,110.000,0.0440369,,,,,110.000,2378.01,,,0.0435944,-0.0119139,,,,
,,,,,,,,,,,,,,0.0342865,-0.0251099,,,,,0.0361023,-0.00769275,,,,,,,,,0.0279388,-1.97250E-5,,,,,,,110.040,3521.90,110.040,0.0440521,,,,,110.040,2378.33,,,0.0431671,-0.0117364,,,,
,,,,,,,,,,,,,,0.0339355,-0.0251099,,,,,0.0359650,-0.00769275,,,,,,,,,0.0281067,-1.97250E-5,,,,,,,110.080,3519.43,110.080,0.0439606,,,,,110.080,2378.45,,,0.0429687,-0.0116969,,,,
,,,,,,,,,,,,,,0.0336761,-0.0250902,,,,,0.0356598,-0.00769275,,,,,,,,,0.0278625,-1.97250E-5,,,,,,,110.120,3521.46,110.120,0.0439911,,,,,110.120,2377.83,,,0.0431061,-0.0116969,,,,
,,,,,,,,,,,,,,0.0339203,-0.0250113,,,,,0.0361481,-0.00767303,,,,,,,,,0.0279999,-1.97250E-5,,,,,,,110.160,3521.82,110.160,0.0443573,,,,,110.160,2377.87,,,0.0429687,-0.0117166,,,,
,,,,,,,,,,,,,,0.0341492,-0.0248535,,,,,0.0358734,-0.00761385,,,,,,,,,0.0281677,-1.97250E-5,,,,,,,110.200,3521.92,110.200,0.0442200,,,,,110.200,2378.02,,,0.0430603,-0.0117166,,,,
,,,,,,,,,,,,,,0.0343628,-0.0245971,,,,,0.0346375,-0.00731798,,,,,,,,,0.0280609,-1.97250E-5,,,,,,,110.240,3521.41,110.240,0.0448303,,,,,110.240,2378.55,,,0.0427399,-0.0117166,,,,
,,,,,,,,,,,,,,0.0342255,-0.0243012,,,,,0.0339508,-0.00690375,,,,,,,,,0.0279083,-1.97250E-5,,,,,,,110.280,3521.40,110.280,0.0443268,,,,,110.280,2378.21,,,0.0427704,-0.0117166,,,,
,,,,,,,,,,,,,,0.0351257,-0.0239659,,,,,0.0338593,-0.00621338,,,,,,,,,0.0282593,-1.97250E-5,,,,,,,110.320,3521.63,110.320,0.0443420,,,,,110.320,2377.52,,,0.0430298,-0.0117166,,,,
,,,,,,,,,,,,,,0.0358124,-0.0236503,,,,,0.0357819,-0.00548355,,,,,,,,,0.0279388,-1.97250E-5,,,,,,,110.360,3522.05,110.360,0.0440216,,,,,110.360,2378.10,,,0.0432129,-0.0117166,,,,
,,,,,,,,,,,,,,0.0362244,-0.0233347,,,,,0.0377045,-0.00483263,,,,,,,,,0.0279083,-1.97250E-5,,,,,,,110.400,3522.28,110.400,0.0445557,,,,,110.400,2378.30,,,0.0435638,-0.0117166,,,,
,,,,,,,,,,,,,,0.0365753,-0.0230782,,,,,0.0367737,-0.00428033,,,,,,,,,0.0278778,-1.97250E-5,,,,,,,110.440,3521.73,110.440,0.0443268,,,,,110.440,2377.96,,,0.0433502,-0.0117166,,,,
,,,,,,,,,,,,,,0.0374603,-0.0228415,,,,,0.0349579,-0.00374775,,,,,,,,,0.0281067,-1.97250E-5,,,,,,,110.480,3521.68,110.480,0.0441742,,,,,110.480,2378.55,,,0.0435333,-0.0117166,,,,
,,,,,,,,,,,,,,0.0375214,-0.0225851,,,,,0.0337677,-0.00327435,,,,,,,,,0.0283051,-1.97250E-5,,,,,,,110.520,3521.87,110.520,0.0441895,,,,,110.520,2378.25,,,0.0431519,-0.0117166,,,,
,,,,,,,,,,,,,,0.0377808,-0.0223287,,,,,0.0339355,-0.00276150,,,,,,,,,0.0281219,-1.97250E-5,,,,,,,110.560,3522.18,110.560,0.0442200,,,,,110.560,2378.33,,,0.0430756,-0.0116969,,,,
,,,,,,,,,,,,,,0.0371552,-0.0220525,,,,,0.0345306,-0.00228810,,,,,,,,,0.0282288,-1.97250E-5,,,,,,,110.600,3522.26,110.600,0.0443878,,,,,110.600,2378.11,,,0.0430298,-0.0116969,,,,
,,,,,,,,,,,,,,0.0376587,-0.0217961,,,,,0.0353546,-0.00181470,,,,,,,,,0.0279999,-1.97250E-5,,,,,,,110.640,3521.96,110.640,0.0442505,,,,,110.640,2377.78,,,0.0425110,-0.0116969,,,,
,,,,,,,,,,,,,,0.0377655,-0.0215200,,,,,0.0360870,-0.00136103,,,,,,,,,0.0282440,-1.97250E-5,,,,,,,110.680,3521.76,110.680,0.0440826,,,,,110.680,2378.76,,,0.0427856,-0.0116969,,,,
,,,,,,,,,,,,,,0.0378723,-0.0212241,,,,,0.0363007,-0.00102570,,,,,,,,,0.0281830,-1.97250E-5,,,,,,,110.720,3522.24,110.720,0.0443420,,,,,110.720,2378.20,,,0.0429535,-0.0116969,,,,
,,,,,,,,,,,,,,0.0381165,-0.0209085,,,,,0.0367889,-7.29825E-4,,,,,,,,,0.0284424,-1.97250E-5,,,,,,,110.760,3522.20,110.760,0.0440826,,,,,110.760,2378.08,,,0.0431976,-0.0116377,,,,
,,,,,,,,,,,,,,0.0382385,-0.0206521,,,,,0.0365753,-5.32575E-4,,,,,,,,,0.0285034,-1.97250E-5,,,,,,,110.800,3521.71,110.800,0.0440979,,,,,110.800,2378.96,,,0.0434113,-0.0111052,,,,
,,,,,,,,,,,,,,0.0382233,-0.0203759,,,,,0.0367889,-4.33950E-4,,,,,,,,,0.0284576,-1.97250E-5,,,,,,,110.840,3521.65,110.840,0.0442657,,,,,110.840,2378.16,,,0.0438232,-0.0110263,,,,
,,,,,,,,,,,,,,0.0379639,-0.0200406,,,,,0.0367889,-4.53675E-4,,,,,,,,,0.0282593,-1.97250E-5,,,,,,,110.880,3521.77,110.880,0.0440521,,,,,110.880,2378.45,,,0.0437317,-0.0107304,,,,
,,,,,,,,,,,,,,0.0371857,-0.0197447,,,,,0.0368805,-4.53675E-4,,,,,,,,,0.0280914,-1.97250E-5,,,,,,,110.920,3521.90,110.920,0.0442963,,,,,110.920,2378.59,,,0.0434570,-0.0106120,,,,
,,,,,,,,,,,,,,0.0368958,-0.0195277,,,,,0.0368958,-4.53675E-4,,,,,,,,,0.0281525,-1.97250E-5,,,,,,,110.960,3522.16,110.960,0.0441742,,,,,110.960,2378.90,,,0.0426788,-0.0105134,,,,
,,,,,,,,,,,,,,0.0364838,-0.0192713,,,,,0.0366669,-4.53675E-4,,,,,,,,,0.0282745,-1.97250E-5,,,,,,,111.000,3521.74,111.000,0.0441742,,,,,111.000,2378.61,,,0.0431824,-0.0100992,,,,
,,,,,,,,,,,,,,0.0355988,-0.0189557,,,,,0.0368500,-4.53675E-4,,,,,,,,,0.0284271,-1.97250E-5,,,,,,,111.040,3521.61,111.040,0.0443268,,,,,111.040,2378.51,,,0.0433197,-0.00998085,,,,
,,,,,,,,,,,,,,0.0352936,-0.0187190,,,,,0.0365601,-4.53675E-4,,,,,,,,,,-1.97250E-5,,,,,,,111.080,3521.62,111.080,0.0441895,,,,,111.080,2378.61,,,0.0436707,-0.00980332,,,,
,,,,,,,,,,,,,,0.0350189,-0.0185020,,,,,0.0368042,-4.53675E-4,,,,,,,,,,,,,,,,,111.120,3521.98,111.120,0.0442963,,,,,111.120,2379.23,,,0.0428619,-0.00940882,,,,
,,,,,,,,,,,,,,0.0348663,-0.0184626,,,,,0.0366821,-4.53675E-4,,,,,,,,,,,,,,,,,111.160,3522.04,111.160,0.0438385,,,,,111.160,2378.41,,,0.0420227,-0.00901432,,,,
,,,,,,,,,,,,,,0.0351562,-0.0184823,,,,,0.0366974,-4.53675E-4,,,,,,,,,,,,,,,,,111.200,3521.79,111.200,0.0439301,,,,,111.200,2378.89,,,0.0410919,-0.00867900,,,,
,,,,,,,,,,,,,,0.0352478,-0.0184823,,,,,0.0365906,-4.53675E-4,,,,,,,,,,,,,,,,,111.240,3521.52,111.240,0.0440826,,,,,111.240,2378.75,,,0.0408478,-0.00850147,,,,
,,,,,,,,,,,,,,0.0349884,-0.0184823,,,,,0.0366821,-4.53675E-4,,,,,,,,,,,,,,,,,111.280,3521.88,111.280,0.0441742,,,,,111.280,2378.42,,,0.0412903,-0.00822532,,,,
,,,,,,,,,,,,,,0.0349884,-0.0184823,,,,,0.0364838,-3.55050E-4,,,,,,,,,,,,,,,,,111.320,3521.79,111.320,0.0438080,,,,,111.320,2378.47,,,0.0413055,-0.00783082,,,,
,,,,,,,,,,,,,,0.0348663,-0.0184823,,,,,0.0355530,-1.85995E-16,,,,,,,,,,,,,,,,,111.360,3521.62,111.360,0.0437317,,,,,111.360,2378.81,,,0.0413818,-0.00745605,,,,
,,,,,,,,,,,,,,0.0351105,-0.0184823,,,,,0.0354156,1.97250E-5,,,,,,,,,,,,,,,,,111.400,3521.44,111.400,0.0439301,,,,,111.400,2378.63,,,0.0413971,-0.00741660,,,,
,,,,,,,,,,,,,,0.0346680,-0.0184823,,,,,0.0355835,3.94500E-5,,,,,,,,,,,,,,,,,111.440,3521.85,111.440,0.0438538,,,,,111.440,2378.34,,,0.0414429,-0.00731797,,,,
,,,,,,,,,,,,,,0.0348663,-0.0184823,,,,,0.0359955,7.89000E-5,,,,,,,,,,,,,,,,,111.480,3521.70,111.480,0.0439911,,,,,111.480,2378.26,,,0.0414276,-0.00727852,,,,
,,,,,,,,,,,,,,0.0347748,-0.0184823,,,,,0.0361633,9.86250E-5,,,,,,,,,,,,,,,,,111.520,3521.86,111.520,0.0439911,,,,,111.520,2378.84,,,0.0411072,-0.00717990,,,,
,,,,,,,,,,,,,,0.0351105,-0.0184823,,,,,0.0361938,9.86250E-5,,,,,,,,,,,,,,,,,111.560,3521.50,111.560,0.0440979,,,,,111.560,2378.55,,,0.0417023,-0.00706155,,,,
,,,,,,,,,,,,,,0.0343628,-0.0184823,,,,,0.0361328,1.18350E-4,,,,,,,,,,,,,,,,,111.600,3521.39,111.600,0.0439758,,,,,111.600,2378.24,,,0.0407562,-0.00688402,,,,
,,,,,,,,,,,,,,0.0351410,-0.0184823,,,,,0.0361481,1.18350E-4,,,,,,,,,,,,,,,,,111.640,3521.41,111.640,0.0442657,,,,,111.640,2378.76,,,0.0406799,-0.00650925,,,,
,,,,,,,,,,,,,,0.0348663,-0.0184823,,,,,0.0361023,1.18350E-4,,,,,,,,,,,,,,,,,111.680,3521.56,111.680,0.0441742,,,,,111.680,2379.04,,,0.0395813,-0.00599640,,,,
,,,,,,,,,,,,,,0.0348663,-0.0184823,,,,,0.0360718,1.18350E-4,,,,,,,,,,,,,,,,,111.720,3521.22,111.720,0.0442963,,,,,111.720,2377.87,,,0.0396881,-0.00544410,,,,
,,,,,,,,,,,,,,0.0347443,-0.0184429,,,,,0.0362854,9.86250E-5,,,,,,,,,,,,,,,,,111.760,3521.33,111.760,0.0441284,,,,,111.760,2377.75,,,0.0398560,-0.00522712,,,,
,,,,,,,,,,,,,,0.0345612,-0.0180878,,,,,0.0366364,9.86250E-5,,,,,,,,,,,,,,,,,111.800,3521.17,111.800,0.0447235,,,,,111.800,2377.90,,,0.0401154,-0.00504960,,,,
,,,,,,,,,,,,,,0.0341187,-0.0176736,,,,,0.0364380,5.91750E-5,,,,,,,,,,,,,,,,,111.840,3521.48,111.840,0.0443573,,,,,111.840,2377.65,,,0.0397339,-0.00471427,,,,
,,,,,,,,,,,,,,0.0340576,-0.0172199,,,,,0.0360718,-1.97250E-5,,,,,,,,,,,,,,,,,111.880,3521.40,111.880,0.0438995,,,,,111.880,2378.60,,,0.0400848,-0.00457620,,,,
,,,,,,,,,,,,,,0.0345001,-0.0168649,,,,,0.0363007,-1.97250E-5,,,,,,,,,,,,,,,,,111.920,3521.56,111.920,0.0445709,,,,,111.920,2377.99,,,0.0399780,-0.00457620,,,,
,,,,,,,,,,,,,,0.0344086,-0.0165690,,,,,0.0362396,-1.97250E-5,,,,,,,,,,,,,,,,,111.960,3521.23,111.960,0.0445709,,,,,111.960,2378.33,,,0.0397034,-0.00445785,,,,
,,,,,,,,,,,,,,0.0347595,-0.0162534,,,,,0.0363312,-1.97250E-5,,,,,,,,,,,,,,,,,112.000,3521.46,112.000,0.0444336,,,,,112.000,2377.46,,,0.0394440,-0.00433950,,,,
,,,,,,,,,,,,,,0.0350952,-0.0159181,,,,,0.0362701,-1.97250E-5,,,,,,,,,,,,,,,,,112.040,3521.52,112.040,0.0444794,,,,,112.040,2378.35,,,0.0397339,-0.00431977,,,,
,,,,,,,,,,,,,,0.0354767,-0.0155038,,,,,0.0363464,-1.97250E-5,,,,,,,,,,,,,,,,,112.080,3521.87,112.080,0.0443726,,,,,112.080,2378.35,,,0.0397034,-0.00402390,,,,
,,,,,,,,,,,,,,0.0369110,-0.0150699,,,,,0.0368347,-1.97250E-5,,,,,,,,,,,,,,,,,112.120,3521.77,112.120,0.0447845,,,,,112.120,2377.89,,,0.0389099,-0.00358995,,,,
,,,,,,,,,,,,,,0.0378265,-0.0146359,,,,,0.0360565,-1.97250E-5,,,,,,,,,,,,,,,,,112.160,3521.78,112.160,0.0443420,,,,,112.160,2377.88,,,0.0384369,-0.00349132,,,,
,,,,,,,,,,,,,,0.0379639,-0.0142217,,,,,0.0363617,-1.97250E-5,,,,,,,,,,,,,,,,,112.200,3521.56,112.200,0.0444336,,,,,112.200,2378.14,,,0.0391998,-0.00349132,,,,
,,,,,,,,,,,,,,0.0382233,-0.0137878,,,,,0.0362549,-1.97250E-5,,,,,,,,,,,,,,,,,112.240,3521.83,112.240,0.0445251,,,,,112.240,2377.90,,,0.0390167,-0.00349132,,,,
,,,,,,,,,,,,,,0.0381012,-0.0133933,,,,,0.0368347,-1.97250E-5,,,,,,,,,,,,,,,,,112.280,3521.95,112.280,0.0442200,,,,,112.280,2377.91,,,0.0388184,-0.00349132,,,,
,,,,,,,,,,,,,,0.0377655,-0.0129199,,,,,0.0363922,-1.97250E-5,,,,,,,,,,,,,,,,,112.320,3522.08,112.320,0.0443115,,,,,112.320,2377.96,,,0.0388489,-0.00349132,,,,
,,,,,,,,,,,,,,0.0365753,-0.0124859,,,,,0.0363922,-1.97250E-5,,,,,,,,,,,,,,,,,112.360,3521.65,112.360,0.0440674,,,,,112.360,2378.34,,,0.0387726,-0.00349132,,,,
,,,,,,,,,,,,,,0.0361938,-0.0120520,,,,,0.0364990,-1.97250E-5,,,,,,,,,,,,,,,,,112.400,3521.43,112.400,0.0444946,,,,,112.400,2378.75,,,0.0390167,-0.00349132,,,,
,,,,,,,,,,,,,,0.0360718,-0.0117166,,,,,0.0364685,-1.97250E-5,,,,,,,,,,,,,,,,,112.440,3521.73,112.440,0.0442657,,,,,112.440,2378.25,,,0.0387421,-0.00349132,,,,
,,,,,,,,,,,,,,0.0360870,-0.0114997,,,,,0.0360870,-1.97250E-5,,,,,,,,,,,,,,,,,112.480,3522.15,112.480,0.0446472,,,,,112.480,2377.76,,,0.0387726,-0.00349132,,,,
,,,,,,,,,,,,,,0.0361633,-0.0114602,,,,,0.0362244,-1.97250E-5,,,,,,,,,,,,,,,,,112.520,3521.59,112.520,0.0444794,,,,,112.520,2378.19,,,0.0388184,-0.00349132,,,,
