Relative Intensity Alessandra_0.04_1.5_lampadina	Position (m) Alessandra_0.04_1.5_lampadina
0.0379791	-0.0374775
0.0367889	-0.0370041
0.0360565	-0.03649125
0.0357361	-0.03587978
0.0348511	-0.03516968
0.0343781	-0.03453848
0.0339813	-0.03380865
0.0342407	-0.03309855
0.0346985	-0.0325068
0.0348816	-0.03201368
0.0357361	-0.03159945
0.0359192	-0.03128385
0.0361786	-0.03104715
0.0366211	-0.03081045
0.0370331	-0.0305343
0.0370941	-0.03023843
0.0372314	-0.02994255
0.0375214	-0.02972558
0.0373383	-0.02970585
0.036972	-0.02970585
0.0373993	-0.02970585
0.0372009	-0.02972558
0.0368195	-0.0297453
0.0370178	-0.0297453
0.0366974	-0.0297453
0.0370483	-0.0297453
0.0369873	-0.0297453
0.036972	-0.0297453
0.036911	-0.0297453
0.0367737	-0.0297453
0.0368958	-0.0297453
0.0370178	-0.0297453
0.0368652	-0.02972558
0.0371552	-0.02970585
0.0369415	-0.02937053
0.0379333	-0.02891685
0.0391998	-0.02836455
0.0398865	-0.02779253
0.0404358	-0.02720078
0.0387268	-0.02664848
0.0387268	-0.02609618
0.0384521	-0.02552415
0.0384216	-0.02491268
0.0391846	-0.02428148
0.0383759	-0.02365028
0.0373077	-0.02317688
0.0366364	-0.02299935
0.0370789	-0.02299935
0.0369263	-0.02299935
0.0365906	-0.02292045
0.0366364	-0.02286128
0.0367126	-0.0228021
0.0364685	-0.02278238
0.0366974	-0.02278238
0.0367889	-0.02278238
0.0366211	-0.02262458
0.0363617	-0.02236815
0.0359192	-0.02191448
0.0354919	-0.02134245
0.0350952	-0.02069153
0.0349121	-0.02008005
0.0342865	-0.0194883
0.0346832	-0.01889655
0.0342102	-0.0184626
0.0339661	-0.018147
0.0343475	-0.01785113
0.0338593	-0.01741718
0.0343018	-0.0168846
0.0347595	-0.0163323
0.035202	-0.01574055
0.0356445	-0.01505018
0.0362244	-0.0142809
0.0362701	-0.01368915
0.0359344	-0.01337355
0.0365295	-0.01331438
0.0363312	-0.0132552
0.0364532	-0.0132552
0.036438	-0.01323548
0.0362244	-0.01323548
0.0363922	-0.01323548
0.0365143	-0.0132552
0.0359802	-0.0132552
0.0360718	-0.0132552
0.0363922	-0.0132552
0.0361633	-0.0132552
0.0360565	-0.0132552
0.0366364	-0.0132552
0.035614	-0.0132552
0.0363007	-0.0132552
0.0361023	-0.0132552
0.0363617	-0.0132552
0.0361786	-0.0132552
0.0363464	-0.0132552
0.0362244	-0.0132552
0.0362396	-0.0132552
0.0364227	-0.01323548
0.036087	-0.01323548
0.0364532	-0.01307768
0.0363159	-0.01284098
0.0372009	-0.01228868
0.037323	-0.01161803
0.0367432	-0.01075013
0.0362854	-0.0099414
0.0371857	-0.0092313
0.0361786	-0.00863955
0.0362091	-0.0080478
0.0357056	-0.00747578
0.0354004	-0.0070221
0.035965	-0.00666705
0.0355072	-0.0063909
0.0353546	-0.0061542
0.0352173	-0.0057597
0.0348663	-0.00518768
0.034668	-0.00445785
0.0344696	-0.0037083
0.0345306	-0.003156
0.0349274	-0.00289958
0.0344696	-0.00266288
0.0348663	-0.00232755
0.0349731	-0.00183443
0.0354004	-0.00104543
0.0351715	-0.000177525
0.0351257	1.9725e-05
0.0353851	1.9725e-05
0.0355225	1.9725e-05
0.0354462	1.9725e-05
0.0350647	1.9725e-05
0.0351563	1.9725e-05
0.0351868	3.945e-05
0.0352325	3.945e-05
0.0348053	3.945e-05
0.0349731	3.945e-05
0.0355682	3.945e-05
0.0349121	3.945e-05
0.0351563	1.9725e-05
0.0350647	1.9725e-05
0.0349426	-3.27015704e-16
0.0350647	-3.27015704e-16
0.035141	-3.27015704e-16
0.0350342	-3.27015704e-16
0.0351257	-3.27015704e-16
0.0355835	-3.27015704e-16
0.0355072	-3.27015704e-16
0.0347595	-3.27015704e-16
0.0350342	-3.27015704e-16
0.0353088	-3.27015704e-16
0.0354462	-3.27015704e-16
0.0349884	-3.27015704e-16
0.0352783	-3.27015704e-16
0.0354309	-3.27015704e-16
0.0350952	-3.27015704e-16
0.0352783	-3.27015704e-16
0.0352325	-3.27015704e-16
0.0349731	-3.27015704e-16
0.0350189	-3.27015704e-16
0.0354004	-3.27015704e-16
0.0348663	-3.27015704e-16
0.035141	-3.27015704e-16
0.0354004	-3.27015704e-16
0.0349426	-3.27015704e-16
0.0348969	-3.27015704e-16
0.0351105	-3.27015704e-16
0.0350189	-3.27015704e-16
0.035202	-3.27015704e-16
0.0350342	-3.27015704e-16
0.0351105	-3.27015704e-16
0.0350952	-3.27015704e-16
0.0350647	-3.27015704e-16
0.0352173	-3.27015704e-16
0.035141	-3.27015704e-16
0.034729	-3.27015704e-16
0.0352936	-3.27015704e-16
0.0353088	-3.27015704e-16
0.0350494	-3.27015704e-16
0.0349884	-3.27015704e-16
0.0350342	-3.27015704e-16
0.0348053	-3.27015704e-16
0.0350647	-3.27015704e-16
0.0348206	-3.27015704e-16
0.035202	-3.27015704e-16
0.0350647	-3.27015704e-16
0.0352478	-3.27015704e-16
0.0345612	-3.27015704e-16
0.0349426	-3.27015704e-16
0.0348358	-3.27015704e-16
0.0344696	-3.27015704e-16
0.0348663	-3.27015704e-16
0.0346069	-3.27015704e-16
0.03479	-3.27015704e-16
0.0342407	-3.27015704e-16
0.0345612	-3.27015704e-16
0.0345459	-3.27015704e-16
0.034256	-3.27015704e-16
0.0345154	-3.27015704e-16
0.0346375	-3.27015704e-16
