Light Intensity (% of scale max) Alessandra_0.16_1.5_lampadina	Position (m) Alessandra_0.16_1.5_lampadina
0.0394	-0.053159
0.03946	-0.053159
0.03918	-0.053159
0.03911	-0.053159
0.03906	-0.053159
0.03894	-0.053218
0.03888	-0.053218
0.03865	-0.053218
0.03862	-0.053218
0.03825	-0.053218
0.03835	-0.053218
0.03841	-0.053218
0.03845	-0.053218
0.0385	-0.053218
0.03897	-0.053218
0.03922	-0.053218
0.03923	-0.053218
0.03909	-0.053218
0.03926	-0.053218
0.03951	-0.053218
0.03897	-0.053179
0.03967	-0.053159
0.03952	-0.053159
0.03987	-0.053159
0.04065	-0.053041
0.04289	-0.052843
0.04475	-0.052607
0.04648	-0.052291
0.04738	-0.051975
0.04684	-0.05166
0.04538	-0.051305
0.04245	-0.05091
0.0376	-0.050457
0.03566	-0.049983
0.03598	-0.049529
0.03882	-0.049115
0.04272	-0.048701
0.04523	-0.048267
0.04541	-0.047912
0.04561	-0.047616
0.0453	-0.047399
0.0448	-0.047202
0.04343	-0.046985
0.04225	-0.046689
0.03944	-0.046452
0.03667	-0.046196
0.03485	-0.045979
0.03415	-0.045723
0.03412	-0.045506
0.03499	-0.045308
0.03534	-0.045131
0.03667	-0.044953
0.03735	-0.044894
0.03719	-0.044894
0.0374	-0.044894
0.03767	-0.044894
0.03745	-0.044894
0.03751	-0.044894
0.03755	-0.044894
0.03758	-0.044914
0.03893	-0.044993
0.03856	-0.044993
0.03902	-0.044993
0.03862	-0.044993
0.03867	-0.044993
0.03856	-0.044993
0.03883	-0.044993
0.03857	-0.044993
0.03862	-0.044993
0.03836	-0.044993
0.03824	-0.044993
0.03847	-0.044993
0.0385	-0.044993
0.03848	-0.044993
0.03845	-0.044993
0.03827	-0.044993
0.03891	-0.044934
0.03868	-0.044934
0.03877	-0.044934
0.03851	-0.044934
0.03922	-0.044815
0.04034	-0.04448
0.0416	-0.044066
0.0432	-0.043868
0.04323	-0.04379
0.04399	-0.043454
0.04224	-0.043217
0.03941	-0.042961
0.03571	-0.042586
0.03404	-0.042271
0.03383	-0.041876
0.0352	-0.041501
0.0379	-0.041127
0.04039	-0.040791
0.04248	-0.040456
0.04341	-0.04016
0.04248	-0.039864
0.04079	-0.039588
0.03857	-0.039292
0.03647	-0.038957
0.03464	-0.038582
0.03435	-0.038168
0.03426	-0.037793
0.03726	-0.03728
0.03999	-0.036886
0.04149	-0.03655
0.04224	-0.036294
0.04227	-0.036255
0.04218	-0.036255
0.04282	-0.036255
0.04282	-0.036274
0.043	-0.036294
0.04303	-0.036294
0.04306	-0.036294
0.04248	-0.036294
0.04297	-0.036294
0.04274	-0.036294
0.04279	-0.036294
0.04305	-0.036294
0.04309	-0.036294
0.04283	-0.036294
0.04321	-0.036294
0.04289	-0.036274
0.04257	-0.036255
0.04286	-0.036255
0.04324	-0.036255
0.04272	-0.036195
0.0425	-0.036057
0.04193	-0.03588
0.04015	-0.035623
0.03809	-0.035327
0.03603	-0.034992
0.03439	-0.034617
0.03421	-0.034183
0.03542	-0.03371
0.03815	-0.033217
0.04102	-0.032704
0.04112	-0.032132
0.03796	-0.03156
0.03467	-0.031027
0.03409	-0.030515
0.03384	-0.0301
0.03467	-0.029745
0.03545	-0.029528
0.03578	-0.029509
0.03568	-0.029509
0.03638	-0.029548
0.0361	-0.029548
0.03616	-0.029548
0.03619	-0.029548
0.0363	-0.029548
0.03635	-0.029548
0.03609	-0.029548
0.03621	-0.029548
0.03621	-0.029548
0.03615	-0.029548
0.0363	-0.029528
0.03664	-0.029509
0.0367	-0.029509
0.03764	-0.029331
0.03998	-0.028976
0.04135	-0.028522
0.03996	-0.02797
0.03589	-0.027359
0.03372	-0.026708
0.03496	-0.026076
0.03827	-0.025406
0.04016	-0.024775
0.03807	-0.024143
0.03557	-0.023552
0.03394	-0.023039
0.03368	-0.022526
0.03539	-0.022072
0.03539	-0.021895
0.03575	-0.021895
0.03523	-0.021914
0.03514	-0.021914
0.03548	-0.021914
0.03529	-0.021914
0.03528	-0.021914
0.03543	-0.021914
0.03488	-0.021914
0.03497	-0.021914
0.03523	-0.021914
0.03531	-0.021914
0.03551	-0.021914
0.03535	-0.021914
0.03535	-0.021895
0.03575	-0.021895
0.03609	-0.021638
0.03734	-0.021283
0.03763	-0.020849
0.03751	-0.020475
0.03674	-0.02006
0.03603	-0.019686
0.03419	-0.019271
0.03386	-0.018857
0.03375	-0.018463
0.03477	-0.018009
0.03575	-0.017555
0.03732	-0.017082
0.03838	-0.016628
0.03815	-0.016155
0.03601	-0.015662
0.03456	-0.015228
0.03375	-0.014873
0.03378	-0.014715
0.03363	-0.014715
0.03384	-0.014715
0.03409	-0.014715
0.03415	-0.014715
0.03384	-0.014715
0.03398	-0.014715
0.03375	-0.014715
0.03368	-0.014715
0.03378	-0.014715
0.03406	-0.014715
0.03384	-0.014715
0.03365	-0.014419
0.03433	-0.014024
0.03668	-0.013472
0.03885	-0.01294
0.03827	-0.012368
0.03674	-0.011835
0.0347	-0.011302
0.03365	-0.01075
0.03436	-0.010237
0.03587	-0.009724
0.0367	-0.009192
0.03709	-0.008738
0.03706	-0.008344
0.03676	-0.007969
0.03593	-0.007693
0.03571	-0.007673
0.03607	-0.007693
0.03629	-0.007693
0.03635	-0.007693
0.03644	-0.007693
0.03609	-0.007693
0.0359	-0.007693
0.03624	-0.007693
0.03636	-0.007693
0.03598	-0.007693
0.0361	-0.007693
0.03596	-0.007693
0.03566	-0.007693
0.03615	-0.007673
0.03587	-0.007614
0.03464	-0.007318
0.03395	-0.006904
0.03386	-0.006213
0.03578	-0.005484
0.0377	-0.004833
0.03677	-0.00428
0.03496	-0.003748
0.03377	-0.003274
0.03394	-0.002762
0.03453	-0.002288
0.03535	-0.001815
0.03609	-0.001361
0.0363	-0.001026
0.03679	-0.000729825
0.03658	-0.000532575
0.03679	-0.00043395
0.03679	-0.000453675
0.03688	-0.000453675
0.0369	-0.000453675
0.03667	-0.000453675
0.03685	-0.000453675
0.03656	-0.000453675
0.0368	-0.000453675
0.03668	-0.000453675
0.0367	-0.000453675
0.03659	-0.000453675
0.03668	-0.000453675
0.03648	-0.00035505
0.03555	-1.859949e-16
0.03542	1.9725e-05
0.03558	3.945e-05
0.036	7.89e-05
0.03616	9.8625e-05
0.03619	9.8625e-05
0.03613	0.00011835
0.03615	0.00011835
0.0361	0.00011835
0.03607	0.00011835
0.03629	9.8625e-05
0.03664	9.8625e-05
0.03644	5.9175e-05
0.03607	-1.9725e-05
0.0363	-1.9725e-05
0.03624	-1.9725e-05
0.03633	-1.9725e-05
0.03627	-1.9725e-05
0.03635	-1.9725e-05
0.03683	-1.9725e-05
0.03606	-1.9725e-05
0.03636	-1.9725e-05
0.03625	-1.9725e-05
0.03683	-1.9725e-05
0.03639	-1.9725e-05
0.03639	-1.9725e-05
0.0365	-1.9725e-05
0.03647	-1.9725e-05
0.03609	-1.9725e-05
0.03622	-1.9725e-05
0.03581	-1.9725e-05
0.03601	-1.9725e-05
0.03616	-1.9725e-05
0.03641	-1.9725e-05
0.03609	-1.9725e-05
0.03596	-1.9725e-05
0.03622	-1.9725e-05
0.0363	-1.9725e-05
0.03592	-1.9725e-05
0.03603	-1.9725e-05
0.03583	-1.9725e-05
0.03625	-1.9725e-05
0.03578	-1.9725e-05
0.03603	-1.9725e-05
0.03574	-1.9725e-05
0.03549	-1.9725e-05
0.03633	-1.9725e-05
0.0361	-1.9725e-05
0.03609	-1.9725e-05
0.03632	-1.9725e-05
0.03618	-1.9725e-05
0.03595	-1.9725e-05
0.03604	-1.9725e-05
0.03621	-1.9725e-05
0.03642	-1.9725e-05
0.0361	-1.9725e-05
0.03583	-1.9725e-05
0.03615	-1.9725e-05
0.03613	-1.9725e-05
0.03601	-1.9725e-05
0.03607	-1.9725e-05
0.03612	-1.9725e-05
0.03596	-1.9725e-05
0.03612	-1.9725e-05
0.03627	-1.9725e-05
0.03566	-1.9725e-05
0.03563	-1.9725e-05
0.0358	-1.9725e-05
0.03564	-1.9725e-05
0.03554	-1.9725e-05
0.03578	-1.9725e-05
0.03577	-1.9725e-05
0.03593	-1.9725e-05
0.03561	-1.9725e-05
0.03571	-1.9725e-05
0.03569	-1.9725e-05
0.03564	-1.9725e-05
0.0358	-1.9725e-05
0.03563	-1.9725e-05
0.03606	-1.9725e-05
0.03542	-1.9725e-05
0.03564	-1.9725e-05
0.03587	-1.9725e-05
0.03604	-1.9725e-05
0.03549	-1.9725e-05
0.03566	-1.9725e-05
0.0356	-1.9725e-05
0.03546	-1.9725e-05
0.03525	-1.9725e-05
0.03542	-1.9725e-05
0.03555	-1.9725e-05
0.03548	-1.9725e-05
0.03537	-1.9725e-05
0.03534	-1.9725e-05
0.03532	-1.9725e-05
0.03505	-1.9725e-05
0.03522	-1.9725e-05
0.03523	-1.9725e-05
0.03537	-1.9725e-05
0.03537	-1.9725e-05
0.0349	-1.9725e-05
0.03531	-1.9725e-05
0.03554	-1.9725e-05
0.03522	-1.9725e-05
0.03549	-1.9725e-05
0.03551	-1.9725e-05
0.03525	-1.9725e-05
0.03554	-1.9725e-05
0.03494	-1.9725e-05
0.03551	-1.9725e-05
0.03531	-1.9725e-05
0.03548	-1.9725e-05
0.03554	-1.9725e-05
0.0354	-1.9725e-05
0.03577	-1.9725e-05
0.03549	-1.9725e-05
