Time (s) intensità_laser_sole.1	Light Intensity (% of scale max) intensità_laser_sole.1
185.48	23.77412
185.52	23.76997
185.56	23.76752
185.6	23.7507
185.64	23.74635
185.68	23.74612
185.72	23.73958
185.76	23.74663
185.8	23.75343
185.84	23.75397
185.88	23.75763
185.92	23.75681
185.96	23.75705
186.0	23.76556
186.04	23.76614
186.08	23.77087
186.12	23.77533
186.16	23.77669
186.2	23.77702
186.24	23.76834
186.28	23.76515
186.32	23.7657
186.36	23.75598
186.4	23.75099
186.44	23.74623
186.48	23.75012
186.52	23.74286
186.56	23.73946
186.6	23.74147
186.64	23.74074
186.68	23.7381
186.72	23.73563
186.76	23.73167
186.8	23.73669
186.84	23.74011
186.88	23.73785
186.92	23.73967
186.96	23.73622
187.0	23.72905
187.04	23.73103
187.08	23.7271
187.12	23.72946
187.16	23.73531
187.2	23.73979
187.24	23.74582
187.28	23.7509
187.32	23.7471
187.36	23.74944
187.4	23.75027
187.44	23.74612
187.48	23.74884
187.52	23.74625
187.56	23.74242
187.6	23.73833
187.64	23.74759
187.68	23.75455
187.72	23.75146
187.76	23.75226
187.8	23.757
187.84	23.75447
187.88	23.75496
187.92	23.75574
187.96	23.75136
188.0	23.75362
188.04	23.75372
188.08	23.75443
188.12	23.74968
188.16	23.74489
188.2	23.74147
188.24	23.7368
188.28	23.72975
188.32	23.73135
188.36	23.72815
188.4	23.72543
188.44	23.72542
188.48	23.72552
188.52	23.72459
188.56	23.72548
188.6	23.72209
188.64	23.72681
188.68	23.72836
188.72	23.72815
188.76	23.73137
188.8	23.73439
188.84	23.73744
188.88	23.74269
188.92	23.74149
188.96	23.7458
189.0	23.7462
189.04	23.74005
189.08	23.74129
189.12	23.7428
189.16	23.73953
189.2	23.74626
189.24	23.74258
189.28	23.74545
189.32	23.74112
189.36	23.74747
189.4	23.74576
189.44	23.74167
189.48	23.74426
189.52	23.74307
189.56	23.74541
189.6	23.74699
189.64	23.74506
189.68	23.74127
189.72	23.74524
189.76	23.74133
189.8	23.74318
189.84	23.73921
189.88	23.74174
189.92	23.74425
189.96	23.7485
190.0	23.75043
190.04	23.75098
190.08	23.74684
190.12	23.74586
190.16	23.74603
190.2	23.74001
190.24	23.7384
190.28	23.73711
190.32	23.7365
190.36	23.73985
190.4	23.73734
190.44	23.73657
190.48	23.73418
190.52	23.7357
190.56	23.73549
190.6	23.73534
190.64	23.73053
190.68	23.73026
190.72	23.72992
190.76	23.73367
190.8	23.73584
190.84	23.73849
190.88	23.74387
190.92	23.73947
190.96	23.74443
191.0	23.74814
191.04	23.74419
191.08	23.74864
191.12	23.74954
191.16	23.75244
191.2	23.75739
191.24	23.75343
191.28	23.75204
191.32	23.75597
191.36	23.74988
191.4	23.74921
191.44	23.75021
191.48	23.74599
191.52	23.74901
191.56	23.75139
191.6	23.75275
191.64	23.75307
191.68	23.75108
191.72	23.74994
191.76	23.74748
191.8	23.74541
191.84	23.74973
191.88	23.74854
191.92	23.74773
191.96	23.74905
192.0	23.75224
192.04	23.74644
192.08	23.75331
192.12	23.74989
192.16	23.75021
192.2	23.74857
192.24	23.74445
192.28	23.74925
192.32	23.74287
192.36	23.75124
192.4	23.75119
192.44	23.7524
192.48	23.75697
192.52	23.75615
192.56	23.75816
192.6	23.75935
192.64	23.75233
192.68	23.75735
192.72	23.75385
192.76	23.75853
192.8	23.75967
192.84	23.7541
192.88	23.75717
192.92	23.76152
192.96	23.7636
193.0	23.76659
193.04	23.75841
193.08	23.75815
193.12	23.75853
193.16	23.75362
193.2	23.75243
193.24	23.75601
193.28	23.74992
193.32	23.74716
193.36	23.74527
193.4	23.74803
193.44	23.75044
193.48	23.75214
193.52	23.74638
193.56	23.74695
193.6	23.74013
193.64	23.74391
193.68	23.7417
193.72	23.73914
193.76	23.74149
193.8	23.73842
193.84	23.73842
193.88	23.74295
193.92	23.73885
193.96	23.74097
194.0	23.7439
194.04	23.73953
194.08	23.74072
194.12	23.7347
194.16	23.73378
194.2	23.73967
194.24	23.74481
194.28	23.74612
194.32	23.74229
194.36	23.74686
194.4	23.75284
194.44	23.75264
194.48	23.75397
194.52	23.75659
194.56	23.75111
194.6	23.75943
194.64	23.76105
194.68	23.75726
194.72	23.75549
194.76	23.74672
194.8	23.74817
194.84	23.75322
194.88	23.75296
194.92	23.75467
194.96	23.75502
195.0	23.75578
195.04	23.76315
195.08	23.75818
195.12	23.75761
195.16	23.75526
195.2	23.74876
195.24	23.75554
195.28	23.75322
195.32	23.74953
195.36	23.75237
195.4	23.7466
195.44	23.75244
195.48	23.74803
195.52	23.75052
195.56	23.75577
195.6	23.75404
195.64	23.75574
195.68	23.76064
195.72	23.75932
195.76	23.76019
195.8	23.76483
195.84	23.76443
195.88	23.76532
195.92	23.76123
195.96	23.76299
196.0	23.76439
196.04	23.76173
196.08	23.76587
196.12	23.76202
196.16	23.75966
196.2	23.76907
196.24	23.76784
196.28	23.76698
196.32	23.76749
196.36	23.7648
196.4	23.76064
196.44	23.75967
196.48	23.75609
196.52	23.75575
196.56	23.76019
196.6	23.75783
196.64	23.7607
196.68	23.75528
196.72	23.75925
196.76	23.75809
196.8	23.75528
196.84	23.75993
196.88	23.76225
196.92	23.76329
196.96	23.77223
197.0	23.77106
197.04	23.76971
197.08	23.77101
197.12	23.76862
197.16	23.7699
197.2	23.77292
197.24	23.77371
197.28	23.77629
197.32	23.7679
197.36	23.76848
197.4	23.77209
197.44	23.7677
197.48	23.76985
197.52	23.77132
197.56	23.76521
197.6	23.77014
197.64	23.77139
197.68	23.77226
197.72	23.7742
197.76	23.76991
197.8	23.76834
197.84	23.76576
197.88	23.76375
197.92	23.76413
197.96	23.75989
198.0	23.75932
198.04	23.76105
198.08	23.75652
198.12	23.76315
198.16	23.76311
198.2	23.76338
198.24	23.76242
198.28	23.76306
198.32	23.76395
198.36	23.76315
198.4	23.76183
198.44	23.76263
198.48	23.76038
198.52	23.7565
198.56	23.75516
198.6	23.75388
198.64	23.75514
198.68	23.75684
198.72	23.75764
198.76	23.76221
198.8	23.75761
198.84	23.75923
198.88	23.76286
198.92	23.75945
198.96	23.76108
199.0	23.7554
199.04	23.75397
199.08	23.75801
199.12	23.75487
199.16	23.75764
199.2	23.7657
199.24	23.75972
199.28	23.76346
199.32	23.76735
199.36	23.77391
199.4	23.77594
199.44	23.7748
199.48	23.77481
199.52	23.78246
199.56	23.7769
199.6	23.77795
199.64	23.77321
199.68	23.77454
199.72	23.7726
199.76	23.76837
199.8	23.76897
199.84	23.77306
199.88	23.76985
199.92	23.7692
199.96	23.76735
200.0	23.77153
200.04	23.77208
200.08	23.76634
200.12	23.76836
200.16	23.77031
200.2	23.77039
200.24	23.76509
200.28	23.7682
200.32	23.76964
200.36	23.77032
200.4	23.76865
200.44	23.76852
200.48	23.77272
200.52	23.76817
200.56	23.76843
200.6	23.76981
200.64	23.76645
200.68	23.76955
200.72	23.7643
200.76	23.76262
200.8	23.76196
200.84	23.75835
200.88	23.7618
200.92	23.75905
200.96	23.75629
201.0	23.75699
201.04	23.75819
201.08	23.75882
201.12	23.75926
201.16	23.75577
201.2	23.75439
201.24	23.75087
201.28	23.74706
201.32	23.74963
201.36	23.74608
201.4	23.74098
201.44	23.74107
201.48	23.74214
201.52	23.74228
201.56	23.74226
201.6	23.7419
201.64	23.74162
201.68	23.74249
201.72	23.74522
201.76	23.74677
201.8	23.74438
201.84	23.74751
201.88	23.74765
201.92	23.74837
201.96	23.75244
202.0	23.75046
202.04	23.75121
202.08	23.75517
202.12	23.75563
202.16	23.7599
202.2	23.75725
202.24	23.75925
202.28	23.75693
202.32	23.75182
202.36	23.75218
202.4	23.75793
202.44	23.74986
202.48	23.75352
202.52	23.75153
202.56	23.74774
202.6	23.75043
202.64	23.7494
202.68	23.75266
202.72	23.7496
202.76	23.74837
202.8	23.75211
202.84	23.74231
202.88	23.74043
202.92	23.74353
202.96	23.73688
203.0	23.7363
203.04	23.74074
203.08	23.74115
203.12	23.74733
203.16	23.74713
203.2	23.75168
203.24	23.7491
203.28	23.74963
203.32	23.7518
203.36	23.75208
203.4	23.75027
203.44	23.75278
203.48	23.75168
203.52	23.7529
203.56	23.75627
203.6	23.75308
203.64	23.75284
203.68	23.75826
203.72	23.75322
203.76	23.7561
203.8	23.75417
203.84	23.75371
203.88	23.75407
203.92	23.74881
203.96	23.75026
204.0	23.75204
204.04	23.74467
204.08	23.74956
204.12	23.7356
204.16	23.72195
204.2	23.73375
204.24	23.7394
204.28	23.74397
204.32	23.73869
204.36	23.74286
204.4	23.74202
204.44	23.74019
204.48	23.74313
204.52	23.74258
204.56	23.74182
204.6	23.74133
204.64	23.73969
204.68	23.7399
204.72	23.73402
204.76	23.73055
204.8	23.72546
204.84	23.72948
204.88	23.74359
204.92	23.74852
204.96	23.75133
205.0	23.75098
205.04	23.75705
205.08	23.75438
205.12	23.75348
205.16	23.75319
205.2	23.75339
205.24	23.75757
205.28	23.76192
205.32	23.76526
205.36	23.76958
205.4	23.76964
205.44	23.76767
205.48	23.77173
205.52	23.77168
205.56	23.7719
205.6	23.77393
205.64	23.7692
205.68	23.77303
205.72	23.7719
205.76	23.76857
205.8	23.77335
205.84	23.76883
205.88	23.76926
205.92	23.76805
205.96	23.76892
206.0	23.77
206.04	23.76364
206.08	23.76689
206.12	23.77231
206.16	23.76913
206.2	23.77299
206.24	23.76794
206.28	23.76657
206.32	23.77786
206.36	23.77437
206.4	23.77896
206.44	23.77798
206.48	23.77986
206.52	23.7834
206.56	23.78003
206.6	23.77963
206.64	23.7776
206.68	23.78291
206.72	23.7813
206.76	23.78134
206.8	23.78436
206.84	23.78183
206.88	23.7827
206.92	23.78413
206.96	23.78656
207.0	23.77905
207.04	23.77631
207.08	23.77823
207.12	23.77304
207.16	23.7729
207.2	23.7632
207.24	23.76273
207.28	23.76785
207.32	23.75743
207.36	23.76164
207.4	23.75748
207.44	23.74753
207.48	23.76334
207.52	23.76306
207.56	23.75888
207.6	23.76041
207.64	23.75722
207.68	23.76326
207.72	23.76083
207.76	23.75827
207.8	23.75861
207.84	23.75826
207.88	23.76189
207.92	23.76378
207.96	23.76262
208.0	23.76476
208.04	23.76439
208.08	23.76414
208.12	23.77194
208.16	23.77165
208.2	23.77205
208.24	23.77058
208.28	23.77005
208.32	23.77306
208.36	23.77232
208.4	23.76929
208.44	23.76994
208.48	23.77014
208.52	23.76346
208.56	23.76666
208.6	23.76582
208.64	23.76666
208.68	23.76277
208.72	23.76186
208.76	23.76445
208.8	23.76454
208.84	23.76064
208.88	23.76427
208.92	23.76251
208.96	23.76701
209.0	23.76273
209.04	23.76711
209.08	23.76662
209.12	23.76274
209.16	23.76343
209.2	23.76801
209.24	23.76501
209.28	23.76563
209.32	23.76031
209.36	23.76527
209.4	23.7668
209.44	23.76201
209.48	23.7616
209.52	23.76778
209.56	23.75922
209.6	23.76326
209.64	23.76265
209.68	23.76601
209.72	23.76665
209.76	23.76801
209.8	23.76918
209.84	23.76807
209.88	23.76743
209.92	23.76996
209.96	23.76675
210.0	23.76775
210.04	23.76488
210.08	23.76497
210.12	23.76511
210.16	23.76619
210.2	23.76881
210.24	23.76422
210.28	23.76408
210.32	23.76607
210.36	23.76634
210.4	23.76035
210.44	23.76292
210.48	23.76437
210.52	23.75531
210.56	23.75136
210.6	23.76151
210.64	23.75511
210.68	23.7558
210.72	23.75154
210.76	23.75441
210.8	23.75645
210.84	23.75166
210.88	23.75127
210.92	23.74994
210.96	23.74776
211.0	23.74861
211.04	23.74739
211.08	23.75301
211.12	23.74927
211.16	23.74677
211.2	23.75304
211.24	23.75081
211.28	23.75444
211.32	23.75208
211.36	23.74844
211.4	23.75233
211.44	23.75159
211.48	23.74913
211.52	23.75285
211.56	23.75125
211.6	23.75215
211.64	23.75188
211.68	23.74858
211.72	23.75397
211.76	23.75223
211.8	23.75504
211.84	23.75484
211.88	23.7529
211.92	23.75484
211.96	23.75381
212.0	23.75153
212.04	23.7467
212.08	23.75079
212.12	23.75113
212.16	23.74171
212.2	23.72546
212.24	23.72504
212.28	23.72778
212.32	23.72691
212.36	23.71211
212.4	23.70413
212.44	23.69919
212.48	23.71376
212.52	23.72034
212.56	23.73007
212.6	23.73109
212.64	23.73495
212.68	23.73758
212.72	23.73898
212.76	23.7403
212.8	23.74004
212.84	23.73048
212.88	23.73119
212.92	23.72263
212.96	23.71051
213.0	23.69962
213.04	23.6969
213.08	23.70732
213.12	23.71559
213.16	23.71738
213.2	23.72484
213.24	23.72572
213.28	23.7319
213.32	23.73068
213.36	23.72603
213.4	23.72571
213.44	23.72966
213.48	23.72308
213.52	23.72256
213.56	23.7207
213.6	23.71916
213.64	23.72418
213.68	23.72742
213.72	23.72441
213.76	23.72836
213.8	23.73528
213.84	23.7321
213.88	23.73445
213.92	23.73235
213.96	23.73337
214.0	23.72762
214.04	23.72513
214.08	23.72867
214.12	23.72702
214.16	23.72974
214.2	23.73245
214.24	23.73431
214.28	23.73531
214.32	23.73009
214.36	23.73364
214.4	23.73242
214.44	23.72606
214.48	23.73062
214.52	23.73055
214.56	23.73291
214.6	23.74072
214.64	23.7403
214.68	23.73715
214.72	23.73947
214.76	23.7355
214.8	23.73959
214.84	23.74104
214.88	23.74586
214.92	23.74545
214.96	23.74307
215.0	23.74142
215.04	23.74817
215.08	23.7402
215.12	23.74089
215.16	23.73763
215.2	23.73436
215.24	23.73424
215.28	23.73177
215.32	23.73434
215.36	23.74001
215.4	23.74292
215.44	23.74368
215.48	23.74004
215.52	23.73912
215.56	23.73418
215.6	23.7316
215.64	23.72498
215.68	23.72551
215.72	23.72466
215.76	23.72824
215.8	23.73125
215.84	23.72672
215.88	23.73103
215.92	23.73409
215.96	23.72838
216.0	23.73386
216.04	23.73329
216.08	23.73357
216.12	23.73129
216.16	23.73212
216.2	23.7318
216.24	23.72527
216.28	23.70769
216.32	23.72977
216.36	23.72618
216.4	23.72855
216.44	23.72542
216.48	23.72826
216.52	23.72995
216.56	23.72545
216.6	23.72833
216.64	23.72363
216.68	23.71873
216.72	23.72151
216.76	23.72679
216.8	23.72517
216.84	23.72095
216.88	23.7234
216.92	23.72256
216.96	23.72179
217.0	23.71889
217.04	23.71979
217.08	23.72127
217.12	23.71741
217.16	23.72186
217.2	23.72272
217.24	23.72284
217.28	23.72075
217.32	23.71725
217.36	23.72272
217.4	23.7256
217.44	23.71977
217.48	23.72328
217.52	23.71884
217.56	23.72124
217.6	23.72647
217.64	23.72299
217.68	23.72296
217.72	23.72511
217.76	23.72627
217.8	23.72527
217.84	23.72298
217.88	23.72311
217.92	23.72803
217.96	23.72711
218.0	23.72652
218.04	23.72844
218.08	23.7258
218.12	23.72993
218.16	23.72775
218.2	23.72867
218.24	23.73076
218.28	23.7267
218.32	23.72546
218.36	23.72794
218.4	23.72679
218.44	23.72342
218.48	23.72247
218.52	23.72238
218.56	23.72414
218.6	23.71968
218.64	23.71684
218.68	23.71925
218.72	23.72002
218.76	23.72156
218.8	23.71642
218.84	23.70091
218.88	23.72186
218.92	23.71597
218.96	23.71625
219.0	23.71967
219.04	23.714
219.08	23.71361
219.12	23.70587
219.16	23.70003
219.2	23.70288
219.24	23.70415
219.28	23.70795
219.32	23.70583
219.36	23.70499
219.4	23.70393
219.44	23.69444
219.48	23.69218
219.52	23.70288
219.56	23.70262
219.6	23.70923
219.64	23.71083
219.68	23.71312
219.72	23.71396
219.76	23.71313
219.8	23.71419
219.84	23.71234
219.88	23.71416
219.92	23.71375
219.96	23.70963
220.0	23.71307
220.04	23.71082
220.08	23.7097
220.12	23.71158
220.16	23.71236
220.2	23.71474
220.24	23.71031
220.28	23.71083
220.32	23.71353
220.36	23.71457
220.4	23.7133
220.44	23.71132
220.48	23.71313
220.52	23.70709
220.56	23.70689
220.6	23.70883
220.64	23.70361
220.68	23.70413
220.72	23.7045
220.76	23.70297
220.8	23.70879
220.84	23.70845
220.88	23.70833
220.92	23.70454
220.96	23.70502
221.0	23.70448
221.04	23.69987
221.08	23.70041
221.12	23.70102
221.16	23.69357
221.2	23.69864
221.24	23.69383
221.28	23.69464
221.32	23.69809
221.36	23.6954
221.4	23.69017
221.44	23.68678
221.48	23.68265
221.52	23.67859
221.56	23.67731
221.6	23.67496
221.64	23.66811
221.68	23.67215
221.72	23.67281
221.76	23.67809
221.8	23.67961
221.84	23.68216
221.88	23.68895
221.92	23.69057
221.96	23.6969
222.0	23.70117
222.04	23.70102
222.08	23.70238
222.12	23.69739
222.16	23.70166
222.2	23.707
222.24	23.7023
222.28	23.70845
222.32	23.70352
222.36	23.70721
222.4	23.71202
222.44	23.70876
222.48	23.71263
222.52	23.71342
222.56	23.70959
222.6	23.70992
222.64	23.70625
222.68	23.71111
222.72	23.71075
222.76	23.71167
222.8	23.71764
222.84	23.71642
222.88	23.71799
222.92	23.72366
222.96	23.72379
223.0	23.72925
223.04	23.731
223.08	23.72295
223.12	23.72075
223.16	23.71866
223.2	23.71371
223.24	23.7146
223.28	23.71509
223.32	23.71577
223.36	23.71353
223.4	23.70615
223.44	23.71049
223.48	23.71268
223.52	23.71251
223.56	23.71846
223.6	23.71265
223.64	23.71315
223.68	23.71506
223.72	23.71263
223.76	23.71645
223.8	23.71359
223.84	23.71219
223.88	23.7191
223.92	23.71349
223.96	23.7171
224.0	23.71887
224.04	23.71709
224.08	23.71498
224.12	23.71184
224.16	23.70641
224.2	23.71542
224.24	23.71034
224.28	23.71089
224.32	23.70741
224.36	23.70554
224.4	23.71167
224.44	23.7106
224.48	23.71225
224.52	23.71773
224.56	23.71581
224.6	23.71524
224.64	23.71051
224.68	23.71231
224.72	23.71353
224.76	23.71182
224.8	23.71034
224.84	23.71045
224.88	23.70984
224.92	23.71202
224.96	23.71332
225.0	23.70564
225.04	23.71021
225.08	23.70697
225.12	23.70274
225.16	23.70497
225.2	23.7025
225.24	23.70518
225.28	23.70323
225.32	23.70129
225.36	23.70569
225.4	23.70757
225.44	23.70557
225.48	23.70445
225.52	23.70226
225.56	23.70113
225.6	23.70514
225.64	23.7038
225.68	23.70354
225.72	23.69951
225.76	23.70079
225.8	23.69412
225.84	23.69936
225.88	23.701
225.92	23.70604
225.96	23.705
226.0	23.70663
226.04	23.70132
226.08	23.70267
226.12	23.70912
226.16	23.70039
226.2	23.70125
226.24	23.6992
226.28	23.70009
226.32	23.70131
226.36	23.70291
226.4	23.70273
226.44	23.70509
226.48	23.69937
226.52	23.69791
226.56	23.6924
226.6	23.68425
226.64	23.68456
226.68	23.6826
226.72	23.68066
226.76	23.68909
226.8	23.69333
226.84	23.69308
226.88	23.70221
226.92	23.70102
226.96	23.70346
227.0	23.70256
227.04	23.70135
227.08	23.70645
227.12	23.70566
227.16	23.70885
227.2	23.70715
227.24	23.70621
227.28	23.71103
227.32	23.70517
227.36	23.70766
227.4	23.71051
227.44	23.70888
227.48	23.7093
227.52	23.70561
227.56	23.70763
227.6	23.7101
227.64	23.70827
227.68	23.70876
227.72	23.71335
227.76	23.71135
227.8	23.71143
227.84	23.70964
227.88	23.7075
227.92	23.70969
227.96	23.71005
228.0	23.7083
228.04	23.70673
228.08	23.70465
228.12	23.7029
228.16	23.70215
228.2	23.69638
228.24	23.70123
228.28	23.69893
228.32	23.69478
228.36	23.69576
228.4	23.69144
228.44	23.69559
228.48	23.69681
228.52	23.69481
228.56	23.70064
228.6	23.69856
228.64	23.69478
228.68	23.70052
228.72	23.69986
228.76	23.70483
228.8	23.70027
228.84	23.69637
228.88	23.70277
228.92	23.70094
228.96	23.69647
229.0	23.70042
229.04	23.70042
229.08	23.70247
229.12	23.70236
229.16	23.70076
229.2	23.70093
229.24	23.7029
229.28	23.70529
229.32	23.70273
229.36	23.70288
229.4	23.70528
229.44	23.7034
229.48	23.70383
229.52	23.69881
229.56	23.69862
229.6	23.70128
229.64	23.69998
229.68	23.70132
229.72	23.69948
229.76	23.69714
229.8	23.69817
229.84	23.70126
229.88	23.70293
229.92	23.70146
229.96	23.70386
230.0	23.70044
230.04	23.70091
230.08	23.70326
230.12	23.70155
230.16	23.69707
230.2	23.69992
230.24	23.69675
230.28	23.70119
230.32	23.69339
230.36	23.69641
230.4	23.6989
230.44	23.69232
230.48	23.6897
230.52	23.68867
230.56	23.68932
230.6	23.68774
230.64	23.67465
230.68	23.68246
230.72	23.68939
230.76	23.69023
230.8	23.69075
230.84	23.68935
230.88	23.689
230.92	23.69736
230.96	23.69348
231.0	23.69342
231.04	23.69147
231.08	23.69034
231.12	23.69414
231.16	23.69258
231.2	23.68959
231.24	23.6899
231.28	23.69077
231.32	23.69086
231.36	23.69098
231.4	23.68874
231.44	23.68672
231.48	23.69038
231.52	23.69051
231.56	23.68884
231.6	23.68423
231.64	23.6908
231.68	23.68257
231.72	23.68263
231.76	23.69099
231.8	23.68979
231.84	23.68358
231.88	23.68971
231.92	23.68929
231.96	23.69397
232.0	23.69133
232.04	23.68913
232.08	23.68993
232.12	23.68465
232.16	23.68394
232.2	23.68779
232.24	23.68359
232.28	23.67828
232.32	23.6772
232.36	23.67915
232.4	23.67928
232.44	23.67473
232.48	23.6734
232.52	23.67513
232.56	23.66835
232.6	23.66704
232.64	23.66302
232.68	23.65771
232.72	23.65904
232.76	23.65494
232.8	23.6487
232.84	23.65198
232.88	23.6476
232.92	23.64671
232.96	23.64767
233.0	23.64885
233.04	23.65503
233.08	23.64983
233.12	23.65132
233.16	23.65872
233.2	23.657
233.24	23.65512
233.28	23.6563
233.32	23.65822
233.36	23.66367
233.4	23.66422
233.44	23.65956
233.48	23.66476
233.52	23.66306
233.56	23.66333
233.6	23.66539
233.64	23.66283
233.68	23.66486
233.72	23.65877
233.76	23.66153
233.8	23.66203
233.84	23.66052
233.88	23.66255
233.92	23.66135
233.96	23.66281
234.0	23.66548
234.04	23.66284
234.08	23.66316
234.12	23.66873
234.16	23.66531
234.2	23.66422
234.24	23.66281
234.28	23.66248
234.32	23.66151
234.36	23.66486
234.4	23.6684
234.44	23.67229
234.48	23.66757
234.52	23.6701
234.56	23.67181
234.6	23.67142
234.64	23.67226
234.68	23.66727
234.72	23.66721
234.76	23.67331
234.8	23.67314
234.84	23.66736
234.88	23.67181
234.92	23.66917
234.96	23.67122
235.0	23.67053
235.04	23.66527
235.08	23.67029
235.12	23.66826
235.16	23.67021
235.2	23.66603
235.24	23.66463
235.28	23.66856
235.32	23.66795
235.36	23.66666
235.4	23.66319
235.44	23.66396
235.48	23.66893
235.52	23.66661
235.56	23.66144
235.6	23.66524
235.64	23.6684
235.68	23.67053
235.72	23.6723
235.76	23.66391
235.8	23.66837
235.84	23.66881
235.88	23.66998
235.92	23.66852
235.96	23.67126
236.0	23.67039
236.04	23.66936
236.08	23.66815
236.12	23.66951
236.16	23.67183
236.2	23.67171
236.24	23.67418
236.28	23.67056
236.32	23.66501
236.36	23.66977
236.4	23.67006
236.44	23.66562
236.48	23.67203
236.52	23.66847
236.56	23.6711
236.6	23.66699
236.64	23.66592
236.68	23.67104
236.72	23.66721
236.76	23.66942
236.8	23.67116
236.84	23.66875
236.88	23.67093
236.92	23.6675
236.96	23.66434
237.0	23.67358
237.04	23.66968
237.08	23.66978
237.12	23.66641
237.16	23.66849
237.2	23.67038
237.24	23.6651
237.28	23.66585
237.32	23.66782
237.36	23.66933
237.4	23.66902
237.44	23.66682
237.48	23.66653
237.52	23.66795
237.56	23.66579
237.6	23.66727
237.64	23.66605
237.68	23.66187
237.72	23.66811
237.76	23.6647
237.8	23.66232
237.84	23.66679
237.88	23.6675
237.92	23.66563
237.96	23.66759
238.0	23.66087
238.04	23.66628
238.08	23.66562
238.12	23.66302
238.16	23.66284
238.2	23.66235
238.24	23.6601
238.28	23.66223
238.32	23.65781
238.36	23.66457
238.4	23.66264
238.44	23.66006
238.48	23.66461
238.52	23.66437
238.56	23.65903
238.6	23.66158
238.64	23.65617
238.68	23.66057
238.72	23.65471
238.76	23.6554
238.8	23.65698
238.84	23.65523
238.88	23.65904
238.92	23.66116
238.96	23.65933
239.0	23.66087
239.04	23.66376
239.08	23.6635
239.12	23.6619
239.16	23.6609
239.2	23.6637
239.24	23.66641
239.28	23.66386
239.32	23.6628
239.36	23.66464
239.4	23.66576
239.44	23.66917
239.48	23.66435
239.52	23.66145
239.56	23.66681
239.6	23.66476
239.64	23.67064
239.68	23.6646
239.72	23.66402
239.76	23.66852
239.8	23.66811
239.84	23.66469
239.88	23.66969
239.92	23.67125
239.96	23.67325
240.0	23.67323
240.04	23.67097
240.08	23.67055
240.12	23.66641
240.16	23.66562
240.2	23.6678
240.24	23.6615
240.28	23.6676
240.32	23.6673
240.36	23.66705
240.4	23.67159
240.44	23.6701
240.48	23.66931
240.52	23.66753
240.56	23.6727
240.6	23.6722
240.64	23.6684
240.68	23.67148
240.72	23.67322
240.76	23.67638
240.8	23.67572
240.84	23.67696
240.88	23.67055
240.92	23.67554
240.96	23.67331
241.0	23.67009
241.04	23.6727
241.08	23.67578
241.12	23.67159
241.16	23.67381
241.2	23.66911
241.24	23.67227
241.28	23.67654
241.32	23.67236
241.36	23.67534
241.4	23.67276
241.44	23.67168
241.48	23.67747
241.52	23.67421
241.56	23.67589
241.6	23.674
241.64	23.6743
241.68	23.6767
241.72	23.66124
241.76	23.67201
241.8	23.67476
241.84	23.67003
241.88	23.67493
241.92	23.67316
241.96	23.66695
242.0	23.67029
242.04	23.67279
242.08	23.67542
242.12	23.67072
242.16	23.66913
242.2	23.66931
242.24	23.66676
242.28	23.6696
242.32	23.67212
242.36	23.66989
242.4	23.668
242.44	23.67029
242.48	23.66904
242.52	23.67781
242.56	23.67567
242.6	23.67256
242.64	23.67505
242.68	23.67429
242.72	23.67473
242.76	23.67476
242.8	23.67133
242.84	23.6738
242.88	23.67055
242.92	23.66747
242.96	23.67213
243.0	23.66806
243.04	23.6693
243.08	23.67169
243.12	23.67201
243.16	23.6703
243.2	23.66351
243.24	23.6693
243.28	23.67346
243.32	23.66963
243.36	23.66919
243.4	23.67233
243.44	23.66791
243.48	23.66826
243.52	23.66779
243.56	23.66513
243.6	23.67123
243.64	23.66537
243.68	23.66548
243.72	23.66663
243.76	23.6693
243.8	23.67247
243.84	23.67331
243.88	23.66916
243.92	23.6729
243.96	23.67282
244.0	23.67276
244.04	23.67442
244.08	23.66905
244.12	23.66904
244.16	23.66829
244.2	23.66824
244.24	23.67038
244.28	23.66553
244.32	23.66621
244.36	23.66771
244.4	23.66989
244.44	23.67488
244.48	23.66658
244.52	23.66779
244.56	23.67056
244.6	23.66722
244.64	23.66724
244.68	23.66742
244.72	23.6662
244.76	23.66991
244.8	23.66409
244.84	23.66542
244.88	23.66672
244.92	23.66388
244.96	23.66763
245.0	23.66917
245.04	23.66721
245.08	23.66792
245.12	23.66499
245.16	23.6651
245.2	23.67023
245.24	23.66418
245.28	23.66391
245.32	23.66481
245.36	23.66754
245.4	23.66573
245.44	23.66566
245.48	23.66418
245.52	23.66481
245.56	23.66809
245.6	23.66818
245.64	23.66951
245.68	23.6638
245.72	23.66779
245.76	23.66821
245.8	23.66559
245.84	23.66895
245.88	23.66666
245.92	23.66736
245.96	23.67117
246.0	23.66681
246.04	23.66794
246.08	23.66852
246.12	23.66788
246.16	23.67276
246.2	23.66704
246.24	23.66631
246.28	23.66736
246.32	23.66766
246.36	23.66974
246.4	23.66794
246.44	23.66533
246.48	23.66824
246.52	23.6687
246.56	23.6718
246.6	23.66893
246.64	23.66554
246.68	23.66911
246.72	23.66528
246.76	23.66713
246.8	23.67036
246.84	23.66365
246.88	23.66696
246.92	23.66663
246.96	23.66711
247.0	23.67175
247.04	23.6669
247.08	23.66475
247.12	23.6685
247.16	23.66975
247.2	23.66953
247.24	23.66769
247.28	23.66776
247.32	23.66888
247.36	23.66481
247.4	23.67067
247.44	23.66925
247.48	23.66664
247.52	23.66949
