Light Intensity (% of scale max) Alessio_0.04_1.0_lampada	Position (m) Alessio_0.04_1.0_lampada
0.1000000000	-0.1473000000
0.1000000000	-0.1474000000
0.1000000000	-0.1476000000
0.1000000000	-0.1483000000
0.1000000000	-0.1485000000
0.1000000000	-0.1487000000
0.1000000000	-0.1491000000
0.1000000000	-0.1497000000
0.0000000000	-0.1500000000
0.0000000000	-0.1503000000
0.0000000000	-0.1504000000
0.0000000000	-0.1506000000
0.1000000000	-0.1513000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.0000000000	-0.1517000000
0.1000000000	-0.1517000000
0.1000000000	-0.1517000000
0.0000000000	-0.1520000000
0.0000000000	-0.1528000000
0.0000000000	-0.1529000000
0.0000000000	-0.1531000000
0.0000000000	-0.1536000000
0.0000000000	-0.1540000000
0.0000000000	-0.1542000000
0.0000000000	-0.1545000000
0.0000000000	-0.1547000000
0.0000000000	-0.1548000000
0.0000000000	-0.1552000000
0.0000000000	-0.1552000000
0.0000000000	-0.1554000000
0.0000000000	-0.1560000000
0.0000000000	-0.1564000000
0.0000000000	-0.1564000000
0.0000000000	-0.1564000000
0.0000000000	-0.1564000000
0.0000000000	-0.1564000000
0.0000000000	-0.1563000000
0.0000000000	-0.1563000000
0.0000000000	-0.1563000000
0.0000000000	-0.1563000000
0.0000000000	-0.1563000000
0.0000000000	-0.1563000000
0.0000000000	-0.1563000000
0.0000000000	-0.1563000000
0.0000000000	-0.1565000000
0.0000000000	-0.1571000000
0.0000000000	-0.1572000000
0.0000000000	-0.1574000000
0.0000000000	-0.1578000000
0.0000000000	-0.1584000000
0.0000000000	-0.1589000000
0.0000000000	-0.1593000000
0.0000000000	-0.1596000000
0.0000000000	-0.1598000000
0.0000000000	-0.1600000000
0.0000000000	-0.1604000000
0.0000000000	-0.1604000000
0.0000000000	-0.1604000000
0.0000000000	-0.1603000000
0.0000000000	-0.1603000000
0.0000000000	-0.1603000000
0.0000000000	-0.1603000000
0.0000000000	-0.1603000000
0.0000000000	-0.1603000000
0.0000000000	-0.1603000000
0.0000000000	-0.1603000000
0.0000000000	-0.1604000000
0.0000000000	-0.1605000000
0.0000000000	-0.1606000000
0.0000000000	-0.1608000000
0.0000000000	-0.1612000000
0.0000000000	-0.1618000000
0.0000000000	-0.1620000000
0.0000000000	-0.1623000000
0.0000000000	-0.1625000000
0.0000000000	-0.1627000000
0.0000000000	-0.1630000000
0.0000000000	-0.1631000000
0.0000000000	-0.1635000000
0.0000000000	-0.1637000000
0.0000000000	-0.1638000000
0.0000000000	-0.1638000000
0.0000000000	-0.1638000000
0.0000000000	-0.1638000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1637000000
0.0000000000	-0.1638000000
0.0000000000	-0.1638000000
0.0000000000	-0.1643000000
0.0000000000	-0.1649000000
0.0000000000	-0.1649000000
0.0000000000	-0.1650000000
0.0000000000	-0.1651000000
0.0000000000	-0.1657000000
0.0000000000	-0.1662000000
0.0000000000	-0.1663000000
0.0000000000	-0.1668000000
0.0000000000	-0.1671000000
0.0000000000	-0.1672000000
0.0000000000	-0.1674000000
0.0000000000	-0.1678000000
0.0000000000	-0.1680000000
0.0000000000	-0.1683000000
0.0000000000	-0.1683000000
0.0000000000	-0.1683000000
0.0000000000	-0.1683000000
0.0000000000	-0.1683000000
0.0000000000	-0.1679000000
0.0000000000	-0.1679000000
0.0000000000	-0.1679000000
0.0000000000	-0.1679000000
0.0000000000	-0.1679000000
0.0000000000	-0.1679000000
0.0000000000	-0.1681000000
0.0000000000	-0.1683000000
0.0000000000	-0.1684000000
0.0000000000	-0.1690000000
0.0000000000	-0.1693000000
0.0000000000	-0.1698000000
0.0000000000	-0.1704000000
0.0000000000	-0.1705000000
0.0000000000	-0.1708000000
0.0000000000	-0.1714000000
0.0000000000	-0.1718000000
0.0000000000	-0.1720000000
0.0000000000	-0.1724000000
0.0000000000	-0.1725000000
0.0000000000	-0.1728000000
0.0000000000	-0.1730000000
0.0000000000	-0.1730000000
0.0000000000	-0.1730000000
0.0000000000	-0.1729000000
0.0000000000	-0.1729000000
0.0000000000	-0.1729000000
0.0000000000	-0.1729000000
0.0000000000	-0.1729000000
0.0000000000	-0.1729000000
0.0000000000	-0.1729000000
0.0000000000	-0.1729000000
0.0000000000	-0.1730000000
0.0000000000	-0.1733000000
0.0000000000	-0.1736000000
0.0000000000	-0.1737000000
0.0000000000	-0.1742000000
0.0000000000	-0.1749000000
0.0000000000	-0.1752000000
0.0000000000	-0.1759000000
0.0000000000	-0.1763000000
0.0000000000	-0.1766000000
0.0000000000	-0.1769000000
0.0000000000	-0.1770000000
0.0000000000	-0.1773000000
0.0000000000	-0.1778000000
0.0000000000	-0.1780000000
0.0000000000	-0.1780000000
0.0000000000	-0.1780000000
0.0000000000	-0.1780000000
0.0000000000	-0.1778000000
0.0000000000	-0.1778000000
0.0000000000	-0.1778000000
0.0000000000	-0.1778000000
0.0000000000	-0.1778000000
0.0000000000	-0.1778000000
0.0000000000	-0.1778000000
0.0000000000	-0.1778000000
0.0000000000	-0.1779000000
0.0000000000	-0.1781000000
0.0000000000	-0.1787000000
0.0000000000	-0.1792000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1798000000
0.0000000000	-0.1797000000
0.0000000000	-0.1795000000
0.0000000000	-0.1794000000
0.0000000000	-0.1791000000
0.0000000000	-0.1788000000
0.0000000000	-0.1786000000
0.0000000000	-0.1783000000
0.0000000000	-0.1781000000
0.0000000000	-0.1779000000
0.0000000000	-0.1777000000
0.0000000000	-0.1775000000
0.0000000000	-0.1770000000
0.0000000000	-0.1766000000
0.0000000000	-0.1765000000
0.0000000000	-0.1758000000
0.0000000000	-0.1754000000
0.0000000000	-0.1753000000
0.0000000000	-0.1750000000
0.0000000000	-0.1749000000
0.0000000000	-0.1749000000
0.0000000000	-0.1749000000
0.0000000000	-0.1749000000
0.0000000000	-0.1751000000
0.0000000000	-0.1751000000
0.0000000000	-0.1751000000
0.0000000000	-0.1751000000
0.0000000000	-0.1751000000
0.0000000000	-0.1751000000
0.0000000000	-0.1751000000
0.0000000000	-0.1750000000
0.0000000000	-0.1749000000
0.0000000000	-0.1746000000
0.0000000000	-0.1745000000
0.0000000000	-0.1744000000
0.0000000000	-0.1737000000
0.0000000000	-0.1731000000
0.0000000000	-0.1727000000
0.0000000000	-0.1719000000
0.0000000000	-0.1714000000
0.0000000000	-0.1713000000
0.0000000000	-0.1710000000
0.0000000000	-0.1704000000
0.0000000000	-0.1701000000
0.0000000000	-0.1700000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1698000000
0.0000000000	-0.1695000000
0.0000000000	-0.1691000000
0.0000000000	-0.1687000000
0.0000000000	-0.1684000000
0.0000000000	-0.1679000000
0.0000000000	-0.1676000000
0.0000000000	-0.1672000000
0.0000000000	-0.1666000000
0.0000000000	-0.1663000000
0.0000000000	-0.1660000000
0.0000000000	-0.1657000000
0.0000000000	-0.1655000000
0.0000000000	-0.1655000000
0.0000000000	-0.1655000000
0.0000000000	-0.1655000000
0.0000000000	-0.1656000000
0.0000000000	-0.1656000000
0.0000000000	-0.1656000000
0.0000000000	-0.1656000000
0.0000000000	-0.1656000000
0.0000000000	-0.1656000000
0.0000000000	-0.1654000000
0.0000000000	-0.1652000000
0.0000000000	-0.1649000000
0.0000000000	-0.1644000000
0.0000000000	-0.1639000000
0.0000000000	-0.1635000000
0.0000000000	-0.1629000000
0.0000000000	-0.1624000000
0.0000000000	-0.1621000000
0.0000000000	-0.1619000000
0.0000000000	-0.1616000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1612000000
0.0000000000	-0.1611000000
0.0000000000	-0.1609000000
0.0000000000	-0.1604000000
0.0000000000	-0.1600000000
0.0000000000	-0.1597000000
0.0000000000	-0.1589000000
0.0000000000	-0.1584000000
0.0000000000	-0.1579000000
0.0000000000	-0.1574000000
0.0000000000	-0.1573000000
0.0000000000	-0.1571000000
0.0000000000	-0.1569000000
0.0000000000	-0.1569000000
0.0000000000	-0.1568000000
0.0000000000	-0.1567000000
0.0000000000	-0.1567000000
0.0000000000	-0.1567000000
0.0000000000	-0.1568000000
0.0000000000	-0.1568000000
0.0000000000	-0.1568000000
0.0000000000	-0.1568000000
0.0000000000	-0.1568000000
0.0000000000	-0.1568000000
0.0000000000	-0.1568000000
0.0000000000	-0.1567000000
0.0000000000	-0.1566000000
0.0000000000	-0.1559000000
0.0000000000	-0.1554000000
0.0000000000	-0.1551000000
0.0000000000	-0.1546000000
0.0000000000	-0.1545000000
0.0000000000	-0.1544000000
0.0000000000	-0.1540000000
0.0000000000	-0.1539000000
0.0000000000	-0.1538000000
0.0000000000	-0.1535000000
0.0000000000	-0.1533000000
0.0000000000	-0.1531000000
0.0000000000	-0.1526000000
0.0000000000	-0.1524000000
0.0000000000	-0.1523000000
0.0000000000	-0.1521000000
0.0000000000	-0.1520000000
0.0000000000	-0.1520000000
0.0000000000	-0.1520000000
0.0000000000	-0.1521000000
0.0000000000	-0.1521000000
0.0000000000	-0.1521000000
0.0000000000	-0.1521000000
0.0000000000	-0.1521000000
0.0000000000	-0.1521000000
0.0000000000	-0.1519000000
0.1000000000	-0.1516000000
0.1000000000	-0.1512000000
0.1000000000	-0.1511000000
0.1000000000	-0.1508000000
0.0000000000	-0.1499000000
0.1000000000	-0.1496000000
0.1000000000	-0.1494000000
0.1000000000	-0.1489000000
0.1000000000	-0.1488000000
0.1000000000	-0.1488000000
0.1000000000	-0.1486000000
0.1000000000	-0.1484000000
0.1000000000	-0.1480000000
0.1000000000	-0.1477000000
0.1000000000	-0.1475000000
0.1000000000	-0.1473000000
0.1000000000	-0.1473000000
0.1000000000	-0.1473000000
0.1000000000	-0.1473000000
0.1000000000	-0.1474000000
0.1000000000	-0.1474000000
0.1000000000	-0.1474000000
0.1000000000	-0.1474000000
0.1000000000	-0.1474000000
0.1000000000	-0.1473000000
0.1000000000	-0.1473000000
0.1000000000	-0.1473000000
0.1000000000	-0.1472000000
0.1000000000	-0.1469000000
0.1000000000	-0.1466000000
0.1000000000	-0.1466000000
0.1000000000	-0.1462000000
0.0000000000	-0.1459000000
0.0000000000	-0.1457000000
0.0000000000	-0.1453000000
0.0000000000	-0.1449000000
0.0000000000	-0.1447000000
0.0000000000	-0.1444000000
0.0000000000	-0.1443000000
0.0000000000	-0.1442000000
0.0000000000	-0.1442000000
0.0000000000	-0.1442000000
0.0000000000	-0.1442000000
0.0000000000	-0.1443000000
0.0000000000	-0.1445000000
0.0000000000	-0.1445000000
0.0000000000	-0.1445000000
0.0000000000	-0.1445000000
0.0000000000	-0.1445000000
0.0000000000	-0.1443000000
0.0000000000	-0.1440000000
0.0000000000	-0.1434000000
0.0000000000	-0.1433000000
0.0000000000	-0.1430000000
0.0000000000	-0.1426000000
0.0000000000	-0.1422000000
0.0000000000	-0.1418000000
0.0000000000	-0.1414000000
0.0000000000	-0.1412000000
0.0000000000	-0.1409000000
0.0000000000	-0.1408000000
0.0000000000	-0.1407000000
0.0000000000	-0.1407000000
0.0000000000	-0.1407000000
0.0000000000	-0.1407000000
0.0000000000	-0.1409000000
0.0000000000	-0.1409000000
0.0000000000	-0.1409000000
0.0000000000	-0.1409000000
0.0000000000	-0.1409000000
0.0000000000	-0.1409000000
0.0000000000	-0.1407000000
0.0000000000	-0.1403000000
0.0000000000	-0.1399000000
0.0000000000	-0.1397000000
0.0000000000	-0.1395000000
0.0000000000	-0.1393000000
0.0000000000	-0.1391000000
0.0000000000	-0.1389000000
0.0000000000	-0.1386000000
0.0000000000	-0.1381000000
0.0000000000	-0.1378000000
0.0000000000	-0.1376000000
0.0000000000	-0.1375000000
0.0000000000	-0.1375000000
0.0000000000	-0.1375000000
0.0000000000	-0.1375000000
0.0000000000	-0.1376000000
0.0000000000	-0.1376000000
0.0000000000	-0.1376000000
0.0000000000	-0.1376000000
0.0000000000	-0.1376000000
0.0000000000	-0.1376000000
0.0000000000	-0.1376000000
0.0000000000	-0.1376000000
0.1000000000	-0.1372000000
0.1000000000	-0.1366000000
0.1000000000	-0.1364000000
0.1000000000	-0.1362000000
0.1000000000	-0.1359000000
0.1000000000	-0.1356000000
0.1000000000	-0.1352000000
0.1000000000	-0.1349000000
0.1000000000	-0.1348000000
0.1000000000	-0.1345000000
0.1000000000	-0.1345000000
0.1000000000	-0.1344000000
0.1000000000	-0.1342000000
0.1000000000	-0.1342000000
0.1000000000	-0.1342000000
0.1000000000	-0.1342000000
0.1000000000	-0.1343000000
0.1000000000	-0.1343000000
0.1000000000	-0.1343000000
0.1000000000	-0.1343000000
0.1000000000	-0.1343000000
0.1000000000	-0.1343000000
0.1000000000	-0.1342000000
0.1000000000	-0.1342000000
0.1000000000	-0.1342000000
0.1000000000	-0.1335000000
0.1000000000	-0.1331000000
0.1000000000	-0.1327000000
0.1000000000	-0.1322000000
0.1000000000	-0.1320000000
0.1000000000	-0.1318000000
0.1000000000	-0.1316000000
0.1000000000	-0.1314000000
0.1000000000	-0.1312000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1311000000
0.1000000000	-0.1306000000
0.1000000000	-0.1301000000
0.1000000000	-0.1298000000
0.1000000000	-0.1296000000
0.1000000000	-0.1292000000
0.1000000000	-0.1291000000
0.1000000000	-0.1289000000
0.1000000000	-0.1287000000
0.0000000000	-0.1285000000
0.0000000000	-0.1283000000
0.0000000000	-0.1282000000
0.0000000000	-0.1282000000
0.0000000000	-0.1283000000
0.0000000000	-0.1283000000
0.0000000000	-0.1283000000
0.0000000000	-0.1283000000
0.0000000000	-0.1283000000
0.0000000000	-0.1283000000
0.0000000000	-0.1283000000
0.0000000000	-0.1282000000
0.0000000000	-0.1282000000
0.0000000000	-0.1278000000
0.0000000000	-0.1273000000
0.0000000000	-0.1270000000
0.0000000000	-0.1266000000
0.0000000000	-0.1261000000
0.0000000000	-0.1253000000
0.0000000000	-0.1245000000
0.0000000000	-0.1242000000
0.1000000000	-0.1239000000
0.1000000000	-0.1238000000
0.1000000000	-0.1237000000
0.1000000000	-0.1237000000
0.1000000000	-0.1237000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1238000000
0.1000000000	-0.1237000000
0.1000000000	-0.1237000000
0.1000000000	-0.1237000000
0.1000000000	-0.1234000000
0.1000000000	-0.1230000000
0.1000000000	-0.1227000000
0.1000000000	-0.1222000000
0.1000000000	-0.1218000000
0.1000000000	-0.1214000000
0.1000000000	-0.1209000000
0.1000000000	-0.1206000000
0.1000000000	-0.1203000000
0.1000000000	-0.1199000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1196000000
0.1000000000	-0.1195000000
0.1000000000	-0.1189000000
0.1000000000	-0.1186000000
0.2000000000	-0.1183000000
0.2000000000	-0.1179000000
0.2000000000	-0.1175000000
0.2000000000	-0.1171000000
0.2000000000	-0.1169000000
0.2000000000	-0.1167000000
0.2000000000	-0.1163000000
0.2000000000	-0.1159000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1157000000
0.2000000000	-0.1153000000
0.2000000000	-0.1147000000
0.1000000000	-0.1144000000
0.1000000000	-0.1141000000
0.1000000000	-0.1138000000
0.1000000000	-0.1134000000
0.1000000000	-0.1129000000
0.1000000000	-0.1124000000
0.1000000000	-0.1120000000
0.0000000000	-0.1115000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1108000000
0.0000000000	-0.1107000000
0.0000000000	-0.1102000000
0.0000000000	-0.1097000000
0.1000000000	-0.1092000000
0.1000000000	-0.1086000000
0.1000000000	-0.1081000000
0.2000000000	-0.1078000000
0.2000000000	-0.1077000000
0.2000000000	-0.1074000000
0.2000000000	-0.1072000000
0.3000000000	-0.1070000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1068000000
0.3000000000	-0.1067000000
0.4000000000	-0.1061000000
0.6000000000	-0.1055000000
0.8000000000	-0.1049000000
0.9000000000	-0.1044000000
1.0000000000	-0.1040000000
1.1000000000	-0.1034000000
1.3000000000	-0.1025000000
1.5000000000	-0.1023000000
1.5000000000	-0.1022000000
1.5000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.4000000000	-0.1022000000
1.5000000000	-0.1022000000
1.5000000000	-0.1019000000
1.7000000000	-0.1012000000
1.8000000000	-0.1005000000
1.8000000000	-0.1000000000
1.9000000000	-0.0995000000
1.9000000000	-0.0991000000
2.0000000000	-0.0986000000
2.0000000000	-0.0980000000
2.0000000000	-0.0976000000
2.0000000000	-0.0974000000
2.1000000000	-0.0972000000
2.1000000000	-0.0970000000
2.1000000000	-0.0970000000
2.0000000000	-0.0971000000
2.0000000000	-0.0971000000
2.0000000000	-0.0971000000
2.0000000000	-0.0971000000
2.0000000000	-0.0971000000
2.0000000000	-0.0971000000
2.0000000000	-0.0971000000
2.0000000000	-0.0971000000
2.1000000000	-0.0970000000
2.1000000000	-0.0969000000
2.1000000000	-0.0967000000
2.1000000000	-0.0966000000
2.1000000000	-0.0961000000
2.1000000000	-0.0956000000
2.1000000000	-0.0953000000
2.1000000000	-0.0947000000
2.0000000000	-0.0943000000
2.0000000000	-0.0942000000
2.0000000000	-0.0942000000
2.0000000000	-0.0942000000
2.0000000000	-0.0942000000
2.0000000000	-0.0942000000
2.0000000000	-0.0942000000
1.9000000000	-0.0942000000
1.9000000000	-0.0942000000
1.9000000000	-0.0942000000
1.9000000000	-0.0942000000
1.9000000000	-0.0942000000
2.0000000000	-0.0942000000
2.0000000000	-0.0942000000
1.9000000000	-0.0936000000
1.9000000000	-0.0930000000
1.8000000000	-0.0924000000
1.8000000000	-0.0922000000
1.8000000000	-0.0919000000
1.7000000000	-0.0916000000
1.7000000000	-0.0914000000
1.5000000000	-0.0906000000
1.4000000000	-0.0901000000
1.4000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0899000000
1.3000000000	-0.0897000000
1.2000000000	-0.0894000000
1.2000000000	-0.0890000000
1.1000000000	-0.0886000000
1.0000000000	-0.0883000000
1.0000000000	-0.0878000000
0.9000000000	-0.0873000000
0.7000000000	-0.0868000000
0.6000000000	-0.0861000000
0.5000000000	-0.0858000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0857000000
0.5000000000	-0.0855000000
0.4000000000	-0.0850000000
0.3000000000	-0.0843000000
0.3000000000	-0.0841000000
0.3000000000	-0.0839000000
0.2000000000	-0.0834000000
0.2000000000	-0.0832000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0831000000
0.2000000000	-0.0826000000
0.1000000000	-0.0819000000
0.1000000000	-0.0811000000
0.1000000000	-0.0807000000
0.1000000000	-0.0803000000
0.0000000000	-0.0798000000
0.0000000000	-0.0792000000
0.0000000000	-0.0788000000
0.0000000000	-0.0785000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0784000000
0.0000000000	-0.0782000000
0.0000000000	-0.0781000000
0.1000000000	-0.0778000000
0.1000000000	-0.0776000000
0.1000000000	-0.0775000000
0.1000000000	-0.0768000000
0.1000000000	-0.0765000000
0.1000000000	-0.0764000000
0.1000000000	-0.0755000000
0.1000000000	-0.0751000000
0.1000000000	-0.0746000000
0.1000000000	-0.0742000000
0.1000000000	-0.0739000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0733000000
0.1000000000	-0.0728000000
0.1000000000	-0.0724000000
0.1000000000	-0.0722000000
0.1000000000	-0.0717000000
0.1000000000	-0.0710000000
0.1000000000	-0.0706000000
0.1000000000	-0.0702000000
0.1000000000	-0.0696000000
0.1000000000	-0.0692000000
0.1000000000	-0.0684000000
0.1000000000	-0.0678000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.1000000000	-0.0677000000
0.0000000000	-0.0672000000
0.0000000000	-0.0665000000
0.0000000000	-0.0659000000
0.0000000000	-0.0653000000
0.0000000000	-0.0646000000
0.0000000000	-0.0643000000
0.0000000000	-0.0638000000
0.0000000000	-0.0634000000
0.0000000000	-0.0628000000
0.0000000000	-0.0622000000
0.0000000000	-0.0621000000
0.0000000000	-0.0621000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0621000000
0.0000000000	-0.0621000000
0.0000000000	-0.0614000000
0.0000000000	-0.0609000000
0.0000000000	-0.0605000000
0.0000000000	-0.0599000000
0.0000000000	-0.0595000000
0.0000000000	-0.0589000000
0.1000000000	-0.0581000000
0.1000000000	-0.0578000000
0.1000000000	-0.0575000000
0.1000000000	-0.0571000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0570000000
0.1000000000	-0.0570000000
0.1000000000	-0.0570000000
0.1000000000	-0.0570000000
0.1000000000	-0.0570000000
0.1000000000	-0.0570000000
0.1000000000	-0.0570000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0567000000
0.1000000000	-0.0558000000
0.0000000000	-0.0553000000
0.0000000000	-0.0549000000
0.0000000000	-0.0545000000
0.0000000000	-0.0540000000
0.0000000000	-0.0533000000
0.0000000000	-0.0527000000
0.0000000000	-0.0520000000
0.0000000000	-0.0517000000
0.0000000000	-0.0514000000
0.0000000000	-0.0512000000
0.0000000000	-0.0512000000
0.0000000000	-0.0512000000
0.0000000000	-0.0513000000
0.0000000000	-0.0513000000
0.0000000000	-0.0513000000
0.0000000000	-0.0513000000
0.0000000000	-0.0513000000
0.0000000000	-0.0513000000
0.0000000000	-0.0512000000
0.0000000000	-0.0512000000
0.0000000000	-0.0512000000
0.0000000000	-0.0507000000
0.0000000000	-0.0503000000
0.0000000000	-0.0500000000
0.0000000000	-0.0497000000
0.0000000000	-0.0493000000
0.0000000000	-0.0489000000
0.0000000000	-0.0485000000
0.0000000000	-0.0481000000
0.0000000000	-0.0478000000
0.0000000000	-0.0472000000
0.0000000000	-0.0464000000
0.0000000000	-0.0458000000
0.0000000000	-0.0458000000
0.0000000000	-0.0458000000
0.0000000000	-0.0459000000
0.0000000000	-0.0459000000
0.0000000000	-0.0459000000
0.0000000000	-0.0459000000
0.0000000000	-0.0459000000
0.0000000000	-0.0459000000
0.0000000000	-0.0459000000
0.0000000000	-0.0458000000
0.0000000000	-0.0458000000
0.0000000000	-0.0458000000
0.0000000000	-0.0452000000
0.0000000000	-0.0444000000
0.0000000000	-0.0435000000
0.0000000000	-0.0429000000
0.0000000000	-0.0427000000
0.0000000000	-0.0423000000
0.0000000000	-0.0421000000
0.0000000000	-0.0420000000
0.0000000000	-0.0414000000
0.0000000000	-0.0409000000
0.0000000000	-0.0407000000
0.0000000000	-0.0406000000
0.0000000000	-0.0406000000
0.0000000000	-0.0406000000
0.0000000000	-0.0407000000
