Light Intensity (% of scale max) Antonio_0.02_1.5_lampadina_2	Position (m) Antonio_0.02_1.5_lampadina_2
0.8000000000	-0.0826000000
0.8000000000	-0.0824000000
0.8000000000	-0.0823000000
0.8000000000	-0.0821000000
0.8000000000	-0.0819000000
0.8000000000	-0.0816000000
0.8000000000	-0.0815000000
0.8000000000	-0.0813000000
0.8000000000	-0.0811000000
0.8000000000	-0.0810000000
0.8000000000	-0.0809000000
0.8000000000	-0.0807000000
0.8000000000	-0.0805000000
0.8000000000	-0.0804000000
0.8000000000	-0.0801000000
0.8000000000	-0.0799000000
0.8000000000	-0.0796000000
0.8000000000	-0.0795000000
0.8000000000	-0.0795000000
0.8000000000	-0.0795000000
0.8000000000	-0.0795000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0793000000
0.7000000000	-0.0792000000
0.7000000000	-0.0790000000
0.7000000000	-0.0788000000
0.7000000000	-0.0786000000
0.7000000000	-0.0784000000
0.7000000000	-0.0782000000
0.7000000000	-0.0781000000
0.7000000000	-0.0779000000
0.7000000000	-0.0777000000
0.7000000000	-0.0776000000
0.7000000000	-0.0772000000
0.6000000000	-0.0770000000
0.6000000000	-0.0768000000
0.6000000000	-0.0766000000
0.6000000000	-0.0765000000
0.6000000000	-0.0763000000
0.5000000000	-0.0760000000
0.5000000000	-0.0758000000
0.5000000000	-0.0756000000
0.4000000000	-0.0755000000
0.4000000000	-0.0754000000
0.4000000000	-0.0752000000
0.4000000000	-0.0751000000
0.4000000000	-0.0749000000
0.4000000000	-0.0749000000
0.4000000000	-0.0748000000
0.3000000000	-0.0747000000
0.3000000000	-0.0745000000
0.3000000000	-0.0744000000
0.3000000000	-0.0744000000
0.3000000000	-0.0742000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0742000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0741000000
0.3000000000	-0.0739000000
0.3000000000	-0.0738000000
0.3000000000	-0.0735000000
0.2000000000	-0.0733000000
0.2000000000	-0.0732000000
0.2000000000	-0.0729000000
0.2000000000	-0.0727000000
0.2000000000	-0.0725000000
0.2000000000	-0.0723000000
0.2000000000	-0.0722000000
0.2000000000	-0.0721000000
0.2000000000	-0.0719000000
0.2000000000	-0.0718000000
0.2000000000	-0.0716000000
0.2000000000	-0.0715000000
0.2000000000	-0.0713000000
0.2000000000	-0.0711000000
0.1000000000	-0.0710000000
0.1000000000	-0.0708000000
0.1000000000	-0.0707000000
0.1000000000	-0.0705000000
0.1000000000	-0.0702000000
0.1000000000	-0.0700000000
0.1000000000	-0.0699000000
0.1000000000	-0.0698000000
0.1000000000	-0.0697000000
0.1000000000	-0.0696000000
0.1000000000	-0.0694000000
0.1000000000	-0.0692000000
0.1000000000	-0.0690000000
0.1000000000	-0.0689000000
0.1000000000	-0.0687000000
0.1000000000	-0.0686000000
0.1000000000	-0.0685000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0684000000
0.1000000000	-0.0681000000
0.1000000000	-0.0678000000
0.1000000000	-0.0675000000
0.1000000000	-0.0672000000
0.1000000000	-0.0668000000
0.1000000000	-0.0665000000
0.1000000000	-0.0661000000
0.1000000000	-0.0658000000
0.1000000000	-0.0655000000
0.1000000000	-0.0652000000
0.1000000000	-0.0650000000
0.1000000000	-0.0648000000
0.1000000000	-0.0646000000
0.0000000000	-0.0644000000
0.0000000000	-0.0642000000
0.0000000000	-0.0640000000
0.0000000000	-0.0639000000
0.0000000000	-0.0637000000
0.0000000000	-0.0636000000
0.0000000000	-0.0635000000
0.0000000000	-0.0633000000
0.0000000000	-0.0632000000
0.0000000000	-0.0631000000
0.0000000000	-0.0630000000
0.0000000000	-0.0629000000
0.0000000000	-0.0627000000
0.0000000000	-0.0626000000
0.0000000000	-0.0626000000
0.0000000000	-0.0625000000
0.0000000000	-0.0624000000
0.0000000000	-0.0624000000
0.0000000000	-0.0624000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0622000000
0.0000000000	-0.0620000000
0.0000000000	-0.0619000000
0.0000000000	-0.0617000000
0.0000000000	-0.0615000000
0.0000000000	-0.0613000000
0.0000000000	-0.0611000000
0.0000000000	-0.0610000000
0.0000000000	-0.0607000000
0.0000000000	-0.0605000000
0.0000000000	-0.0602000000
0.0000000000	-0.0600000000
0.0000000000	-0.0597000000
0.0000000000	-0.0595000000
0.0000000000	-0.0592000000
0.0000000000	-0.0589000000
0.0000000000	-0.0586000000
0.0000000000	-0.0583000000
0.0000000000	-0.0581000000
0.1000000000	-0.0579000000
0.1000000000	-0.0576000000
0.1000000000	-0.0570000000
0.1000000000	-0.0568000000
0.1000000000	-0.0568000000
0.1000000000	-0.0568000000
0.1000000000	-0.0568000000
0.1000000000	-0.0568000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0569000000
0.1000000000	-0.0568000000
0.1000000000	-0.0568000000
0.1000000000	-0.0568000000
0.1000000000	-0.0568000000
0.1000000000	-0.0567000000
0.1000000000	-0.0563000000
0.1000000000	-0.0559000000
0.1000000000	-0.0554000000
0.1000000000	-0.0549000000
0.1000000000	-0.0544000000
0.1000000000	-0.0540000000
0.1000000000	-0.0535000000
0.1000000000	-0.0530000000
0.1000000000	-0.0526000000
0.1000000000	-0.0521000000
0.1000000000	-0.0518000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.1000000000	-0.0514000000
0.1000000000	-0.0508000000
0.1000000000	-0.0500000000
0.1000000000	-0.0493000000
0.1000000000	-0.0487000000
0.1000000000	-0.0480000000
0.1000000000	-0.0475000000
0.1000000000	-0.0468000000
0.1000000000	-0.0463000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0460000000
0.1000000000	-0.0455000000
0.1000000000	-0.0449000000
0.1000000000	-0.0444000000
0.1000000000	-0.0437000000
0.1000000000	-0.0429000000
0.1000000000	-0.0422000000
0.1000000000	-0.0415000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0411000000
0.1000000000	-0.0408000000
0.1000000000	-0.0403000000
0.1000000000	-0.0397000000
0.1000000000	-0.0390000000
0.1000000000	-0.0384000000
0.1000000000	-0.0378000000
0.1000000000	-0.0372000000
0.0000000000	-0.0368000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0367000000
0.0000000000	-0.0364000000
0.0000000000	-0.0360000000
0.0000000000	-0.0355000000
0.0000000000	-0.0351000000
0.0000000000	-0.0347000000
0.0000000000	-0.0341000000
0.0000000000	-0.0336000000
0.0000000000	-0.0328000000
0.0000000000	-0.0323000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0322000000
0.0000000000	-0.0320000000
0.0000000000	-0.0315000000
0.0000000000	-0.0309000000
0.0000000000	-0.0300000000
0.0000000000	-0.0289000000
0.0000000000	-0.0280000000
0.0000000000	-0.0273000000
0.0000000000	-0.0270000000
0.0000000000	-0.0270000000
0.0000000000	-0.0271000000
0.0000000000	-0.0272000000
0.0000000000	-0.0272000000
0.0000000000	-0.0271000000
0.0000000000	-0.0271000000
0.0000000000	-0.0271000000
0.0000000000	-0.0271000000
0.0000000000	-0.0271000000
0.0000000000	-0.0271000000
0.0000000000	-0.0270000000
0.0000000000	-0.0265000000
0.0000000000	-0.0259000000
0.0000000000	-0.0251000000
0.0000000000	-0.0244000000
0.0000000000	-0.0237000000
0.0000000000	-0.0232000000
0.0000000000	-0.0228000000
0.0000000000	-0.0223000000
0.0000000000	-0.0217000000
0.0000000000	-0.0215000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0216000000
0.0000000000	-0.0213000000
0.0000000000	-0.0207000000
0.0000000000	-0.0198000000
0.0000000000	-0.0191000000
0.0000000000	-0.0183000000
0.0000000000	-0.0176000000
0.0000000000	-0.0169000000
0.0000000000	-0.0165000000
0.0000000000	-0.0163000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0164000000
0.0000000000	-0.0160000000
0.0000000000	-0.0153000000
0.0000000000	-0.0144000000
0.0000000000	-0.0135000000
0.0000000000	-0.0126000000
0.0000000000	-0.0118000000
0.0000000000	-0.0113000000
0.0000000000	-0.0111000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0112000000
0.0000000000	-0.0110000000
0.0000000000	-0.0104000000
0.0000000000	-0.0097000000
0.0000000000	-0.0089000000
0.0000000000	-0.0082000000
0.0000000000	-0.0071000000
0.0000000000	-0.0065000000
0.0000000000	-0.0058000000
0.0000000000	-0.0053000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0052000000
0.0000000000	-0.0048000000
0.0000000000	-0.0041000000
0.0000000000	-0.0033000000
0.0000000000	-0.0028000000
0.0000000000	-0.0022000000
0.0000000000	-0.0018000000
0.0000000000	-0.0013000000
0.0000000000	-0.0008280000
0.0000000000	-0.0005330000
0.0000000000	-0.0005520000
0.0000000000	-0.0005720000
0.0000000000	-0.0005920000
0.0000000000	-0.0005920000
0.0000000000	-0.0005920000
0.0000000000	-0.0005920000
0.0000000000	-0.0005920000
0.0000000000	-0.0005920000
0.0000000000	-0.0005720000
0.0000000000	-0.0005720000
0.0000000000	-0.0003550000
0.0000000000	0.0000197000
0.0000000000	0.0000197000
0.0000000000	0.0000395000
0.0000000000	0.0000395000
0.0000000000	0.0000395000
0.0000000000	0.0000395000
0.0000000000	0.0000592000
0.0000000000	0.0000986000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0000986000
0.0000000000	0.0000395000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
0.0000000000	0.0000000000
