Light Intensity (% of scale max) Alessio_doubleslit_0.08_0.5_1.5_lampadina	Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina
0.1000000000	-0.1081000000
0.1000000000	-0.1080000000
0.1000000000	-0.1079000000
0.1000000000	-0.1078000000
0.2000000000	-0.1078000000
0.2000000000	-0.1078000000
0.2000000000	-0.1078000000
0.1000000000	-0.1078000000
0.1000000000	-0.1078000000
0.1000000000	-0.1078000000
0.1000000000	-0.1078000000
0.1000000000	-0.1078000000
0.2000000000	-0.1078000000
0.2000000000	-0.1078000000
0.2000000000	-0.1078000000
0.2000000000	-0.1078000000
0.2000000000	-0.1075000000
0.2000000000	-0.1072000000
0.3000000000	-0.1069000000
0.3000000000	-0.1067000000
0.5000000000	-0.1063000000
0.8000000000	-0.1060000000
1.0000000000	-0.1059000000
1.0000000000	-0.1058000000
1.1000000000	-0.1055000000
1.1000000000	-0.1051000000
1.7000000000	-0.1047000000
1.7000000000	-0.1044000000
1.7000000000	-0.1040000000
2.0000000000	-0.1037000000
2.1000000000	-0.1035000000
2.0000000000	-0.1034000000
1.8000000000	-0.1033000000
1.8000000000	-0.1033000000
1.8000000000	-0.1033000000
1.5000000000	-0.1033000000
1.4000000000	-0.1034000000
1.4000000000	-0.1034000000
1.4000000000	-0.1034000000
1.4000000000	-0.1034000000
1.4000000000	-0.1033000000
1.4000000000	-0.1033000000
1.4000000000	-0.1033000000
1.5000000000	-0.1031000000
1.1000000000	-0.1026000000
0.7000000000	-0.1023000000
0.6000000000	-0.1020000000
0.6000000000	-0.1017000000
0.4000000000	-0.1013000000
0.2000000000	-0.1011000000
0.1000000000	-0.1008000000
0.1000000000	-0.1005000000
0.2000000000	-0.1001000000
1.3000000000	-0.0995000000
1.6000000000	-0.0992000000
3.0000000000	-0.0990000000
4.2000000000	-0.0989000000
4.3000000000	-0.0989000000
4.3000000000	-0.0989000000
4.1000000000	-0.0989000000
4.4000000000	-0.0989000000
4.3000000000	-0.0989000000
4.4000000000	-0.0989000000
4.4000000000	-0.0989000000
4.6000000000	-0.0989000000
4.7000000000	-0.0989000000
4.8000000000	-0.0989000000
4.8000000000	-0.0989000000
4.7000000000	-0.0989000000
5.3000000000	-0.0988000000
5.9000000000	-0.0986000000
5.8000000000	-0.0982000000
10.3000000000	-0.0978000000
13.0000000000	-0.0975000000
13.2000000000	-0.0973000000
13.2000000000	-0.0972000000
13.3000000000	-0.0971000000
13.5000000000	-0.0970000000
13.6000000000	-0.0969000000
12.8000000000	-0.0966000000
15.2000000000	-0.0963000000
22.9000000000	-0.0959000000
20.9000000000	-0.0954000000
28.8000000000	-0.0952000000
31.2000000000	-0.0951000000
31.5000000000	-0.0951000000
31.5000000000	-0.0951000000
31.2000000000	-0.0951000000
31.0000000000	-0.0951000000
31.0000000000	-0.0951000000
31.1000000000	-0.0951000000
31.2000000000	-0.0951000000
31.4000000000	-0.0951000000
31.5000000000	-0.0951000000
31.5000000000	-0.0951000000
31.5000000000	-0.0951000000
31.6000000000	-0.0951000000
31.6000000000	-0.0951000000
28.2000000000	-0.0946000000
27.7000000000	-0.0943000000
32.6000000000	-0.0940000000
37.8000000000	-0.0938000000
36.8000000000	-0.0936000000
35.1000000000	-0.0935000000
29.6000000000	-0.0932000000
33.6000000000	-0.0929000000
37.9000000000	-0.0925000000
33.6000000000	-0.0922000000
27.6000000000	-0.0919000000
29.4000000000	-0.0916000000
33.0000000000	-0.0913000000
32.1000000000	-0.0911000000
31.9000000000	-0.0911000000
32.0000000000	-0.0912000000
32.3000000000	-0.0912000000
32.7000000000	-0.0912000000
32.6000000000	-0.0912000000
32.5000000000	-0.0912000000
32.4000000000	-0.0912000000
32.0000000000	-0.0912000000
32.0000000000	-0.0912000000
32.2000000000	-0.0912000000
32.4000000000	-0.0912000000
32.5000000000	-0.0911000000
23.9000000000	-0.0908000000
23.2000000000	-0.0907000000
21.2000000000	-0.0904000000
22.7000000000	-0.0901000000
19.1000000000	-0.0896000000
13.6000000000	-0.0891000000
11.9000000000	-0.0887000000
7.0000000000	-0.0883000000
6.1000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0880000000
6.0000000000	-0.0880000000
6.0000000000	-0.0880000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.0000000000	-0.0881000000
6.1000000000	-0.0881000000
6.0000000000	-0.0881000000
4.9000000000	-0.0875000000
3.4000000000	-0.0873000000
1.8000000000	-0.0869000000
1.4000000000	-0.0864000000
0.7000000000	-0.0861000000
0.3000000000	-0.0859000000
0.2000000000	-0.0857000000
0.2000000000	-0.0854000000
0.4000000000	-0.0851000000
0.7000000000	-0.0847000000
0.8000000000	-0.0844000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
1.0000000000	-0.0841000000
1.0000000000	-0.0841000000
0.9000000000	-0.0841000000
0.9000000000	-0.0841000000
1.2000000000	-0.0838000000
1.7000000000	-0.0833000000
1.8000000000	-0.0829000000
2.1000000000	-0.0825000000
1.9000000000	-0.0823000000
1.7000000000	-0.0821000000
1.5000000000	-0.0819000000
1.6000000000	-0.0816000000
1.6000000000	-0.0812000000
1.1000000000	-0.0810000000
1.0000000000	-0.0808000000
1.0000000000	-0.0805000000
1.0000000000	-0.0805000000
1.0000000000	-0.0805000000
1.0000000000	-0.0805000000
1.0000000000	-0.0805000000
1.0000000000	-0.0805000000
1.0000000000	-0.0805000000
1.0000000000	-0.0806000000
0.9000000000	-0.0806000000
0.9000000000	-0.0806000000
0.9000000000	-0.0806000000
0.9000000000	-0.0806000000
0.9000000000	-0.0806000000
0.9000000000	-0.0806000000
0.9000000000	-0.0806000000
0.9000000000	-0.0804000000
0.6000000000	-0.0796000000
0.2000000000	-0.0789000000
0.1000000000	-0.0785000000
0.1000000000	-0.0782000000
0.1000000000	-0.0781000000
0.1000000000	-0.0781000000
0.1000000000	-0.0780000000
0.1000000000	-0.0778000000
0.1000000000	-0.0778000000
0.1000000000	-0.0775000000
0.1000000000	-0.0772000000
0.2000000000	-0.0769000000
0.2000000000	-0.0767000000
0.2000000000	-0.0765000000
0.2000000000	-0.0763000000
0.2000000000	-0.0763000000
0.2000000000	-0.0763000000
0.2000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0764000000
0.3000000000	-0.0763000000
0.4000000000	-0.0759000000
0.4000000000	-0.0755000000
0.5000000000	-0.0752000000
0.6000000000	-0.0749000000
0.6000000000	-0.0745000000
0.5000000000	-0.0743000000
0.5000000000	-0.0741000000
0.6000000000	-0.0738000000
0.6000000000	-0.0735000000
0.4000000000	-0.0731000000
0.5000000000	-0.0728000000
0.4000000000	-0.0725000000
0.2000000000	-0.0723000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0722000000
0.2000000000	-0.0718000000
0.1000000000	-0.0711000000
0.1000000000	-0.0709000000
0.1000000000	-0.0706000000
0.1000000000	-0.0703000000
0.1000000000	-0.0699000000
0.1000000000	-0.0695000000
0.1000000000	-0.0693000000
0.1000000000	-0.0691000000
0.2000000000	-0.0688000000
0.2000000000	-0.0687000000
0.2000000000	-0.0684000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0682000000
0.2000000000	-0.0677000000
0.3000000000	-0.0675000000
0.3000000000	-0.0673000000
0.2000000000	-0.0670000000
0.2000000000	-0.0668000000
0.3000000000	-0.0667000000
0.3000000000	-0.0665000000
0.3000000000	-0.0663000000
0.2000000000	-0.0661000000
0.2000000000	-0.0656000000
0.2000000000	-0.0653000000
0.2000000000	-0.0649000000
0.2000000000	-0.0646000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0645000000
0.1000000000	-0.0642000000
0.1000000000	-0.0637000000
0.1000000000	-0.0633000000
0.1000000000	-0.0629000000
0.1000000000	-0.0627000000
0.1000000000	-0.0624000000
0.1000000000	-0.0621000000
0.1000000000	-0.0620000000
0.1000000000	-0.0617000000
0.1000000000	-0.0614000000
0.1000000000	-0.0611000000
0.1000000000	-0.0609000000
0.1000000000	-0.0607000000
0.1000000000	-0.0604000000
0.1000000000	-0.0601000000
0.2000000000	-0.0599000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0598000000
0.2000000000	-0.0596000000
0.2000000000	-0.0589000000
0.2000000000	-0.0585000000
0.2000000000	-0.0581000000
0.2000000000	-0.0579000000
0.2000000000	-0.0577000000
0.2000000000	-0.0577000000
0.2000000000	-0.0575000000
0.2000000000	-0.0574000000
0.1000000000	-0.0571000000
0.1000000000	-0.0568000000
0.1000000000	-0.0564000000
0.1000000000	-0.0560000000
0.1000000000	-0.0559000000
0.1000000000	-0.0559000000
0.1000000000	-0.0559000000
0.1000000000	-0.0560000000
0.1000000000	-0.0560000000
0.1000000000	-0.0560000000
0.1000000000	-0.0560000000
0.1000000000	-0.0560000000
0.1000000000	-0.0559000000
0.1000000000	-0.0559000000
0.1000000000	-0.0559000000
0.1000000000	-0.0559000000
0.0000000000	-0.0553000000
0.0000000000	-0.0549000000
0.0000000000	-0.0544000000
0.1000000000	-0.0540000000
0.1000000000	-0.0538000000
0.1000000000	-0.0536000000
0.1000000000	-0.0534000000
0.1000000000	-0.0531000000
0.1000000000	-0.0529000000
0.1000000000	-0.0526000000
0.1000000000	-0.0523000000
0.1000000000	-0.0519000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0518000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.1000000000	-0.0517000000
0.2000000000	-0.0513000000
0.2000000000	-0.0509000000
0.1000000000	-0.0506000000
0.1000000000	-0.0503000000
0.1000000000	-0.0501000000
0.1000000000	-0.0498000000
0.1000000000	-0.0496000000
0.1000000000	-0.0494000000
0.1000000000	-0.0491000000
0.1000000000	-0.0490000000
0.1000000000	-0.0488000000
0.1000000000	-0.0485000000
0.0000000000	-0.0481000000
0.0000000000	-0.0478000000
0.0000000000	-0.0476000000
0.0000000000	-0.0476000000
0.0000000000	-0.0476000000
0.0000000000	-0.0477000000
0.0000000000	-0.0477000000
0.0000000000	-0.0477000000
0.0000000000	-0.0477000000
0.0000000000	-0.0477000000
0.0000000000	-0.0476000000
0.0000000000	-0.0476000000
0.0000000000	-0.0476000000
0.0000000000	-0.0475000000
0.0000000000	-0.0470000000
0.0000000000	-0.0466000000
0.1000000000	-0.0461000000
0.1000000000	-0.0457000000
0.1000000000	-0.0455000000
0.1000000000	-0.0452000000
0.1000000000	-0.0450000000
0.1000000000	-0.0447000000
0.1000000000	-0.0445000000
0.1000000000	-0.0443000000
0.1000000000	-0.0439000000
0.1000000000	-0.0437000000
0.1000000000	-0.0437000000
0.1000000000	-0.0437000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0438000000
0.1000000000	-0.0434000000
0.1000000000	-0.0428000000
0.1000000000	-0.0423000000
0.1000000000	-0.0419000000
0.1000000000	-0.0417000000
0.1000000000	-0.0414000000
0.1000000000	-0.0410000000
0.0000000000	-0.0406000000
0.0000000000	-0.0402000000
0.0000000000	-0.0399000000
0.0000000000	-0.0396000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0395000000
0.0000000000	-0.0390000000
0.0000000000	-0.0386000000
0.1000000000	-0.0381000000
0.1000000000	-0.0380000000
0.1000000000	-0.0377000000
0.1000000000	-0.0374000000
0.1000000000	-0.0371000000
0.1000000000	-0.0368000000
0.1000000000	-0.0365000000
0.1000000000	-0.0362000000
0.1000000000	-0.0360000000
0.1000000000	-0.0358000000
0.1000000000	-0.0356000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0356000000
0.1000000000	-0.0356000000
0.1000000000	-0.0356000000
0.1000000000	-0.0356000000
0.1000000000	-0.0356000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0355000000
0.1000000000	-0.0353000000
0.1000000000	-0.0351000000
0.1000000000	-0.0350000000
0.1000000000	-0.0348000000
0.1000000000	-0.0346000000
0.1000000000	-0.0345000000
0.1000000000	-0.0340000000
0.1000000000	-0.0337000000
0.1000000000	-0.0333000000
0.0000000000	-0.0328000000
0.0000000000	-0.0324000000
0.0000000000	-0.0321000000
0.0000000000	-0.0318000000
0.0000000000	-0.0316000000
0.0000000000	-0.0315000000
0.0000000000	-0.0315000000
0.0000000000	-0.0316000000
0.0000000000	-0.0316000000
0.0000000000	-0.0316000000
0.0000000000	-0.0316000000
0.0000000000	-0.0316000000
0.0000000000	-0.0316000000
0.0000000000	-0.0316000000
0.0000000000	-0.0316000000
0.0000000000	-0.0315000000
0.0000000000	-0.0315000000
0.0000000000	-0.0309000000
0.0000000000	-0.0303000000
0.1000000000	-0.0299000000
0.1000000000	-0.0296000000
0.1000000000	-0.0295000000
0.1000000000	-0.0293000000
0.1000000000	-0.0291000000
0.1000000000	-0.0288000000
0.1000000000	-0.0286000000
0.1000000000	-0.0284000000
0.1000000000	-0.0281000000
0.1000000000	-0.0277000000
0.1000000000	-0.0274000000
0.1000000000	-0.0272000000
0.1000000000	-0.0271000000
0.1000000000	-0.0272000000
0.1000000000	-0.0273000000
0.1000000000	-0.0273000000
0.1000000000	-0.0273000000
0.1000000000	-0.0273000000
0.1000000000	-0.0273000000
0.1000000000	-0.0273000000
0.1000000000	-0.0273000000
0.1000000000	-0.0273000000
0.1000000000	-0.0271000000
0.1000000000	-0.0267000000
0.1000000000	-0.0262000000
0.0000000000	-0.0258000000
0.0000000000	-0.0256000000
0.0000000000	-0.0254000000
0.0000000000	-0.0253000000
0.0000000000	-0.0251000000
0.0000000000	-0.0250000000
0.0000000000	-0.0246000000
0.0000000000	-0.0242000000
0.0000000000	-0.0236000000
0.0000000000	-0.0233000000
0.0000000000	-0.0231000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0230000000
0.0000000000	-0.0225000000
0.0000000000	-0.0220000000
0.0000000000	-0.0217000000
0.1000000000	-0.0214000000
0.1000000000	-0.0210000000
0.1000000000	-0.0206000000
0.1000000000	-0.0202000000
0.1000000000	-0.0200000000
0.1000000000	-0.0198000000
0.1000000000	-0.0198000000
0.1000000000	-0.0197000000
0.1000000000	-0.0196000000
0.0000000000	-0.0194000000
0.0000000000	-0.0192000000
0.0000000000	-0.0190000000
0.0000000000	-0.0189000000
0.0000000000	-0.0188000000
0.0000000000	-0.0188000000
0.0000000000	-0.0188000000
0.0000000000	-0.0189000000
0.0000000000	-0.0189000000
0.0000000000	-0.0189000000
0.0000000000	-0.0189000000
0.0000000000	-0.0188000000
0.0000000000	-0.0188000000
0.0000000000	-0.0188000000
0.1000000000	-0.0187000000
0.0000000000	-0.0179000000
0.0000000000	-0.0172000000
0.0000000000	-0.0166000000
0.0000000000	-0.0164000000
0.0000000000	-0.0162000000
0.0000000000	-0.0160000000
0.0000000000	-0.0159000000
0.0000000000	-0.0155000000
0.0000000000	-0.0152000000
0.0000000000	-0.0149000000
0.0000000000	-0.0146000000
0.0000000000	-0.0144000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0142000000
0.0000000000	-0.0140000000
0.0000000000	-0.0134000000
0.0000000000	-0.0130000000
0.0000000000	-0.0124000000
0.1000000000	-0.0122000000
0.1000000000	-0.0119000000
0.1000000000	-0.0117000000
0.0000000000	-0.0114000000
0.0000000000	-0.0109000000
0.0000000000	-0.0103000000
0.0000000000	-0.0100000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0098000000
0.0000000000	-0.0095000000
0.0000000000	-0.0092000000
0.0000000000	-0.0088000000
0.0000000000	-0.0086000000
0.0000000000	-0.0083000000
0.0000000000	-0.0079000000
0.0000000000	-0.0074000000
0.0000000000	-0.0071000000
0.0000000000	-0.0070000000
0.0000000000	-0.0068000000
0.0000000000	-0.0067000000
0.0000000000	-0.0064000000
0.0000000000	-0.0061000000
0.0000000000	-0.0059000000
0.0000000000	-0.0056000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0055000000
0.0000000000	-0.0054000000
0.0000000000	-0.0052000000
0.0000000000	-0.0051000000
0.0000000000	-0.0050000000
0.0000000000	-0.0046000000
0.1000000000	-0.0043000000
0.0000000000	-0.0039000000
0.0000000000	-0.0034000000
0.0000000000	-0.0033000000
0.0000000000	-0.0032000000
0.0000000000	-0.0030000000
0.0000000000	-0.0028000000
0.0000000000	-0.0025000000
0.0000000000	-0.0023000000
0.0000000000	-0.0021000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0020000000
0.0000000000	-0.0017000000
0.0000000000	-0.0010000000
0.0000000000	-0.0002370000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001180000
0.0000000000	0.0001380000
0.0000000000	0.0001380000
0.0000000000	0.0001580000
0.0000000000	0.0001780000
0.0000000000	0.0001780000
0.0000000000	0.0001970000
0.0000000000	0.0001970000
0.0000000000	0.0001970000
0.0000000000	0.0001780000
0.0000000000	0.0001780000
0.0000000000	0.0001780000
0.0000000000	0.0001780000
0.0000000000	0.0001580000
0.0000000000	0.0001180000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
0.0000000000	0.0000986000
