Relative Intensity Antonio_0.16_1.5_lampadina	Position (m) Antonio_0.16_1.5_lampadina
0.1556091	-0.11848807
0.1687317	-0.11833027
0.1795197	-0.11813302
0.1858673	-0.11791605
0.1833191	-0.11765962
0.1686401	-0.11742292
0.1548157	-0.11722567
0.1498718	-0.11710732
0.1508789	-0.1170087
0.1488037	-0.11694952
0.1485901	-0.11694952
0.1480865	-0.11696925
0.123764	-0.11704815
0.1186981	-0.11704815
0.1191864	-0.11704815
0.1199188	-0.11704815
0.1215057	-0.11704815
0.1207733	-0.11704815
0.1203156	-0.11704815
0.1201477	-0.11704815
0.1214905	-0.11704815
0.1212006	-0.11704815
0.1216736	-0.11704815
0.1218872	-0.11704815
0.1224213	-0.11704815
0.12323	-0.11704815
0.1224823	-0.11702842
0.123764	-0.11702842
0.1245422	-0.11702842
0.1257782	-0.1170087
0.1247864	-0.1170087
0.1257782	-0.11694952
0.120224	-0.1166931
0.0777435	-0.11619997
0.0565186	-0.1156674
0.077652	-0.11545042
0.0906525	-0.11533207
0.1257629	-0.11499675
0.1625061	-0.11476005
0.1732788	-0.1146417
0.2076874	-0.11436555
0.2150574	-0.11430637
0.2176971	-0.1142472
0.2230988	-0.11412885
0.2279358	-0.11395132
0.2303009	-0.11387242
0.2294312	-0.11387242
0.2342529	-0.11381325
0.2433777	-0.1136949
0.2465515	-0.11363572
0.2547913	-0.11343847
0.2500305	-0.11320177
0.2429047	-0.1130637
0.2234192	-0.112827
0.2078705	-0.11268892
0.1688538	-0.11237332
0.0983276	-0.11182102
0.0685272	-0.11136735
0.0860748	-0.11111092
0.1092834	-0.11095312
0.1175079	-0.11091367
0.1275482	-0.1108545
0.1580658	-0.1106967
0.1885376	-0.11055862
0.2462616	-0.11036137
0.2728424	-0.1103022
0.3203735	-0.11016412
0.3785858	-0.1099077
0.3964844	-0.10984852
0.4461823	-0.10941457
0.2892151	-0.10876365
0.1925049	-0.10846777
0.1132507	-0.108093
0.1064758	-0.10795492
0.1105652	-0.1078563
0.1145935	-0.10779712
0.1182098	-0.10767877
0.1196136	-0.10758015
0.1208038	-0.1075407
0.1221161	-0.1074618
0.1223297	-0.1074618
0.1218109	-0.1074618
0.1222229	-0.1074618
0.1218262	-0.1074618
0.1229248	-0.1074618
0.1243591	-0.1074618
0.1266937	-0.1074618
0.1286774	-0.1074618
0.1297455	-0.10748152
0.2155609	-0.10759987
0.2135468	-0.10759987
0.2135162	-0.10759987
0.2129822	-0.10759987
0.2129059	-0.10759987
0.212738	-0.10759987
0.2133026	-0.10759987
0.214386	-0.10759987
0.2137299	-0.10759987
0.2154999	-0.10759987
0.2123108	-0.10759987
0.20961	-0.10759987
0.20961	-0.10759987
0.2080231	-0.10759987
0.2077332	-0.10759987
0.2094116	-0.10759987
0.2065887	-0.10759987
0.2067719	-0.10758015
0.2072296	-0.10758015
0.2044373	-0.10758015
0.2030334	-0.10758015
0.2030945	-0.10758015
0.2042389	-0.10758015
0.2034454	-0.10758015
0.2081299	-0.10740262
0.2378387	-0.1071462
0.2658539	-0.1069884
0.331131	-0.10679115
0.5063324	-0.10647555
0.6283722	-0.10621912
0.7471161	-0.10600215
0.7847748	-0.10584435
0.7630157	-0.10543012
0.6465302	-0.1050948
0.5310516	-0.10487782
0.4228821	-0.10464112
0.3247528	-0.1044636
0.3002472	-0.10440442
0.2394714	-0.10424662
0.1827698	-0.1040691
0.1631927	-0.10387185
0.2152557	-0.10361542
0.3385773	-0.10341817
0.510788	-0.10322092
0.7485809	-0.10306312
0.9724121	-0.1029645
1.2041473	-0.10276725
1.3326874	-0.10266862
1.5269318	-0.10247137
1.6248932	-0.10229385
1.6513519	-0.10227412
1.6538849	-0.1021755
1.6526489	-0.1020966
1.6461029	-0.10205715
1.6287231	-0.10191907
1.6201782	-0.1018599
1.6040649	-0.101781
1.5237579	-0.10164292
1.3989868	-0.10148512
1.2160492	-0.1013865
0.981842	-0.10116952
0.8871155	-0.10111035
0.8017731	-0.10101172
0.7455597	-0.10089337
0.7415771	-0.10087365
0.7401123	-0.1007553
0.7313843	-0.10065667
0.7154999	-0.1005975
0.6838684	-0.1005186
0.6082916	-0.10034107
0.4625854	-0.10014382
0.456604	-0.10010437
0.8000336	-0.0998085
1.3215942	-0.0996507
2.0913849	-0.0994929
3.2633057	-0.09931537
6.1298981	-0.09899977
7.5496063	-0.0989406
8.6816711	-0.0988617
9.5579376	-0.09876307
9.9070435	-0.09872362
11.3129883	-0.09856582
13.0160065	-0.0984672
13.2610626	-0.09844747
15.0046082	-0.09828967
15.8700562	-0.09821077
17.9264679	-0.09809242
19.0304565	-0.0979938
21.6834869	-0.09779655
22.0049744	-0.0977571
22.5765076	-0.0976782
23.2045288	-0.09757957
23.6276855	-0.0975204
24.0070343	-0.09742177
24.6023254	-0.09732315
24.7625885	-0.09730342
24.8795319	-0.09730342
25.0244598	-0.09730342
25.1407166	-0.09726397
26.0335083	-0.09722452
26.3077545	-0.09718507
26.3756409	-0.09718507
26.4213867	-0.09716535
26.9184875	-0.0971259
31.4185333	-0.09667222
34.7032928	-0.09615937
34.9138641	-0.09615937
34.2986145	-0.09615937
33.7342224	-0.09615937
34.08078	-0.09615937
34.3647614	-0.09615937
32.710495	-0.09619882
30.9558105	-0.09623827
31.1116791	-0.09623827
30.9926453	-0.09623827
30.7934723	-0.09623827
31.1348877	-0.09623827
31.0375061	-0.09623827
30.9078827	-0.09623827
30.9038544	-0.09623827
31.0099792	-0.09623827
31.097702	-0.09623827
31.6433258	-0.09623827
32.2854614	-0.09623827
32.1673737	-0.09623827
31.5051422	-0.09623827
31.8027496	-0.09623827
31.6306915	-0.09623827
31.8267517	-0.09623827
31.9790955	-0.09621855
31.999527	-0.09621855
32.3911133	-0.09621855
31.280426	-0.09580432
27.2945251	-0.09556762
25.4437561	-0.09535065
22.0150452	-0.09503505
18.5400543	-0.09469972
13.4980774	-0.0943644
12.3713989	-0.09422632
10.2078705	-0.09402907
5.3598938	-0.0935754
3.5226593	-0.0933387
2.0172424	-0.0930231
0.8431244	-0.0927864
0.5254517	-0.0926286
0.3960876	-0.09249052
0.3227386	-0.092313
0.3539276	-0.09205657
0.6085815	-0.09170152
1.0177612	-0.09132675
1.0901794	-0.0912873
1.110611	-0.09122812
1.2935486	-0.09095197
1.3260803	-0.09091252
1.3863373	-0.09079417
1.4623413	-0.0904983
1.3923645	-0.09012352
0.959671	-0.08968957
0.4382172	-0.0892359
0.3110504	-0.08905837
0.198761	-0.0888414
0.1726532	-0.0887625
0.1325073	-0.08856525
0.1171112	-0.08840745
0.1204376	-0.08822992
0.1512146	-0.08799322
0.1972961	-0.08779597
0.2578125	-0.08761845
0.2854156	-0.08751982
0.3331146	-0.08732257
0.3596191	-0.0871845
0.4645691	-0.08688862
0.4842072	-0.08649412
0.417099	-0.0861588
0.4061127	-0.08611935
0.3937836	-0.0860799
0.3650513	-0.08596155
0.3398285	-0.0858432
0.3082733	-0.08570512
0.238327	-0.0854487
0.2002106	-0.08531062
0.1402283	-0.08503447
0.1096039	-0.08483722
0.0769501	-0.08452162
0.0754395	-0.08432437
0.0843353	-0.08416657
0.0906677	-0.0841074
0.124115	-0.08377207
0.2014465	-0.08343675
0.2068176	-0.08335785
0.2366333	-0.0831606
0.2465515	-0.08310142
0.2637329	-0.08290417
0.2661438	-0.08286472
0.266098	-0.08286472
0.2672729	-0.08286472
0.2658234	-0.08286472
0.2644806	-0.08286472
0.2649689	-0.08286472
0.2653503	-0.08286472
0.2663574	-0.08286472
0.2686462	-0.08286472
0.2688751	-0.08286472
0.2664948	-0.08286472
0.2647858	-0.08286472
0.2668457	-0.08286472
0.2663727	-0.08286472
0.2670441	-0.08286472
0.2681732	-0.08286472
0.2679901	-0.08286472
0.2664642	-0.08286472
0.266037	-0.08286472
0.2671661	-0.08286472
0.2702332	-0.082845
0.250946	-0.08239132
0.201004	-0.08195737
0.1109619	-0.08140507
0.0838013	-0.08108947
0.0811157	-0.08075415
0.0651245	-0.08045827
0.0889893	-0.07990597
0.1691589	-0.07927477
0.1726074	-0.07886055
0.1529388	-0.07856467
0.1496277	-0.07848577
0.1540527	-0.0783477
0.164093	-0.07809127
0.1637421	-0.07809127
0.1643219	-0.07807155
0.1557312	-0.07799265
0.1318512	-0.07777567
0.1280365	-0.07773622
0.1246948	-0.07769677
0.0906982	-0.07730227
0.0606842	-0.07694722
0.054245	-0.07673025
0.0588684	-0.0762174
0.0979462	-0.07560592
0.1145325	-0.0751917
0.1201782	-0.07481692
0.1143646	-0.07446187
0.0860291	-0.0739293
0.0639954	-0.0736137
0.0470734	-0.07319947
0.0467529	-0.07292332
0.0483093	-0.0728247
0.0550079	-0.072588
0.0616455	-0.07239075
0.0659027	-0.0722724
0.071228	-0.07207515
0.0828247	-0.07162147
0.0860291	-0.07134532
0.0851288	-0.07112835
0.0847015	-0.07106917
0.0852203	-0.07097055
0.0857086	-0.07073385
0.0797577	-0.07026045
0.0561523	-0.06976732
0.0520935	-0.06970815
0.051712	-0.06970815
0.0519867	-0.06970815
0.0519409	-0.06970815
0.048584	-0.0697476
0.0483704	-0.0697476
0.0478363	-0.0697476
0.0479431	-0.0697476
0.048111	-0.0697476
0.0481873	-0.0697476
0.0478058	-0.0697476
0.0478058	-0.0697476
0.0477448	-0.0697476
0.0474854	-0.0697476
0.0477753	-0.0697476
0.0480194	-0.0697476
0.0479889	-0.0697476
0.0477142	-0.0697476
0.0475922	-0.06972787
0.0474243	-0.06972787
0.0482178	-0.06972787
0.0480347	-0.06972787
0.0446625	-0.06955035
0.0452271	-0.06909667
0.0548553	-0.068643
0.0673523	-0.0681696
0.0729065	-0.067854
0.0754089	-0.06755812
0.0731964	-0.0671439
0.0564575	-0.06661132
0.0484009	-0.06629572
0.0447693	-0.06607875
0.0422974	-0.06592095
0.0415802	-0.06560535
0.0425415	-0.06546727
0.0455475	-0.06527002
0.049118	-0.06505305
0.0545197	-0.06481635
0.0594177	-0.06455992
0.0632019	-0.06436267
0.0676422	-0.06410625
0.069809	-0.06394845
0.0716095	-0.06373147
0.0723572	-0.0635145
0.0717316	-0.0633567
0.0700989	-0.06312
0.0660553	-0.06286357
0.0606842	-0.06254797
0.0590363	-0.06244935
0.0553284	-0.06227182
0.0509186	-0.06197595
0.0486908	-0.06179842
0.0470734	-0.061542
0.0468903	-0.0613053
0.0476074	-0.06110805
0.049118	-0.06093052
0.0511169	-0.060753
0.0527802	-0.06061492
0.0550385	-0.0603585
0.0564575	-0.0600429
0.056839	-0.0598851
0.0555115	-0.05970757
0.0522614	-0.0594117
0.0473785	-0.0590172
0.0409241	-0.05858325
0.0375977	-0.0583071
0.0362396	-0.0580704
0.0362244	-0.05803095
0.0353241	-0.0579126
0.0352936	-0.05785342
0.0354156	-0.05777452
0.0353088	-0.05777452
0.035202	-0.05777452
0.0357666	-0.05777452
0.0354004	-0.05787315
0.0356445	-0.05787315
0.0353394	-0.05787315
0.035675	-0.05787315
0.0355225	-0.05787315
0.035675	-0.05787315
0.0359497	-0.05787315
0.0352325	-0.05787315
0.0354614	-0.05787315
0.035614	-0.05787315
0.0356445	-0.05787315
0.0355835	-0.05787315
0.0354309	-0.05779425
0.0356293	-0.05779425
0.0353546	-0.05779425
0.0352783	-0.05779425
0.0355377	-0.05777452
0.0354309	-0.05777452
0.0360107	-0.05734057
0.0403442	-0.056808
0.0479736	-0.05623597
0.0496521	-0.05584147
0.0492706	-0.05542725
0.0467529	-0.05511165
0.0405731	-0.05463825
0.0372925	-0.05430292
0.0358276	-0.05392815
0.0376892	-0.05351392
0.0411072	-0.0530997
0.0426331	-0.052863
0.0445404	-0.05268547
0.0461273	-0.05236987
0.0464783	-0.05217262
0.0465393	-0.05193592
0.0460205	-0.05164005
0.0439453	-0.05140335
0.0404816	-0.05102857
0.0365601	-0.0505749
0.0352936	-0.0502593
0.0343628	-0.04988452
0.0346069	-0.04976617
0.034729	-0.0496281
0.035614	-0.04949002
0.0362549	-0.04933222
0.0383301	-0.0491547
0.0413971	-0.04877992
0.044342	-0.0484446
0.0447845	-0.048129
0.044754	-0.04801065
0.0445557	-0.04785285
0.0443268	-0.04769505
0.0440826	-0.04753725
0.0429993	-0.0472611
0.0426636	-0.04716247
0.0387421	-0.04664962
0.0334015	-0.04619595
0.032486	-0.04586062
0.032547	-0.04574227
0.0332031	-0.04556475
0.0338593	-0.04556475
0.0335083	-0.04556475
0.0335693	-0.04556475
0.033371	-0.04564365
0.0332794	-0.04564365
0.033783	-0.04564365
0.033844	-0.04564365
0.0339966	-0.04564365
0.0339355	-0.04564365
0.0338745	-0.04564365
0.0342407	-0.04564365
0.0341187	-0.04564365
0.0338593	-0.04564365
0.0342865	-0.04564365
0.0341339	-0.04564365
0.0342102	-0.04558447
0.0342102	-0.04556475
0.0342255	-0.04556475
0.0341644	-0.04556475
0.0339661	-0.04556475
0.0350037	-0.0452886
0.0374451	-0.04499272
0.0389557	-0.04467712
0.0403748	-0.04432207
0.0426331	-0.0438684
0.0418243	-0.04325692
0.0360413	-0.04272435
0.0334778	-0.04227067
0.0332031	-0.04183672
0.0353546	-0.0413436
0.0391846	-0.04090965
0.0416107	-0.04051515
0.0426178	-0.03998257
0.0391235	-0.03943027
0.0350037	-0.03887797
0.0331268	-0.03838485
0.032547	-0.03808897
0.0334778	-0.0377142
0.0381775	-0.03704355
0.0409546	-0.03662932
0.0414734	-0.03633345
0.0412445	-0.03595867
0.0375519	-0.03536692
0.0369415	-0.03522885
0.0361481	-0.03493297
0.0353546	-0.03465682
0.033783	-0.03442012
0.0325623	-0.03394672
0.0330353	-0.0336903
0.0333405	-0.03359167
0.0333405	-0.03357195
0.0335388	-0.03359167
0.0338593	-0.03365085
0.0348206	-0.03371002
0.0347443	-0.03371002
0.035202	-0.03371002
0.0350494	-0.03371002
0.0349579	-0.03371002
0.0350952	-0.03371002
0.0347748	-0.03371002
0.0351715	-0.03371002
0.0352936	-0.03371002
0.0352936	-0.03371002
0.0352631	-0.03371002
0.0352631	-0.03371002
0.0351563	-0.03367057
0.0348969	-0.03367057
0.0351257	-0.03367057
0.0353851	-0.03351277
0.0398865	-0.0329013
0.0423431	-0.03232927
0.0406342	-0.03169807
0.0393219	-0.03130357
0.0353851	-0.03065265
0.0359039	-0.02960722
0.0393524	-0.02907465
0.0404053	-0.02869987
0.0405273	-0.02834482
0.0407257	-0.0282462
0.0412598	-0.0280095
0.0385742	-0.02755582
0.0347595	-0.02696407
0.0334167	-0.026037
0.0366211	-0.02530717
0.039917	-0.0245379
0.0354462	-0.02367
0.0341797	-0.02331495
0.0334167	-0.02307825
0.0332642	-0.02270347
0.0333557	-0.02246677
0.0337524	-0.0221709
0.0341187	-0.0221709
0.0343018	-0.0221709
0.0344391	-0.02219062
0.0343018	-0.02219062
0.0344086	-0.02219062
0.0343018	-0.02219062
0.0343781	-0.02219062
0.0344696	-0.02219062
0.0345917	-0.02219062
0.0346069	-0.02219062
0.0347443	-0.02219062
0.034729	-0.02219062
0.0344696	-0.02219062
0.0343475	-0.02219062
0.0343781	-0.0221709
0.0341949	-0.0221709
0.034729	-0.02205255
0.0361023	-0.02148052
0.0371246	-0.0206718
0.0358276	-0.0198828
0.0337067	-0.0191727
0.0333405	-0.01873875
0.0337677	-0.0182259
0.0340271	-0.01765387
0.0378418	-0.0166479
0.0379181	-0.01621395
0.0350342	-0.0154644
0.0349426	-0.01518825
0.0338593	-0.01505017
0.0334167	-0.0145176
0.0339203	-0.0140442
0.0358276	-0.01359052
0.0372772	-0.01315657
0.0397644	-0.012624
0.0376434	-0.01213087
0.0368958	-0.01187445
0.0368195	-0.01161802
0.0350037	-0.0112827
0.0331879	-0.01078957
0.0338287	-0.01027672
0.0339813	-0.010257
0.0340729	-0.010257
0.0337219	-0.010257
0.0340271	-0.01027672
0.0338287	-0.01027672
0.0337067	-0.01027672
0.0341797	-0.01027672
0.0343475	-0.01027672
0.0341797	-0.01027672
0.0341644	-0.01027672
0.0342712	-0.01027672
0.0344849	-0.01027672
0.0342407	-0.01027672
0.0343323	-0.01027672
0.0340424	-0.01027672
0.0340881	-0.01027672
0.033905	-0.01027672
0.0343933	-0.0101781
0.0362091	-0.00956662
0.0369415	-0.0087579
0.0367279	-0.00822532
0.0341492	-0.00727852
0.0335693	-0.00658815
0.0364532	-0.00564135
0.0378723	-0.0048918
0.0365906	-0.00384637
0.0339203	-0.00319545
0.0337982	-0.002367
0.0339203	-0.00207112
0.0338287	-0.0019725
0.0340881	-0.00191332
0.0345764	-0.00169635
0.0356293	-0.00098625
0.0367126	-0.000216975
0.0362244	-9.8625e-05
0.0361481	-9.8625e-05
0.0361176	-9.8625e-05
0.0359344	-9.8625e-05
0.0355682	-9.8625e-05
0.0355072	-9.8625e-05
0.0356903	-0.00011835
0.0355072	-0.00011835
0.035965	-0.00011835
0.0359344	-0.00011835
0.0355988	-0.00011835
0.0359497	-0.00011835
0.0358734	-0.00011835
0.0357666	-0.00011835
0.0354004	-0.00011835
0.0355377	-0.00011835
0.0354309	-9.8625e-05
0.0355988	-9.8625e-05
0.0353546	-9.8625e-05
0.0352325	-9.8625e-05
0.0354004	-9.8625e-05
0.0357819	-9.8625e-05
0.0361328	-0.00011835
0.0355072	-0.00011835
0.0354614	-0.00011835
0.0358582	-0.00011835
0.0360565	-0.00011835
0.0359802	-0.00011835
0.0358582	-0.00011835
0.035965	-0.00011835
0.0356445	-0.00011835
0.036087	-0.00011835
0.0358582	-0.00011835
0.0360107	-0.00011835
0.0359497	-0.00011835
0.0358124	-0.00011835
0.0359192	-0.00011835
0.0359039	-0.00011835
