Time (s) intensità_laser_sole.1	Light Intensity (% of scale max) intensità_laser_sole.1
156.9600000000	23.8000000000
157.0000000000	23.8000000000
157.0400000000	23.8000000000
157.0800000000	23.7000000000
157.1200000000	23.7000000000
157.1600000000	23.8000000000
157.2000000000	23.8000000000
157.2400000000	23.8000000000
157.2800000000	23.8000000000
157.3200000000	23.8000000000
157.3600000000	23.8000000000
157.4000000000	23.8000000000
157.4400000000	23.8000000000
157.4800000000	23.8000000000
157.5200000000	23.8000000000
157.5600000000	23.8000000000
157.6000000000	23.8000000000
157.6400000000	23.8000000000
157.6800000000	23.8000000000
157.7200000000	23.8000000000
157.7600000000	23.8000000000
157.8000000000	23.8000000000
157.8400000000	23.8000000000
157.8800000000	23.8000000000
157.9200000000	23.8000000000
157.9600000000	23.8000000000
158.0000000000	23.8000000000
158.0400000000	23.8000000000
158.0800000000	23.8000000000
158.1200000000	23.8000000000
158.1600000000	23.8000000000
158.2000000000	23.8000000000
158.2400000000	23.8000000000
158.2800000000	23.8000000000
158.3200000000	23.8000000000
158.3600000000	23.8000000000
158.4000000000	23.8000000000
158.4400000000	23.8000000000
158.4800000000	23.8000000000
158.5200000000	23.8000000000
158.5600000000	23.8000000000
158.6000000000	23.8000000000
158.6400000000	23.8000000000
158.6800000000	23.8000000000
158.7200000000	23.8000000000
158.7600000000	23.8000000000
158.8000000000	23.8000000000
158.8400000000	23.8000000000
158.8800000000	23.8000000000
158.9200000000	23.8000000000
158.9600000000	23.8000000000
159.0000000000	23.8000000000
159.0400000000	23.8000000000
159.0800000000	23.8000000000
159.1200000000	23.8000000000
159.1600000000	23.8000000000
159.2000000000	23.7000000000
159.2400000000	23.7000000000
159.2800000000	23.7000000000
159.3200000000	23.7000000000
159.3600000000	23.7000000000
159.4000000000	23.7000000000
159.4400000000	23.7000000000
159.4800000000	23.7000000000
159.5200000000	23.8000000000
159.5600000000	23.7000000000
159.6000000000	23.7000000000
159.6400000000	23.7000000000
159.6800000000	23.7000000000
159.7200000000	23.7000000000
159.7600000000	23.7000000000
159.8000000000	23.7000000000
159.8400000000	23.7000000000
159.8800000000	23.7000000000
159.9200000000	23.8000000000
159.9600000000	23.8000000000
160.0000000000	23.8000000000
160.0400000000	23.8000000000
160.0800000000	23.8000000000
160.1200000000	23.8000000000
160.1600000000	23.7000000000
160.2000000000	23.8000000000
160.2400000000	23.7000000000
160.2800000000	23.7000000000
160.3200000000	23.7000000000
160.3600000000	23.7000000000
160.4000000000	23.7000000000
160.4400000000	23.7000000000
160.4800000000	23.7000000000
160.5200000000	23.7000000000
160.5600000000	23.8000000000
160.6000000000	23.8000000000
160.6400000000	23.8000000000
160.6800000000	23.8000000000
160.7200000000	23.8000000000
160.7600000000	23.8000000000
160.8000000000	23.8000000000
160.8400000000	23.8000000000
160.8800000000	23.8000000000
160.9200000000	23.8000000000
160.9600000000	23.8000000000
161.0000000000	23.8000000000
161.0400000000	23.8000000000
161.0800000000	23.8000000000
161.1200000000	23.8000000000
161.1600000000	23.8000000000
161.2000000000	23.8000000000
161.2400000000	23.7000000000
161.2800000000	23.7000000000
161.3200000000	23.7000000000
161.3600000000	23.8000000000
161.4000000000	23.8000000000
161.4400000000	23.8000000000
161.4800000000	23.8000000000
161.5200000000	23.8000000000
161.5600000000	23.8000000000
161.6000000000	23.8000000000
161.6400000000	23.8000000000
161.6800000000	23.8000000000
161.7200000000	23.8000000000
161.7600000000	23.8000000000
161.8000000000	23.8000000000
161.8400000000	23.8000000000
161.8800000000	23.8000000000
161.9200000000	23.8000000000
161.9600000000	23.8000000000
162.0000000000	23.8000000000
162.0400000000	23.8000000000
162.0800000000	23.8000000000
162.1200000000	23.8000000000
162.1600000000	23.8000000000
162.2000000000	23.8000000000
162.2400000000	23.8000000000
162.2800000000	23.8000000000
162.3200000000	23.8000000000
162.3600000000	23.8000000000
162.4000000000	23.8000000000
162.4400000000	23.8000000000
162.4800000000	23.8000000000
162.5200000000	23.8000000000
162.5600000000	23.8000000000
162.6000000000	23.8000000000
162.6400000000	23.8000000000
162.6800000000	23.8000000000
162.7200000000	23.8000000000
162.7600000000	23.8000000000
162.8000000000	23.8000000000
162.8400000000	23.8000000000
162.8800000000	23.8000000000
162.9200000000	23.8000000000
162.9600000000	23.8000000000
163.0000000000	23.8000000000
163.0400000000	23.8000000000
163.0800000000	23.8000000000
163.1200000000	23.8000000000
163.1600000000	23.8000000000
163.2000000000	23.8000000000
163.2400000000	23.8000000000
163.2800000000	23.8000000000
163.3200000000	23.8000000000
163.3600000000	23.8000000000
163.4000000000	23.8000000000
163.4400000000	23.8000000000
163.4800000000	23.8000000000
163.5200000000	23.8000000000
163.5600000000	23.8000000000
163.6000000000	23.8000000000
163.6400000000	23.8000000000
163.6800000000	23.8000000000
163.7200000000	23.8000000000
163.7600000000	23.8000000000
163.8000000000	23.8000000000
163.8400000000	23.8000000000
163.8800000000	23.8000000000
163.9200000000	23.8000000000
163.9600000000	23.8000000000
164.0000000000	23.8000000000
164.0400000000	23.8000000000
164.0800000000	23.8000000000
164.1200000000	23.8000000000
164.1600000000	23.8000000000
164.2000000000	23.8000000000
164.2400000000	23.8000000000
164.2800000000	23.8000000000
164.3200000000	23.8000000000
164.3600000000	23.8000000000
164.4000000000	23.8000000000
164.4400000000	23.8000000000
164.4800000000	23.8000000000
164.5200000000	23.8000000000
164.5600000000	23.8000000000
164.6000000000	23.8000000000
164.6400000000	23.8000000000
164.6800000000	23.8000000000
164.7200000000	23.8000000000
164.7600000000	23.8000000000
164.8000000000	23.8000000000
164.8400000000	23.8000000000
164.8800000000	23.8000000000
164.9200000000	23.8000000000
164.9600000000	23.8000000000
165.0000000000	23.8000000000
165.0400000000	23.8000000000
165.0800000000	23.8000000000
165.1200000000	23.8000000000
165.1600000000	23.8000000000
165.2000000000	23.8000000000
165.2400000000	23.8000000000
165.2800000000	23.8000000000
165.3200000000	23.8000000000
165.3600000000	23.8000000000
165.4000000000	23.8000000000
165.4400000000	23.8000000000
165.4800000000	23.8000000000
165.5200000000	23.8000000000
165.5600000000	23.8000000000
165.6000000000	23.8000000000
165.6400000000	23.8000000000
165.6800000000	23.8000000000
165.7200000000	23.8000000000
165.7600000000	23.8000000000
165.8000000000	23.8000000000
165.8400000000	23.8000000000
165.8800000000	23.8000000000
165.9200000000	23.8000000000
165.9600000000	23.8000000000
166.0000000000	23.8000000000
166.0400000000	23.8000000000
166.0800000000	23.8000000000
166.1200000000	23.8000000000
166.1600000000	23.8000000000
166.2000000000	23.8000000000
166.2400000000	23.8000000000
166.2800000000	23.8000000000
166.3200000000	23.8000000000
166.3600000000	23.8000000000
166.4000000000	23.8000000000
166.4400000000	23.8000000000
166.4800000000	23.8000000000
166.5200000000	23.8000000000
166.5600000000	23.8000000000
166.6000000000	23.8000000000
166.6400000000	23.8000000000
166.6800000000	23.8000000000
166.7200000000	23.8000000000
166.7600000000	23.8000000000
166.8000000000	23.8000000000
166.8400000000	23.8000000000
166.8800000000	23.8000000000
166.9200000000	23.8000000000
166.9600000000	23.8000000000
167.0000000000	23.8000000000
167.0400000000	23.8000000000
167.0800000000	23.8000000000
167.1200000000	23.8000000000
167.1600000000	23.8000000000
167.2000000000	23.8000000000
167.2400000000	23.8000000000
167.2800000000	23.8000000000
167.3200000000	23.8000000000
167.3600000000	23.8000000000
167.4000000000	23.8000000000
167.4400000000	23.8000000000
167.4800000000	23.8000000000
167.5200000000	23.8000000000
167.5600000000	23.8000000000
167.6000000000	23.8000000000
167.6400000000	23.8000000000
167.6800000000	23.8000000000
167.7200000000	23.8000000000
167.7600000000	23.8000000000
167.8000000000	23.8000000000
167.8400000000	23.8000000000
167.8800000000	23.8000000000
167.9200000000	23.8000000000
167.9600000000	23.8000000000
168.0000000000	23.8000000000
168.0400000000	23.8000000000
168.0800000000	23.8000000000
168.1200000000	23.8000000000
168.1600000000	23.8000000000
168.2000000000	23.8000000000
168.2400000000	23.8000000000
168.2800000000	23.8000000000
168.3200000000	23.8000000000
168.3600000000	23.8000000000
168.4000000000	23.8000000000
168.4400000000	23.8000000000
168.4800000000	23.8000000000
168.5200000000	23.8000000000
168.5600000000	23.7000000000
168.6000000000	23.7000000000
168.6400000000	23.8000000000
168.6800000000	23.8000000000
168.7200000000	23.8000000000
168.7600000000	23.8000000000
168.8000000000	23.8000000000
168.8400000000	23.8000000000
168.8800000000	23.8000000000
168.9200000000	23.8000000000
168.9600000000	23.8000000000
169.0000000000	23.8000000000
169.0400000000	23.8000000000
169.0800000000	23.8000000000
169.1200000000	23.8000000000
169.1600000000	23.8000000000
169.2000000000	23.8000000000
169.2400000000	23.8000000000
169.2800000000	23.8000000000
169.3200000000	23.8000000000
169.3600000000	23.8000000000
169.4000000000	23.8000000000
169.4400000000	23.8000000000
169.4800000000	23.8000000000
169.5200000000	23.8000000000
169.5600000000	23.8000000000
169.6000000000	23.8000000000
169.6400000000	23.8000000000
169.6800000000	23.8000000000
169.7200000000	23.8000000000
169.7600000000	23.8000000000
169.8000000000	23.8000000000
169.8400000000	23.8000000000
169.8800000000	23.8000000000
169.9200000000	23.8000000000
169.9600000000	23.8000000000
170.0000000000	23.8000000000
170.0400000000	23.8000000000
170.0800000000	23.8000000000
170.1200000000	23.8000000000
170.1600000000	23.8000000000
170.2000000000	23.8000000000
170.2400000000	23.8000000000
170.2800000000	23.8000000000
170.3200000000	23.8000000000
170.3600000000	23.7000000000
170.4000000000	23.7000000000
170.4400000000	23.7000000000
170.4800000000	23.7000000000
170.5200000000	23.7000000000
170.5600000000	23.7000000000
170.6000000000	23.7000000000
170.6400000000	23.7000000000
170.6800000000	23.7000000000
170.7200000000	23.7000000000
170.7600000000	23.7000000000
170.8000000000	23.7000000000
170.8400000000	23.8000000000
170.8800000000	23.8000000000
170.9200000000	23.8000000000
170.9600000000	23.8000000000
171.0000000000	23.8000000000
171.0400000000	23.8000000000
171.0800000000	23.7000000000
171.1200000000	23.7000000000
171.1600000000	23.8000000000
171.2000000000	23.8000000000
171.2400000000	23.8000000000
171.2800000000	23.8000000000
171.3200000000	23.8000000000
171.3600000000	23.8000000000
171.4000000000	23.8000000000
171.4400000000	23.8000000000
171.4800000000	23.8000000000
171.5200000000	23.7000000000
171.5600000000	23.7000000000
171.6000000000	23.7000000000
171.6400000000	23.7000000000
171.6800000000	23.7000000000
171.7200000000	23.7000000000
171.7600000000	23.7000000000
171.8000000000	23.7000000000
171.8400000000	23.8000000000
171.8800000000	23.7000000000
171.9200000000	23.7000000000
171.9600000000	23.7000000000
172.0000000000	23.7000000000
172.0400000000	23.7000000000
172.0800000000	23.7000000000
172.1200000000	23.7000000000
172.1600000000	23.7000000000
172.2000000000	23.7000000000
172.2400000000	23.7000000000
172.2800000000	23.7000000000
172.3200000000	23.7000000000
172.3600000000	23.7000000000
172.4000000000	23.7000000000
172.4400000000	23.7000000000
172.4800000000	23.7000000000
172.5200000000	23.7000000000
172.5600000000	23.8000000000
172.6000000000	23.8000000000
172.6400000000	23.8000000000
172.6800000000	23.8000000000
172.7200000000	23.8000000000
172.7600000000	23.8000000000
172.8000000000	23.8000000000
172.8400000000	23.8000000000
172.8800000000	23.8000000000
172.9200000000	23.8000000000
172.9600000000	23.8000000000
173.0000000000	23.8000000000
173.0400000000	23.8000000000
173.0800000000	23.8000000000
173.1200000000	23.8000000000
173.1600000000	23.8000000000
173.2000000000	23.8000000000
173.2400000000	23.8000000000
173.2800000000	23.8000000000
173.3200000000	23.8000000000
173.3600000000	23.8000000000
173.4000000000	23.8000000000
173.4400000000	23.8000000000
173.4800000000	23.8000000000
173.5200000000	23.8000000000
173.5600000000	23.8000000000
173.6000000000	23.8000000000
173.6400000000	23.8000000000
173.6800000000	23.8000000000
173.7200000000	23.8000000000
173.7600000000	23.8000000000
173.8000000000	23.8000000000
173.8400000000	23.8000000000
173.8800000000	23.8000000000
173.9200000000	23.8000000000
173.9600000000	23.8000000000
174.0000000000	23.8000000000
174.0400000000	23.8000000000
174.0800000000	23.8000000000
174.1200000000	23.8000000000
174.1600000000	23.8000000000
174.2000000000	23.8000000000
174.2400000000	23.8000000000
174.2800000000	23.8000000000
174.3200000000	23.8000000000
174.3600000000	23.8000000000
174.4000000000	23.8000000000
174.4400000000	23.8000000000
174.4800000000	23.8000000000
174.5200000000	23.8000000000
174.5600000000	23.8000000000
174.6000000000	23.8000000000
174.6400000000	23.8000000000
174.6800000000	23.8000000000
174.7200000000	23.8000000000
174.7600000000	23.8000000000
174.8000000000	23.8000000000
174.8400000000	23.8000000000
174.8800000000	23.8000000000
174.9200000000	23.8000000000
174.9600000000	23.8000000000
175.0000000000	23.8000000000
175.0400000000	23.8000000000
175.0800000000	23.8000000000
175.1200000000	23.8000000000
175.1600000000	23.8000000000
175.2000000000	23.8000000000
175.2400000000	23.8000000000
175.2800000000	23.8000000000
175.3200000000	23.8000000000
175.3600000000	23.8000000000
175.4000000000	23.8000000000
175.4400000000	23.8000000000
175.4800000000	23.8000000000
175.5200000000	23.8000000000
175.5600000000	23.8000000000
175.6000000000	23.8000000000
175.6400000000	23.8000000000
175.6800000000	23.8000000000
175.7200000000	23.8000000000
175.7600000000	23.8000000000
175.8000000000	23.8000000000
175.8400000000	23.8000000000
175.8800000000	23.8000000000
175.9200000000	23.8000000000
175.9600000000	23.7000000000
176.0000000000	23.7000000000
176.0400000000	23.7000000000
176.0800000000	23.7000000000
176.1200000000	23.7000000000
176.1600000000	23.7000000000
176.2000000000	23.7000000000
176.2400000000	23.7000000000
176.2800000000	23.7000000000
176.3200000000	23.8000000000
176.3600000000	23.8000000000
176.4000000000	23.8000000000
176.4400000000	23.8000000000
176.4800000000	23.8000000000
176.5200000000	23.8000000000
176.5600000000	23.8000000000
176.6000000000	23.8000000000
176.6400000000	23.8000000000
176.6800000000	23.8000000000
176.7200000000	23.8000000000
176.7600000000	23.8000000000
176.8000000000	23.8000000000
176.8400000000	23.8000000000
176.8800000000	23.8000000000
176.9200000000	23.8000000000
176.9600000000	23.8000000000
177.0000000000	23.8000000000
177.0400000000	23.8000000000
177.0800000000	23.8000000000
177.1200000000	23.8000000000
177.1600000000	23.8000000000
177.2000000000	23.8000000000
177.2400000000	23.8000000000
177.2800000000	23.8000000000
177.3200000000	23.8000000000
177.3600000000	23.8000000000
177.4000000000	23.8000000000
177.4400000000	23.8000000000
177.4800000000	23.8000000000
177.5200000000	23.8000000000
177.5600000000	23.8000000000
177.6000000000	23.8000000000
177.6400000000	23.8000000000
177.6800000000	23.8000000000
177.7200000000	23.8000000000
177.7600000000	23.8000000000
177.8000000000	23.8000000000
177.8400000000	23.8000000000
177.8800000000	23.8000000000
177.9200000000	23.8000000000
177.9600000000	23.8000000000
178.0000000000	23.8000000000
178.0400000000	23.8000000000
178.0800000000	23.8000000000
178.1200000000	23.8000000000
178.1600000000	23.8000000000
178.2000000000	23.8000000000
178.2400000000	23.8000000000
178.2800000000	23.8000000000
178.3200000000	23.8000000000
178.3600000000	23.8000000000
178.4000000000	23.8000000000
178.4400000000	23.8000000000
178.4800000000	23.8000000000
178.5200000000	23.8000000000
178.5600000000	23.8000000000
178.6000000000	23.8000000000
178.6400000000	23.8000000000
178.6800000000	23.8000000000
178.7200000000	23.8000000000
178.7600000000	23.8000000000
178.8000000000	23.8000000000
178.8400000000	23.8000000000
178.8800000000	23.8000000000
178.9200000000	23.8000000000
178.9600000000	23.8000000000
179.0000000000	23.8000000000
179.0400000000	23.8000000000
179.0800000000	23.8000000000
179.1200000000	23.8000000000
179.1600000000	23.8000000000
179.2000000000	23.8000000000
179.2400000000	23.7000000000
179.2800000000	23.8000000000
179.3200000000	23.7000000000
179.3600000000	23.7000000000
179.4000000000	23.7000000000
179.4400000000	23.7000000000
179.4800000000	23.7000000000
179.5200000000	23.7000000000
179.5600000000	23.7000000000
179.6000000000	23.7000000000
179.6400000000	23.7000000000
179.6800000000	23.7000000000
179.7200000000	23.7000000000
179.7600000000	23.7000000000
179.8000000000	23.7000000000
179.8400000000	23.7000000000
179.8800000000	23.7000000000
179.9200000000	23.7000000000
179.9600000000	23.7000000000
180.0000000000	23.7000000000
180.0400000000	23.7000000000
180.0800000000	23.7000000000
180.1200000000	23.7000000000
180.1600000000	23.7000000000
180.2000000000	23.7000000000
180.2400000000	23.7000000000
180.2800000000	23.7000000000
180.3200000000	23.7000000000
180.3600000000	23.7000000000
180.4000000000	23.7000000000
180.4400000000	23.7000000000
180.4800000000	23.7000000000
180.5200000000	23.7000000000
180.5600000000	23.8000000000
180.6000000000	23.8000000000
180.6400000000	23.8000000000
180.6800000000	23.8000000000
180.7200000000	23.7000000000
180.7600000000	23.7000000000
180.8000000000	23.8000000000
180.8400000000	23.8000000000
180.8800000000	23.8000000000
180.9200000000	23.7000000000
180.9600000000	23.7000000000
181.0000000000	23.8000000000
181.0400000000	23.7000000000
181.0800000000	23.8000000000
181.1200000000	23.7000000000
181.1600000000	23.8000000000
181.2000000000	23.8000000000
181.2400000000	23.8000000000
181.2800000000	23.8000000000
181.3200000000	23.8000000000
181.3600000000	23.8000000000
181.4000000000	23.7000000000
181.4400000000	23.7000000000
181.4800000000	23.7000000000
181.5200000000	23.7000000000
181.5600000000	23.7000000000
181.6000000000	23.7000000000
181.6400000000	23.7000000000
181.6800000000	23.7000000000
181.7200000000	23.7000000000
181.7600000000	23.7000000000
181.8000000000	23.7000000000
181.8400000000	23.7000000000
181.8800000000	23.7000000000
181.9200000000	23.7000000000
181.9600000000	23.7000000000
182.0000000000	23.7000000000
182.0400000000	23.7000000000
182.0800000000	23.7000000000
182.1200000000	23.7000000000
182.1600000000	23.7000000000
182.2000000000	23.7000000000
182.2400000000	23.7000000000
182.2800000000	23.7000000000
182.3200000000	23.7000000000
182.3600000000	23.7000000000
182.4000000000	23.7000000000
182.4400000000	23.7000000000
182.4800000000	23.7000000000
182.5200000000	23.7000000000
182.5600000000	23.7000000000
182.6000000000	23.7000000000
182.6400000000	23.8000000000
182.6800000000	23.8000000000
182.7200000000	23.8000000000
182.7600000000	23.8000000000
182.8000000000	23.8000000000
182.8400000000	23.8000000000
182.8800000000	23.8000000000
182.9200000000	23.8000000000
182.9600000000	23.8000000000
183.0000000000	23.8000000000
183.0400000000	23.8000000000
183.0800000000	23.8000000000
183.1200000000	23.8000000000
183.1600000000	23.8000000000
183.2000000000	23.8000000000
183.2400000000	23.8000000000
183.2800000000	23.8000000000
183.3200000000	23.8000000000
183.3600000000	23.8000000000
183.4000000000	23.8000000000
183.4400000000	23.8000000000
183.4800000000	23.8000000000
183.5200000000	23.8000000000
183.5600000000	23.8000000000
183.6000000000	23.8000000000
183.6400000000	23.8000000000
183.6800000000	23.8000000000
183.7200000000	23.8000000000
183.7600000000	23.8000000000
183.8000000000	23.8000000000
183.8400000000	23.8000000000
183.8800000000	23.8000000000
183.9200000000	23.8000000000
183.9600000000	23.8000000000
184.0000000000	23.8000000000
184.0400000000	23.8000000000
184.0800000000	23.8000000000
184.1200000000	23.8000000000
184.1600000000	23.8000000000
184.2000000000	23.8000000000
184.2400000000	23.8000000000
184.2800000000	23.8000000000
184.3200000000	23.8000000000
184.3600000000	23.8000000000
184.4000000000	23.8000000000
184.4400000000	23.8000000000
184.4800000000	23.8000000000
184.5200000000	23.8000000000
184.5600000000	23.8000000000
184.6000000000	23.8000000000
184.6400000000	23.8000000000
184.6800000000	23.8000000000
184.7200000000	23.8000000000
184.7600000000	23.8000000000
184.8000000000	23.8000000000
184.8400000000	23.8000000000
184.8800000000	23.8000000000
184.9200000000	23.8000000000
184.9600000000	23.8000000000
185.0000000000	23.8000000000
185.0400000000	23.8000000000
185.0800000000	23.8000000000
185.1200000000	23.8000000000
185.1600000000	23.8000000000
185.2000000000	23.8000000000
185.2400000000	23.8000000000
185.2800000000	23.8000000000
185.3200000000	23.8000000000
185.3600000000	23.8000000000
185.4000000000	23.8000000000
185.4400000000	23.8000000000
185.4800000000	23.8000000000
185.5200000000	23.8000000000
185.5600000000	23.8000000000
185.6000000000	23.8000000000
185.6400000000	23.7000000000
185.6800000000	23.7000000000
185.7200000000	23.7000000000
185.7600000000	23.7000000000
185.8000000000	23.8000000000
185.8400000000	23.8000000000
185.8800000000	23.8000000000
185.9200000000	23.8000000000
185.9600000000	23.8000000000
186.0000000000	23.8000000000
186.0400000000	23.8000000000
186.0800000000	23.8000000000
186.1200000000	23.8000000000
186.1600000000	23.8000000000
186.2000000000	23.8000000000
186.2400000000	23.8000000000
186.2800000000	23.8000000000
186.3200000000	23.8000000000
186.3600000000	23.8000000000
186.4000000000	23.8000000000
186.4400000000	23.7000000000
186.4800000000	23.8000000000
186.5200000000	23.7000000000
186.5600000000	23.7000000000
186.6000000000	23.7000000000
186.6400000000	23.7000000000
186.6800000000	23.7000000000
186.7200000000	23.7000000000
186.7600000000	23.7000000000
186.8000000000	23.7000000000
186.8400000000	23.7000000000
186.8800000000	23.7000000000
186.9200000000	23.7000000000
186.9600000000	23.7000000000
187.0000000000	23.7000000000
187.0400000000	23.7000000000
187.0800000000	23.7000000000
187.1200000000	23.7000000000
187.1600000000	23.7000000000
187.2000000000	23.7000000000
187.2400000000	23.7000000000
187.2800000000	23.8000000000
187.3200000000	23.7000000000
187.3600000000	23.7000000000
187.4000000000	23.8000000000
187.4400000000	23.7000000000
187.4800000000	23.7000000000
187.5200000000	23.7000000000
187.5600000000	23.7000000000
187.6000000000	23.7000000000
187.6400000000	23.7000000000
187.6800000000	23.8000000000
187.7200000000	23.8000000000
187.7600000000	23.8000000000
187.8000000000	23.8000000000
187.8400000000	23.8000000000
187.8800000000	23.8000000000
187.9200000000	23.8000000000
187.9600000000	23.8000000000
188.0000000000	23.8000000000
188.0400000000	23.8000000000
188.0800000000	23.8000000000
188.1200000000	23.7000000000
188.1600000000	23.7000000000
188.2000000000	23.7000000000
188.2400000000	23.7000000000
188.2800000000	23.7000000000
188.3200000000	23.7000000000
188.3600000000	23.7000000000
188.4000000000	23.7000000000
188.4400000000	23.7000000000
188.4800000000	23.7000000000
188.5200000000	23.7000000000
188.5600000000	23.7000000000
188.6000000000	23.7000000000
188.6400000000	23.7000000000
188.6800000000	23.7000000000
188.7200000000	23.7000000000
188.7600000000	23.7000000000
188.8000000000	23.7000000000
188.8400000000	23.7000000000
188.8800000000	23.7000000000
188.9200000000	23.7000000000
188.9600000000	23.7000000000
189.0000000000	23.7000000000
189.0400000000	23.7000000000
189.0800000000	23.7000000000
189.1200000000	23.7000000000
189.1600000000	23.7000000000
189.2000000000	23.7000000000
189.2400000000	23.7000000000
189.2800000000	23.7000000000
189.3200000000	23.7000000000
189.3600000000	23.7000000000
189.4000000000	23.7000000000
189.4400000000	23.7000000000
189.4800000000	23.7000000000
189.5200000000	23.7000000000
189.5600000000	23.7000000000
189.6000000000	23.7000000000
189.6400000000	23.7000000000
189.6800000000	23.7000000000
189.7200000000	23.7000000000
189.7600000000	23.7000000000
189.8000000000	23.7000000000
189.8400000000	23.7000000000
189.8800000000	23.7000000000
189.9200000000	23.7000000000
189.9600000000	23.7000000000
190.0000000000	23.8000000000
190.0400000000	23.8000000000
190.0800000000	23.7000000000
190.1200000000	23.7000000000
190.1600000000	23.7000000000
190.2000000000	23.7000000000
190.2400000000	23.7000000000
190.2800000000	23.7000000000
190.3200000000	23.7000000000
190.3600000000	23.7000000000
190.4000000000	23.7000000000
190.4400000000	23.7000000000
190.4800000000	23.7000000000
190.5200000000	23.7000000000
190.5600000000	23.7000000000
190.6000000000	23.7000000000
190.6400000000	23.7000000000
190.6800000000	23.7000000000
190.7200000000	23.7000000000
190.7600000000	23.7000000000
190.8000000000	23.7000000000
190.8400000000	23.7000000000
190.8800000000	23.7000000000
190.9200000000	23.7000000000
190.9600000000	23.7000000000
191.0000000000	23.7000000000
191.0400000000	23.7000000000
191.0800000000	23.7000000000
191.1200000000	23.7000000000
191.1600000000	23.8000000000
191.2000000000	23.8000000000
191.2400000000	23.8000000000
191.2800000000	23.8000000000
191.3200000000	23.8000000000
191.3600000000	23.7000000000
191.4000000000	23.7000000000
191.4400000000	23.8000000000
191.4800000000	23.7000000000
191.5200000000	23.7000000000
191.5600000000	23.8000000000
191.6000000000	23.8000000000
191.6400000000	23.8000000000
191.6800000000	23.8000000000
191.7200000000	23.7000000000
191.7600000000	23.7000000000
191.8000000000	23.7000000000
191.8400000000	23.7000000000
191.8800000000	23.7000000000
191.9200000000	23.7000000000
191.9600000000	23.7000000000
192.0000000000	23.8000000000
192.0400000000	23.7000000000
192.0800000000	23.8000000000
192.1200000000	23.7000000000
192.1600000000	23.8000000000
192.2000000000	23.7000000000
192.2400000000	23.7000000000
192.2800000000	23.7000000000
192.3200000000	23.7000000000
192.3600000000	23.8000000000
192.4000000000	23.8000000000
192.4400000000	23.8000000000
192.4800000000	23.8000000000
192.5200000000	23.8000000000
192.5600000000	23.8000000000
192.6000000000	23.8000000000
192.6400000000	23.8000000000
192.6800000000	23.8000000000
192.7200000000	23.8000000000
192.7600000000	23.8000000000
192.8000000000	23.8000000000
192.8400000000	23.8000000000
192.8800000000	23.8000000000
192.9200000000	23.8000000000
192.9600000000	23.8000000000
193.0000000000	23.8000000000
193.0400000000	23.8000000000
193.0800000000	23.8000000000
193.1200000000	23.8000000000
193.1600000000	23.8000000000
193.2000000000	23.8000000000
193.2400000000	23.8000000000
193.2800000000	23.7000000000
193.3200000000	23.7000000000
193.3600000000	23.7000000000
193.4000000000	23.7000000000
193.4400000000	23.8000000000
193.4800000000	23.8000000000
193.5200000000	23.7000000000
193.5600000000	23.7000000000
193.6000000000	23.7000000000
193.6400000000	23.7000000000
193.6800000000	23.7000000000
193.7200000000	23.7000000000
193.7600000000	23.7000000000
193.8000000000	23.7000000000
193.8400000000	23.7000000000
193.8800000000	23.7000000000
193.9200000000	23.7000000000
193.9600000000	23.7000000000
194.0000000000	23.7000000000
194.0400000000	23.7000000000
194.0800000000	23.7000000000
194.1200000000	23.7000000000
194.1600000000	23.7000000000
194.2000000000	23.7000000000
194.2400000000	23.7000000000
194.2800000000	23.7000000000
194.3200000000	23.7000000000
194.3600000000	23.7000000000
194.4000000000	23.8000000000
194.4400000000	23.8000000000
194.4800000000	23.8000000000
194.5200000000	23.8000000000
194.5600000000	23.8000000000
194.6000000000	23.8000000000
194.6400000000	23.8000000000
194.6800000000	23.8000000000
194.7200000000	23.8000000000
194.7600000000	23.7000000000
194.8000000000	23.7000000000
194.8400000000	23.8000000000
194.8800000000	23.8000000000
194.9200000000	23.8000000000
194.9600000000	23.8000000000
195.0000000000	23.8000000000
195.0400000000	23.8000000000
195.0800000000	23.8000000000
195.1200000000	23.8000000000
195.1600000000	23.8000000000
195.2000000000	23.7000000000
195.2400000000	23.8000000000
195.2800000000	23.8000000000
195.3200000000	23.7000000000
195.3600000000	23.8000000000
195.4000000000	23.7000000000
195.4400000000	23.8000000000
195.4800000000	23.7000000000
195.5200000000	23.8000000000
195.5600000000	23.8000000000
195.6000000000	23.8000000000
195.6400000000	23.8000000000
195.6800000000	23.8000000000
195.7200000000	23.8000000000
195.7600000000	23.8000000000
195.8000000000	23.8000000000
195.8400000000	23.8000000000
195.8800000000	23.8000000000
195.9200000000	23.8000000000
195.9600000000	23.8000000000
196.0000000000	23.8000000000
196.0400000000	23.8000000000
196.0800000000	23.8000000000
196.1200000000	23.8000000000
196.1600000000	23.8000000000
196.2000000000	23.8000000000
196.2400000000	23.8000000000
196.2800000000	23.8000000000
196.3200000000	23.8000000000
196.3600000000	23.8000000000
196.4000000000	23.8000000000
196.4400000000	23.8000000000
196.4800000000	23.8000000000
196.5200000000	23.8000000000
196.5600000000	23.8000000000
196.6000000000	23.8000000000
196.6400000000	23.8000000000
196.6800000000	23.8000000000
196.7200000000	23.8000000000
196.7600000000	23.8000000000
196.8000000000	23.8000000000
