Light Intensity (% of scale max) Alessio_doubleslit_0.08_0.5_1.5_lampadina	Position (m) Alessio_doubleslit_0.08_0.5_1.5_lampadina
0.03856	-0.002032
0.03845	-0.002032
0.03848	-0.002032
0.03853	-0.002032
0.0387	-0.002032
0.03847	-0.002032
0.03816	-0.002032
0.03856	-0.002032
0.03865	-0.002012
0.03903	-0.001696
0.03749	-0.001045
0.03656	-0.0002367
0.03708	0.00011835
0.03708	0.00011835
0.0369	0.00011835
0.03667	0.00011835
0.03699	0.00011835
0.03696	0.00011835
0.03741	0.00011835
0.03726	0.000138075
0.0368	0.000138075
0.03738	0.0001578
0.03697	0.000177525
0.0372	0.000177525
0.03693	0.00019725
0.03694	0.00019725
0.03729	0.00019725
0.037	0.000177525
0.03719	0.000177525
0.03708	0.000177525
0.03709	0.000177525
0.03719	0.0001578
0.03664	0.00011835
0.03714	9.8625e-05
0.03743	9.8625e-05
0.0369	9.8625e-05
0.03694	9.8625e-05
0.03693	9.8625e-05
0.03696	9.8625e-05
0.03694	9.8625e-05
0.0368	9.8625e-05
0.03702	9.8625e-05
0.0369	9.8625e-05
0.03665	9.8625e-05
0.03662	9.8625e-05
0.03671	9.8625e-05
0.03639	9.8625e-05
0.03693	9.8625e-05
0.03642	9.8625e-05
0.0369	9.8625e-05
0.03603	9.8625e-05
0.03601	9.8625e-05
