Relative Intensity Alessio_doubleslit_0.04_0.25_1.5_lampadina	Position (m) Alessio_doubleslit_0.04_0.25_1.5_lampadina
0.2144318	-0.06795262
0.1628113	-0.06771592
0.1269836	-0.0674595
0.1091614	-0.06716362
0.1315613	-0.0667494
0.1721649	-0.06655215
0.1844025	-0.06647325
0.1944275	-0.06639435
0.1965485	-0.0663549
0.2084351	-0.06605902
0.1923828	-0.06578287
0.1938324	-0.06578287
0.1950836	-0.06578287
0.1965179	-0.0658026
0.1956787	-0.06578287
0.1951599	-0.06578287
0.192337	-0.06578287
0.1920929	-0.06578287
0.1903687	-0.06578287
0.1891479	-0.06576315
0.1098328	-0.0651714
0.0758209	-0.06475717
0.0711823	-0.06452047
0.0754852	-0.0642246
0.08255	-0.06394845
0.0834198	-0.0636723
0.0679016	-0.06315945
0.0561371	-0.06286357
0.0516052	-0.0627255
0.0501862	-0.06268605
0.0504303	-0.06268605
0.0513611	-0.06270577
0.052002	-0.0627255
0.051651	-0.0627255
0.0518341	-0.06270577
0.0517426	-0.06270577
0.0514374	-0.06270577
0.050827	-0.06268605
0.050293	-0.06268605
0.0481567	-0.0625677
0.0428619	-0.06187732
0.0441132	-0.06132502
0.0444946	-0.06118695
0.0444794	-0.06089107
0.0437012	-0.06063465
0.0430298	-0.06029932
0.0448761	-0.05990482
0.048584	-0.05970757
0.0527191	-0.0595695
0.0544281	-0.05951032
0.0540924	-0.05951032
0.0536194	-0.05951032
0.0532379	-0.05951032
0.0523376	-0.0595695
0.0530548	-0.0595695
0.0535278	-0.0595695
0.0540314	-0.0595695
0.0540161	-0.0595695
0.0545807	-0.0595695
0.0548553	-0.05953005
0.0550537	-0.05951032
0.0586243	-0.05947087
0.1030884	-0.05868187
0.1127319	-0.0581493
0.1118317	-0.05809012
0.1056671	-0.0579126
0.0951843	-0.05771535
0.0853882	-0.05745892
0.0779266	-0.05694607
0.1209259	-0.05645295
0.1614685	-0.0560979
0.1674042	-0.05582175
0.1588898	-0.05560477
0.15625	-0.05556532
0.1573792	-0.05556532
0.1583557	-0.05564422
0.1575165	-0.05564422
0.1573181	-0.05564422
0.1561432	-0.05564422
0.1562653	-0.05564422
0.1550293	-0.05556532
0.1549835	-0.05556532
0.1414642	-0.05534835
0.0752411	-0.05461852
0.0991364	-0.05400705
0.1264191	-0.05377035
0.1392975	-0.05361255
0.1543884	-0.05323777
0.1304321	-0.05272492
0.1038666	-0.05248822
0.0806885	-0.05213317
0.082901	-0.0516795
0.0984344	-0.05150197
0.0986023	-0.0515217
0.0966644	-0.0515217
0.0962677	-0.05158087
0.0973816	-0.05158087
0.0975494	-0.05158087
0.0991211	-0.05158087
0.0987854	-0.05156115
0.0983429	-0.0515217
0.0989075	-0.0515217
0.0977478	-0.05150197
0.1074982	-0.05148225
0.1435547	-0.05091022
0.111618	-0.05029875
0.0718384	-0.0498648
0.0523682	-0.04952947
0.0510254	-0.04903635
0.0572205	-0.04854322
0.05513	-0.04801065
0.0550079	-0.04793175
0.0549469	-0.04793175
0.0552673	-0.04793175
0.0544739	-0.04795147
0.0554047	-0.04803037
0.0545807	-0.04803037
0.0546875	-0.04803037
0.0546417	-0.04803037
0.0547791	-0.04803037
0.0545959	-0.04801065
0.0545349	-0.04795147
0.0544586	-0.04793175
0.0511322	-0.04769505
0.0426941	-0.04704412
0.0379486	-0.04617622
0.0369263	-0.04580145
0.0368652	-0.04558447
0.0365448	-0.0452097
0.0371552	-0.0448941
0.0375977	-0.04463767
0.0379181	-0.04447987
0.0388641	-0.04422345
0.0396118	-0.04404592
0.0397034	-0.04396702
0.0400085	-0.04396702
0.0405884	-0.0440262
0.0408936	-0.04408537
0.0405731	-0.04408537
0.0409241	-0.04408537
0.0408478	-0.04408537
0.040863	-0.04408537
0.0408173	-0.0440262
0.0411072	-0.0440262
0.0413971	-0.04392757
0.0466003	-0.04337527
0.0499725	-0.0427638
0.0475006	-0.04234957
0.0458374	-0.0420537
0.046875	-0.04177755
0.051239	-0.04156057
0.0592804	-0.0413436
0.0667572	-0.04112662
0.0756836	-0.04090965
0.0762024	-0.04088992
0.0745697	-0.04088992
0.0742035	-0.04092937
0.0744629	-0.04092937
0.0746765	-0.04092937
0.0758362	-0.04092937
0.0758667	-0.04092937
0.0761108	-0.04088992
0.0758514	-0.04088992
0.075882	-0.04088992
0.0783997	-0.04043625
0.0668182	-0.04004175
0.0514832	-0.03964725
0.0470734	-0.03927247
0.0632324	-0.03879907
0.0861664	-0.03838485
0.0974579	-0.03814815
0.098175	-0.03808897
0.0980377	-0.03808897
0.0973358	-0.0381087
0.0962219	-0.03814815
0.0982513	-0.03814815
0.0984497	-0.03814815
0.0998077	-0.03814815
0.0991516	-0.0381087
0.0995941	-0.0381087
0.0996399	-0.03808897
0.0988922	-0.03808897
0.1030579	-0.03775365
0.0770264	-0.03718162
0.0592651	-0.0369252
0.0492096	-0.0366096
0.0516663	-0.03631372
0.0596619	-0.03601785
0.0683441	-0.03560362
0.0654755	-0.03520912
0.0615692	-0.03497242
0.0581512	-0.0348738
0.0591125	-0.0348738
0.0575867	-0.03493297
0.0582275	-0.03493297
0.0581512	-0.03493297
0.0579529	-0.03493297
0.0579987	-0.03493297
0.0574036	-0.03491325
0.0570679	-0.03489352
0.0571747	-0.03489352
0.0560913	-0.03489352
0.0532532	-0.03465682
0.0426788	-0.03404535
0.0460968	-0.03374947
0.0519409	-0.03347332
0.0574036	-0.03315772
0.058136	-0.03288157
0.056488	-0.03270405
0.0524902	-0.03252652
0.0513	-0.0325068
0.0519409	-0.0325068
0.0522156	-0.0325068
0.0527344	-0.03256597
0.0525208	-0.03256597
0.0528259	-0.03256597
0.0527191	-0.03256597
0.0518494	-0.03256597
0.0516357	-0.03252652
0.051178	-0.0325068
0.0508728	-0.0325068
0.044693	-0.03213202
0.037796	-0.03165862
0.0371399	-0.03144165
0.036911	-0.03118522
0.0369263	-0.0308499
0.0371857	-0.03043567
0.0369263	-0.03012007
0.036499	-0.02988337
0.0362549	-0.0297453
0.0364532	-0.0296664
0.0364075	-0.02956777
0.0362549	-0.02956777
0.0365753	-0.0295875
0.0363617	-0.02960722
0.0359039	-0.02960722
0.0355988	-0.0295875
0.0354004	-0.02960722
0.0356445	-0.0295875
0.035675	-0.02956777
0.0354004	-0.02956777
0.0354767	-0.02956777
0.0353394	-0.029193
0.0351105	-0.0285618
0.0350189	-0.02826592
0.0360565	-0.0279306
0.0372467	-0.02751637
0.0379486	-0.02733885
0.0377655	-0.0272205
0.0375671	-0.02708242
0.0378723	-0.02696407
0.0375061	-0.02680627
0.037674	-0.02680627
0.0377502	-0.026826
0.0373993	-0.02686545
0.0376434	-0.02686545
0.0375214	-0.02686545
0.0375519	-0.02686545
0.0371704	-0.02684572
0.0371094	-0.02684572
0.0371094	-0.02684572
0.0370636	-0.026826
0.0375824	-0.02649067
0.0421906	-0.02599755
0.0448914	-0.02576085
0.0459747	-0.0256425
0.0481567	-0.02542552
0.0481415	-0.02520855
0.0469055	-0.02499157
0.0468445	-0.02487322
0.0450592	-0.02471542
0.0412292	-0.02443927
0.0398712	-0.02428147
0.0399323	-0.02428147
0.0395966	-0.0243012
0.0393066	-0.02432092
0.0393524	-0.02432092
0.0394287	-0.02432092
0.0391998	-0.02432092
0.0393524	-0.02432092
0.0391388	-0.02432092
0.0392609	-0.0243012
0.0392761	-0.0243012
0.0388489	-0.02392642
0.0425568	-0.02363055
0.0559998	-0.02315715
0.0609283	-0.0229599
0.0632477	-0.02276265
0.0615082	-0.0224076
0.0489502	-0.02197365
0.0416565	-0.02163832
0.0387878	-0.02126355
0.04039	-0.02112547
0.0401001	-0.02112547
0.0397034	-0.0211452
0.0399933	-0.0211452
0.0399628	-0.0211452
0.0400543	-0.0211452
0.0403595	-0.0211452
0.0406189	-0.0211452
0.0407867	-0.0211452
0.0405579	-0.0211452
0.041153	-0.0211452
0.0481567	-0.02077042
0.0576019	-0.02029702
0.0597839	-0.01990252
0.0550537	-0.01962637
0.0508881	-0.01944885
0.0424194	-0.01913325
0.0378418	-0.0187782
0.0386963	-0.01850205
0.0426483	-0.01802865
0.0458832	-0.01757497
0.0453186	-0.01741717
0.0448761	-0.01741717
0.0447388	-0.01745662
0.0445862	-0.01745662
0.0446472	-0.01745662
0.0449219	-0.01745662
0.0446625	-0.01745662
0.0447083	-0.0174369
0.0453033	-0.0174369
0.0449219	-0.0174369
0.0452728	-0.0174369
0.0435791	-0.01725937
0.0399017	-0.0168846
0.0389099	-0.01676625
0.0362549	-0.01639147
0.036026	-0.0160956
0.0361633	-0.01583917
0.0369873	-0.01534605
0.0364075	-0.01495155
0.0360565	-0.01465567
0.0359344	-0.0142809
0.0359802	-0.0140442
0.0361481	-0.01384695
0.0360413	-0.01384695
0.0359039	-0.01384695
0.0359955	-0.01384695
0.0362396	-0.01386667
0.0357513	-0.01386667
0.0360413	-0.01386667
0.0360107	-0.01386667
0.0362701	-0.01384695
0.0360718	-0.01384695
0.036087	-0.01384695
0.0355835	-0.01362997
0.0357208	-0.01335382
0.0355682	-0.0130185
0.0348663	-0.01264372
0.0348206	-0.01240702
0.0352478	-0.0120717
0.0357666	-0.0117561
0.0356445	-0.01147995
0.0359039	-0.01102627
0.0368958	-0.01061205
0.0370636	-0.01055287
0.0378571	-0.01047397
0.0375671	-0.01047397
0.0373993	-0.01047397
0.0375519	-0.0104937
0.0371094	-0.0104937
0.0376434	-0.0104937
0.0378571	-0.0104937
0.0379028	-0.0104937
0.0381622	-0.0104937
0.0380249	-0.01047397
0.0380554	-0.01047397
0.0385132	-0.01023727
0.0396729	-0.00998085
0.0397339	-0.00966525
0.0387878	-0.00913267
0.0376434	-0.00873817
0.0375519	-0.00856065
0.0380707	-0.00814642
0.0431976	-0.00767302
0.0440216	-0.00751522
0.0441589	-0.00747577
0.0441132	-0.00747577
0.0437622	-0.0074955
0.0436249	-0.0074955
0.0437164	-0.0074955
0.0436554	-0.0074955
0.0434418	-0.0074955
0.0441284	-0.0074955
0.0439911	-0.0074955
0.0440063	-0.0074955
0.0443115	-0.0074955
0.0440674	-0.00747577
0.0443878	-0.00747577
0.0438232	-0.00735742
0.0432739	-0.00716017
0.0408783	-0.00680512
0.038208	-0.00637117
0.0379639	-0.00595695
0.0419617	-0.0054441
0.0455627	-0.00510877
0.0469513	-0.0048129
0.0454712	-0.0044184
0.0423584	-0.00412252
0.037796	-0.00357022
0.037384	-0.0032349
0.0400085	-0.00270232
0.0421143	-0.00203167
0.0392303	-0.00140047
0.036377	-0.000690375
0.0368042	-0.000493125
0.0378113	-0.00027615
0.0378876	-0.0001578
0.0377502	-7.89e-05
0.0377045	-7.89e-05
0.0372925	-9.8625e-05
0.0376434	-9.8625e-05
0.0372772	-9.8625e-05
0.037262	-9.8625e-05
0.0368042	-9.8625e-05
0.0368805	-9.8625e-05
0.0367432	-7.89e-05
0.0369568	-7.89e-05
0.0366821	1.9725e-05
0.0367279	1.9725e-05
0.0373383	3.945e-05
0.0373077	7.89e-05
0.0377655	7.89e-05
0.0380096	9.8625e-05
0.0379944	0.00011835
0.038681	0.00011835
0.0383301	0.00011835
0.0384827	0.000138075
0.0386658	0.000138075
0.0383301	0.000138075
0.0383148	0.000138075
0.0384064	0.000138075
0.0384521	9.8625e-05
0.0378418	1.9725e-05
0.0382538	1.9725e-05
0.0380096	1.9725e-05
0.0382996	1.9725e-05
0.0381165	1.9725e-05
0.0379791	1.9725e-05
0.0374451	1.9725e-05
0.037735	1.9725e-05
0.0374146	1.9725e-05
0.0369263	1.9725e-05
0.0374298	1.9725e-05
0.0370026	1.9725e-05
0.0367432	1.9725e-05
0.0365906	1.9725e-05
0.0374603	1.9725e-05
0.0370331	1.9725e-05
0.036911	1.9725e-05
0.0374451	1.9725e-05
0.0370483	1.9725e-05
0.0371704	1.9725e-05
0.0374146	1.9725e-05
0.0370331	1.9725e-05
0.036911	1.9725e-05
0.0368195	1.9725e-05
0.0367584	1.9725e-05
0.0364532	1.9725e-05
0.0369568	1.9725e-05
0.0367737	1.9725e-05
0.0370178	1.9725e-05
0.0372162	1.9725e-05
0.0371552	1.9725e-05
0.0368652	1.9725e-05
0.0369568	1.9725e-05
0.0367126	1.9725e-05
0.0370178	1.9725e-05
0.0371552	1.9725e-05
0.0370789	1.9725e-05
0.0370483	1.9725e-05
0.0371857	1.9725e-05
0.0373383	1.9725e-05
0.0375061	1.9725e-05
0.0372467	1.9725e-05
0.0374298	1.9725e-05
0.0377808	1.9725e-05
0.0375214	1.9725e-05
0.0375519	1.9725e-05
0.037674	1.9725e-05
0.0378113	1.9725e-05
0.0376892	1.9725e-05
0.0374756	1.9725e-05
0.0376129	1.9725e-05
0.0375519	1.9725e-05
0.0379791	1.9725e-05
0.0378418	1.9725e-05
0.0377197	1.9725e-05
0.0382233	1.9725e-05
0.0377502	1.9725e-05
